Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-13,ALB,Albania,Tiranë,41.268583,19.793936,23,0,0,23,0,0,False,False
2020-03-13,AND,Andorra,Andorra,42.542268,1.596865,1,0,0,1,,,False,False
2020-03-13,AUT,Austria,Burgenland,47.541449,16.520206,6,,,,,,True,True
2020-03-13,AUT,Austria,Kärnten,46.715832,14.455532,4,,,,,,True,True
2020-03-13,AUT,Austria,Niederösterreich,48.27051,15.763245,63,,,,,,True,True
2020-03-13,AUT,Austria,Oberösterreich,48.138166,13.964295,68,,,,,,True,True
2020-03-13,AUT,Austria,Salzburg,47.254051,13.032653,20,,,,,,True,True
2020-03-13,AUT,Austria,Steiermark,47.187361,15.518046,44,,,,,,True,True
2020-03-13,AUT,Austria,Tirol,47.209023,11.397603,132,,,,,,True,True
2020-03-13,AUT,Austria,Vorarlberg,47.240149,9.896366,17,,,,,,True,True
2020-03-13,AUT,Austria,Wien,48.21141,16.380038,74,,,,,,True,True
2020-03-13,BLR,Belarus,Belarus,53.711111,27.973847,12,0,0,12,0,0,False,False
2020-03-13,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,3,0,0,3,0,0,False,False
2020-03-13,HRV,Croatia,Grad Zagreb,45.742196,16.008116,10,0,0,10,,,True,True
2020-03-13,HRV,Croatia,Istarska,45.203521,13.895312,2,0,0,2,,,True,True
2020-03-13,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,8,0,0,8,,,True,True
2020-03-13,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,1,0,0,1,,,True,True
2020-03-13,HRV,Croatia,Varaždinska,46.250434,16.293818,4,0,0,4,,,True,True
2020-03-13,CYP,Cyprus,Cyprus,35.167406,33.435499,10,0,0,10,,,True,True
2020-03-13,DNK,Denmark,Faroe,62.194921,-7.096614,3,0,0,3,0,0,True,True
2020-03-13,DNK,Denmark,Hovedstaden,,,325,0,0,325,0,0,True,True
