Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-03-08,ALB,Albania,Berat,40.6285,20.090775,5125,82,4418,625,34,3,False,False,AL031
2021-03-08,ALB,Albania,Dibër,,,2346,45,1955,346,11,1,False,False,AL011
2021-03-08,ALB,Albania,Durrës,41.518365,19.651766,9162,181,7295,1686,79,4,False,False,AL012
2021-03-08,ALB,Albania,Elbasan,41.040028,20.186454,7303,195,6339,769,84,4,False,False,AL021
2021-03-08,ALB,Albania,Fier,40.774633,19.620528,9855,177,7133,2545,66,7,False,False,AL032
2021-03-08,ALB,Albania,Gjirokastër,,,3852,43,2566,1243,16,1,False,False,AL033
2021-03-08,ALB,Albania,Korçë,40.62883,20.666004,5002,92,3996,914,12,0,False,False,AL034
2021-03-08,ALB,Albania,Kukës,42.066696,20.419467,2406,33,2051,322,2,1,False,False,AL013
2021-03-08,ALB,Albania,Lezhë,41.801452,19.845695,5212,84,4398,730,17,1,False,False,AL014
2021-03-08,ALB,Albania,NOT SPECIFIED,,,,,,0,,,False,False,
2021-03-08,ALB,Albania,Shkodër,42.17682,19.719451,5802,97,4376,1329,34,1,False,False,AL015
2021-03-08,ALB,Albania,Tiranë,41.268583,19.793936,49685,836,25330,23519,183,13,False,False,AL022
2021-03-08,ALB,Albania,Vlorë,40.162418,19.793592,7830,91,6030,1709,68,4,False,False,AL035
2021-03-08,AND,Andorra,Andorra,42.542268,1.596865,11069,112,,10957,16,,False,False,AD
2021-03-07,AUT,Austria,Burgenland,47.541449,16.520206,12892,233,11742,917,54,12,True,True,AT11
2021-03-07,AUT,Austria,Kärnten,46.715832,14.455532,30251,709,27107,2435,82,16,True,True,AT21
2021-03-07,AUT,Austria,Niederösterreich,48.27051,15.763245,76635,1280,68675,6680,271,84,True,True,AT12
2021-03-07,AUT,Austria,NOT SPECIFIED,,,,,,0,,,True,True,
2021-03-07,AUT,Austria,Oberösterreich,48.138166,13.964295,88855,1410,82828,4617,115,21,True,True,AT31
2021-03-07,AUT,Austria,Salzburg,47.254051,13.032653,39182,508,36472,2202,76,14,True,True,AT32
2021-03-07,AUT,Austria,Steiermark,47.187361,15.518046,58251,1780,53196,3275,185,36,True,True,AT22
2021-03-07,AUT,Austria,Tirol,47.209023,11.397603,48376,633,46253,1490,64,21,True,True,AT33
2021-03-07,AUT,Austria,Vorarlberg,47.240149,9.896366,23497,277,22740,480,23,4,True,True,AT34
2021-03-07,AUT,Austria,Wien,48.21141,16.380038,95846,1731,82559,11556,285,109,True,True,AT13
2021-03-08,BLR,Belarus,Belarus,53.711111,27.973847,296441,2047,,294394,,,False,False,BY
2021-03-07,BEL,Belgium,Brussels,50.836426,4.367415,97730,2794,,94936,321,68,True,True,BE1
2021-03-07,BEL,Belgium,Flanders,51.036569,4.234165,356971,11424,,345547,1043,220,True,True,BE2
2021-03-07,BEL,Belgium,NOT SPECIFIED,,,14679,0,,14679,0,0,True,True,
2021-03-07,BEL,Belgium,Wallonia,50.312074,5.019093,319628,8063,,311565,573,137,True,True,BE3
2021-03-08,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,137291,5297,118720,13274,,,False,False,BA
2021-03-09,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,12797,10,10,12777,,,True,True,BG413
2021-03-09,BGR,Bulgaria,Burgas,42.491848,27.306892,16483,1,19,16463,,,True,True,BG341
2021-03-09,BGR,Bulgaria,Dobrich,43.65074,27.936751,4358,0,2,4356,,,True,True,BG332
2021-03-09,BGR,Bulgaria,Gabrovo,42.931879,25.247163,4755,1,2,4752,,,True,True,BG322
2021-03-09,BGR,Bulgaria,Haskovo,41.849113,25.942349,6085,1,7,6077,,,True,True,BG422
2021-03-09,BGR,Bulgaria,Kardzhali,41.527042,25.441477,2525,0,4,2521,,,True,True,BG425
2021-03-09,BGR,Bulgaria,Kyustendil,42.255307,22.869974,6418,3,20,6395,,,True,True,BG415
2021-03-09,BGR,Bulgaria,Lovech,43.035259,24.5688,3067,0,1,3066,,,True,True,BG315
2021-03-09,BGR,Bulgaria,Montana,43.496677,23.192363,3703,0,0,3703,,,True,True,BG312
2021-03-09,BGR,Bulgaria,NOT SPECIFIED,,,0,10619,213403,-224022,,,True,True,
2021-03-09,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,7466,9,18,7439,,,True,True,BG423
2021-03-09,BGR,Bulgaria,Pernik,42.613861,22.853171,4915,0,1,4914,,,True,True,BG414
2021-03-09,BGR,Bulgaria,Pleven,43.486117,24.610919,8592,2,10,8580,,,True,True,BG314
2021-03-09,BGR,Bulgaria,Plovdiv,42.257364,24.824903,23708,5,64,23639,,,True,True,BG421
2021-03-09,BGR,Bulgaria,Razgrad,,,2503,0,0,2503,,,True,True,BG324
2021-03-09,BGR,Bulgaria,Ruse,43.54059,25.759217,8640,0,1,8639,,,True,True,BG323
2021-03-09,BGR,Bulgaria,Shumen,43.296516,27.004814,6229,1,1,6227,,,True,True,BG333
2021-03-09,BGR,Bulgaria,Silistra,43.946163,27.044927,3298,1,2,3295,,,True,True,BG325
2021-03-09,BGR,Bulgaria,Sliven,42.67034,26.241026,7015,11,56,6948,,,True,True,BG342
2021-03-09,BGR,Bulgaria,Smolyan,41.628892,24.668089,2641,4,33,2604,,,True,True,BG424
2021-03-09,BGR,Bulgaria,Sofia City,42.286287,23.616846,70099,56,411,69632,,,True,True,BG411
2021-03-09,BGR,Bulgaria,Sofia Region,,,7539,0,0,7539,,,True,True,BG412
2021-03-09,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,11133,3,0,11130,,,True,True,BG344
2021-03-09,BGR,Bulgaria,Targovishte,,,2415,1,0,2414,,,True,True,BG334
2021-03-09,BGR,Bulgaria,Varna,43.186206,27.59493,18564,0,11,18553,,,True,True,BG331
2021-03-09,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,5644,4,5,5635,,,True,True,BG321
2021-03-09,BGR,Bulgaria,Vidin,43.797295,22.68621,1818,18,14,1786,,,True,True,BG311
2021-03-09,BGR,Bulgaria,Vratsa,43.395067,23.759152,6415,0,2,6413,,,True,True,BG313
2021-03-09,BGR,Bulgaria,Yambol,,,4478,14,18,4446,,,True,True,BG343
2021-03-07,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,5672,135,,5537,,,True,True,HR047
2021-03-07,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,8544,126,,8418,,,True,True,HR04A
2021-03-07,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,5575,78,,5497,,,True,True,HR037
2021-03-07,HRV,Croatia,Grad Zagreb,45.742196,16.008116,46386,1736,,44650,,,True,True,HR041
2021-03-07,HRV,Croatia,Istarska,45.203521,13.895312,6222,83,,6139,,,True,True,HR036
2021-03-07,HRV,Croatia,Karlovačka,45.292126,15.46427,6894,255,,6639,,,True,True,HR04D
2021-03-07,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,6189,186,,6003,,,True,True,HR045
2021-03-07,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,9150,292,,8858,,,True,True,HR043
2021-03-07,HRV,Croatia,Ličko-senjska,44.69075,15.422344,2886,95,,2791,,,True,True,HR032
2021-03-07,HRV,Croatia,Međimurska,46.410728,16.508315,10698,160,,10538,,,True,True,HR046
2021-03-07,HRV,Croatia,NOT SPECIFIED,,,,,237181,-237181,,,True,True,
2021-03-07,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,16135,678,,15457,,,True,True,HR04B
2021-03-07,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,2833,85,,2748,,,True,True,HR049
2021-03-07,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,18352,251,,18101,,,True,True,HR031
2021-03-07,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,5982,98,,5884,,,True,True,HR034
2021-03-07,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,9221,113,,9108,,,True,True,HR04E
2021-03-07,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,31323,454,,30869,,,True,True,HR035
2021-03-07,HRV,Croatia,Varaždinska,46.250434,16.293818,15072,386,,14686,,,True,True,HR044
2021-03-07,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,3803,77,,3726,,,True,True,HR048
2021-03-07,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,7732,159,,7573,,,True,True,HR04C
2021-03-07,HRV,Croatia,Zadarska,44.347845,15.959404,8314,133,,8181,,,True,True,HR033
2021-03-07,HRV,Croatia,Zagrebačka,45.82762,16.381796,19531,10,,19521,,,True,True,HR042
2021-03-07,CYP,Cyprus,Cyprus,35.167406,33.435499,37230,284,31090,5856,1008,,True,True,CY
2021-03-07,CZE,Czech Republic,NOT SPECIFIED,,,1325291,21882,1135251,168158,,,True,True,
2020-09-11,DNK,Denmark,Faroe,62.194921,-7.096614,0,0,,0,,,True,True,FRO
2020-09-11,DNK,Denmark,Greenland,71.702379,-42.177174,0,0,,0,,,True,True,GRL
2021-03-08,DNK,Denmark,Hovedstaden,55.675758,12.56902,,,,0,,,True,True,DK01
2021-03-08,DNK,Denmark,Mainland,56.031924,9.317572,,,,0,,,True,True,
2021-03-08,DNK,Denmark,Midtjylland,56.302139,9.302777,,,,0,,,True,True,DK04
2021-03-08,DNK,Denmark,Nordjylland,56.830742,9.493053,,,,0,,,True,True,DK05
2021-03-08,DNK,Denmark,NOT SPECIFIED,,,215264,2381,205832,7051,234,38,True,True,
2021-03-08,DNK,Denmark,Sjælland,55.92481,11.67126,,,,0,,,True,True,DK02
2021-03-08,DNK,Denmark,Syddanmark,55.675758,12.56902,,,,0,,,True,True,DK03
2021-03-08,EST,Estonia,Estonia,58.596209,25.023778,76183,667,,75516,,,True,True,EE0
2021-03-08,FIN,Finland,Ahvenanmaa,60.240625,19.966666,286,,,286,,,True,True,FI200
2021-03-08,FIN,Finland,Etelä-Karjala,61.217899,28.550289,561,,,561,,,True,True,FI1C5
2021-03-08,FIN,Finland,Etelä-Pohjanmaa,62.833356,23.05691,613,,,613,,,True,True,FI194
2021-03-08,FIN,Finland,Etelä-Savo,61.813578,27.347685,744,,,744,,,True,True,FI1D1
2021-03-08,FIN,Finland,HUS,60.408524,24.7817,36640,,,36640,,,True,True,FI1B1
2021-03-08,FIN,Finland,Itä-Savo,62.073919,28.846114,156,,,156,,,True,True,FI1X1
2021-03-08,FIN,Finland,Kainuu,64.373656,28.743748,239,,,239,,,True,True,FI1D8
2021-03-08,FIN,Finland,Kanta-Häme,60.921424,24.354383,1066,,,1066,,,True,True,FI1C2
2021-03-08,FIN,Finland,Keski-Pohjanmaa,63.626887,24.066596,209,,,209,,,True,True,FI1D5
2021-03-08,FIN,Finland,Keski-Suomi,62.629133,25.476526,2033,,,2033,,,True,True,FI193
2021-03-08,FIN,Finland,Kymenlaakso,60.826543,26.889951,921,,,921,,,True,True,FI1C4
2021-03-08,FIN,Finland,Länsi-Pohja,66.133479,24.762611,496,,,496,,,True,True,FI1X2
2021-03-08,FIN,Finland,Lappi,67.847438,26.444542,546,,,546,,,True,True,FI1D7
2020-10-28,FIN,Finland,NOT SPECIFIED,,,,354,,-354,,,True,True,
2021-03-08,FIN,Finland,Päijät-Häme,61.217271,25.721465,1468,,,1468,,,True,True,FI1C3
2021-03-08,FIN,Finland,Pirkanmaa,61.715017,23.913902,3025,,,3025,,,True,True,FI197
2021-03-08,FIN,Finland,Pohjois-Karjala,62.918285,29.941761,565,,,565,,,True,True,FI1D3
2021-03-08,FIN,Finland,Pohjois-Pohjanmaa,64.217762,25.29512,2547,,,2547,,,True,True,FI1D9
2021-03-08,FIN,Finland,Pohjois-Savo,63.173162,27.465765,936,,,936,,,True,True,FI1D2
2021-03-08,FIN,Finland,Satakunta,61.527072,22.157717,1242,,,1242,,,True,True,FI196
2021-03-08,FIN,Finland,Vaasa,63.077479,22.196054,2157,,,2157,,,True,True,FI195
2021-03-08,FIN,Finland,Varsinais-Suomi,60.590424,22.623677,6072,,,6072,,,True,True,FI1C1
2020-03-18,FIN,Finland,West North,,,2,0,0,2,,,True,True,
2021-03-08,FRA,France,Auvergne-Rhône-Alpes,45.283026,4.624017,0,9307,38091,-47398,3156,442,True,True,FRK
2021-03-08,FRA,France,Bourgogne-Franche-Comté,47.234197,4.806917,0,3855,14527,-18382,1333,155,True,True,FRC
2021-03-08,FRA,France,Bretagne,48.181767,-2.840778,0,1198,5019,-6217,641,74,True,True,FRH0
2021-03-08,FRA,France,Centre-Val de Loire,47.751569,1.675063,0,2047,8039,-10086,1008,139,True,True,FRB0
2021-03-08,FRA,France,Corse,42.151732,9.105559,0,151,647,-798,98,13,True,True,FRM0
2021-03-08,FRA,France,Grand Est,48.688738,5.613275,0,8252,28789,-37041,2291,319,True,True,FRF
2021-03-08,FRA,France,Guadeloupe,16.192207,-61.272382,0,181,854,-1035,24,8,True,True,FRY1
2021-03-08,FRA,France,Guyane,3.926082,-53.245309,0,83,2233,-2316,17,5,True,True,FRY3
2021-03-08,FRA,France,Hauts-de-France,49.96966,2.770434,0,6458,24796,-31254,2958,484,True,True,FRE
