Date,Country,Region,Isolated,IntensiveCare,TotalHospitalized,Hospitalized,Infected,Deceased
2020-04-08T09:00:00,WWW,Taiwan,373,0,0,0,373,5
2020-04-08T09:00:00,WWW,Thailand,2258,0,0,0,2258,26
2020-04-08T09:00:00,WWW,Timor Leste,1,0,0,0,1,0
2020-04-08T09:00:00,WWW,Togo,58,0,0,0,58,3
2020-04-08T09:00:00,WWW,Trinidad and Tobago,105,0,0,0,105,8
2020-04-08T09:00:00,WWW,Tunisia,574,0,0,0,574,22
2020-04-08T09:00:00,WWW,Turkey,30217,0,0,0,30217,649
2020-04-08T09:00:00,WWW,Turks and Caicos islands,8,0,0,0,8,1
2020-04-08T09:00:00,WWW,Uganda,52,0,0,0,52,0
2020-04-08T09:00:00,WWW,Ukraine,1319,0,0,0,1319,38
2020-04-08T09:00:00,WWW,United Arab Emirates,2076,0,0,0,2076,11
2020-04-08T09:00:00,WWW,United Kingdom,51608,0,0,0,51608,5373
2020-04-08T09:00:00,WWW,United Republic of Tanzania,24,0,0,0,24,1
2020-04-08T09:00:00,WWW,United States of America,368196,0,0,0,368196,10989
2020-04-08T09:00:00,WWW,United States Virgin Islands,42,0,0,0,42,1
2020-04-08T09:00:00,WWW,Uruguay,415,0,0,0,415,6
2020-04-08T09:00:00,WWW,Uzbekistan,397,0,0,0,397,2
2020-04-08T09:00:00,WWW,Venezuela,159,0,0,0,159,5
2020-04-08T09:00:00,WWW,Vietnam,245,0,0,0,245,0
2020-04-08T09:00:00,WWW,Zambia,39,0,0,0,39,1
2020-04-08T09:00:00,WWW,Zimbabwe,9,0,0,0,9,1
