Date,Country,Region,Isolated,IntensiveCare,TotalHospitalized,Hospitalized,Infected,Deceased
2020-04-03T23:00:00,WWW,Hungary,585,0,0,0,585,21
2020-04-03T23:00:00,WWW,Iceland,1319,0,0,0,1319,4
2020-04-03T23:00:00,WWW,India,2301,0,0,0,2301,56
2020-04-03T23:00:00,WWW,Indonesia,1790,0,0,0,1790,170
2020-04-03T23:00:00,WWW,Iran,50468,0,0,0,50468,3160
2020-04-03T23:00:00,WWW,Iraq,772,0,0,0,772,54
2020-04-03T23:00:00,WWW,Ireland,3849,0,0,0,3849,98
2020-04-03T23:00:00,WWW,Isle of Man,71,0,0,0,71,1
2020-04-03T23:00:00,WWW,Israel,6252,0,0,0,6252,34
2020-04-03T23:00:00,WWW,Italy,115242,0,0,0,115242,13917
2020-04-03T23:00:00,WWW,Jamaica,47,0,0,0,47,3
2020-04-03T23:00:00,WWW,Japan,2617,0,0,0,2617,63
2020-04-03T23:00:00,WWW,Jersey,81,0,0,0,81,2
2020-04-03T23:00:00,WWW,Jordan,299,0,0,0,299,5
2020-04-03T23:00:00,WWW,Kazakhstan,386,0,0,0,386,3
2020-04-03T23:00:00,WWW,Kenya,110,0,0,0,110,3
2020-04-03T23:00:00,WWW,Kosovo,125,0,0,0,125,1
2020-04-03T23:00:00,WWW,Kuwait,342,0,0,0,342,0
2020-04-03T23:00:00,WWW,Kyrgyzstan,125,0,0,0,125,1
2020-04-03T23:00:00,WWW,Laos,10,0,0,0,10,0
2020-04-03T23:00:00,WWW,Latvia,458,0,0,0,458,0
2020-04-03T23:00:00,WWW,Lebanon,494,0,0,0,494,16
2020-04-03T23:00:00,WWW,Liberia,6,0,0,0,6,0
2020-04-03T23:00:00,WWW,Libya,11,0,0,0,11,1
2020-04-03T23:00:00,WWW,Liechtenstein,75,0,0,0,75,0
2020-04-03T23:00:00,WWW,Lithuania,649,0,0,0,649,9
2020-04-03T23:00:00,WWW,Luxembourg,2487,0,0,0,2487,30
2020-04-03T23:00:00,WWW,Madagascar,59,0,0,0,59,0
2020-04-03T23:00:00,WWW,Malawi,3,0,0,0,3,0
2020-04-03T23:00:00,WWW,Malaysia,3116,0,0,0,3116,50
2020-04-03T23:00:00,WWW,Maldives,19,0,0,0,19,0
2020-04-03T23:00:00,WWW,Mali,36,0,0,0,36,3
2020-04-03T23:00:00,WWW,Malta,195,0,0,0,195,0
2020-04-03T23:00:00,WWW,Mauritania,6,0,0,0,6,1
2020-04-03T23:00:00,WWW,Mauritius,169,0,0,0,169,7
2020-04-03T23:00:00,WWW,Mexico,1378,0,0,0,1378,37
2020-04-03T23:00:00,WWW,Moldova,505,0,0,0,505,6
2020-04-03T23:00:00,WWW,Monaco,60,0,0,0,60,0
2020-04-03T23:00:00,WWW,Mongolia,14,0,0,0,14,0
2020-04-03T23:00:00,WWW,Montenegro,144,0,0,0,144,2
2020-04-03T23:00:00,WWW,Montserrat,5,0,0,0,5,0
2020-04-03T23:00:00,WWW,Morocco,708,0,0,0,708,44
2020-04-03T23:00:00,WWW,Mozambique,10,0,0,0,10,0
2020-04-03T23:00:00,WWW,Myanmar,20,0,0,0,20,1
2020-04-03T23:00:00,WWW,Namibia,13,0,0,0,13,0
2020-04-03T23:00:00,WWW,Nepal,5,0,0,0,5,0
2020-04-03T23:00:00,WWW,Netherlands,14697,0,0,0,14697,1339
2020-04-03T23:00:00,WWW,Netherlands Antilles,22,0,0,0,22,0
2020-04-03T23:00:00,WWW,New Caledonia,16,0,0,0,16,0
2020-04-03T23:00:00,WWW,New Zealand,772,0,0,0,772,1
2020-04-03T23:00:00,WWW,Nicaragua,5,0,0,0,5,1
2020-04-03T23:00:00,WWW,Niger,74,0,0,0,74,5
2020-04-03T23:00:00,WWW,Nigeria,174,0,0,0,174,2
2020-04-03T23:00:00,WWW,North Macedonia,354,0,0,0,354,11
2020-04-03T23:00:00,WWW,Northern Mariana Islands,8,0,0,0,8,1
2020-04-03T23:00:00,WWW,Norway,4935,0,0,0,4935,42
2020-04-03T23:00:00,WWW,Oman,231,0,0,0,231,1
2020-04-03T23:00:00,WWW,Pakistan,2291,0,0,0,2291,31
2020-04-03T23:00:00,WWW,Palestine,155,0,0,0,155,1
2020-04-03T23:00:00,WWW,Panama,1475,0,0,0,1475,37
2020-04-03T23:00:00,WWW,Papua New Guinea,1,0,0,0,1,0
2020-04-03T23:00:00,WWW,Paraguay,77,0,0,0,77,3
2020-04-03T23:00:00,WWW,Peru,1414,0,0,0,1414,55
2020-04-03T23:00:00,WWW,Philippines,2633,0,0,0,2633,107
2020-04-03T23:00:00,WWW,Poland,2946,0,0,0,2946,57
2020-04-03T23:00:00,WWW,Portugal,9034,0,0,0,9034,209
2020-04-03T23:00:00,WWW,Puerto Rico,316,0,0,0,316,12
2020-04-03T23:00:00,WWW,Qatar,949,0,0,0,949,3
2020-04-03T23:00:00,WWW,Romania,2738,0,0,0,2738,94
2020-04-03T23:00:00,WWW,Russia,3548,0,0,0,3548,30
2020-04-03T23:00:00,WWW,Rwanda,82,0,0,0,82,0
2020-04-03T23:00:00,WWW,Saint Barthelemy,6,0,0,0,6,0
2020-04-03T23:00:00,WWW,Saint Kitts and Nevis,8,0,0,0,8,0
2020-04-03T23:00:00,WWW,Saint Lucia,13,0,0,0,13,0
2020-04-03T23:00:00,WWW,Saint Vincent and the Grenadines,2,0,0,0,2,0
2020-04-03T23:00:00,WWW,San Marino,245,0,0,0,245,30
2020-04-03T23:00:00,WWW,Saudi Arabia,1885,0,0,0,1885,21
2020-04-03T23:00:00,WWW,Senegal,195,0,0,0,195,1
2020-04-03T23:00:00,WWW,Serbia,1171,0,0,0,1171,31
2020-04-03T23:00:00,WWW,Seychelles,10,0,0,0,10,0
2020-04-03T23:00:00,WWW,Sierra Leone,2,0,0,0,2,0
2020-04-03T23:00:00,WWW,Singapore,1049,0,0,0,1049,5
2020-04-03T23:00:00,WWW,Sint Maarten,23,0,0,0,23,2
2020-04-03T23:00:00,WWW,Slovakia,426,0,0,0,426,0
2020-04-03T23:00:00,WWW,Slovenia,897,0,0,0,897,16
2020-04-03T23:00:00,WWW,Somalia,5,0,0,0,5,0
2020-04-03T23:00:00,WWW,South Africa,1462,0,0,0,1462,5
2020-04-03T23:00:00,WWW,South Korea,10062,0,0,0,10062,174
2020-04-03T23:00:00,WWW,South Sudan,1,0,0,0,1,0
2020-04-03T23:00:00,WWW,Spain,110238,0,0,0,110238,10003
2020-04-03T23:00:00,WWW,Sri Lanka,148,0,0,0,148,3
2020-04-03T23:00:00,WWW,Sudan,7,0,0,0,7,2
2020-04-03T23:00:00,WWW,Suriname,10,0,0,0,10,0
2020-04-03T23:00:00,WWW,Sweden,5466,0,0,0,5466,282
2020-04-03T23:00:00,WWW,Switzerland,18844,0,0,0,18844,536
2020-04-03T23:00:00,WWW,Syria,16,0,0,0,16,3
2020-04-03T23:00:00,WWW,Taiwan,339,0,0,0,339,5
2020-04-03T23:00:00,WWW,Thailand,1875,0,0,0,1875,15
2020-04-03T23:00:00,WWW,Timor Leste,1,0,0,0,1,0
2020-04-03T23:00:00,WWW,Togo,39,0,0,0,39,2
2020-04-03T23:00:00,WWW,Trinidad and Tobago,97,0,0,0,97,6
2020-04-03T23:00:00,WWW,Tunisia,455,0,0,0,455,13
2020-04-03T23:00:00,WWW,Turkey,18135,0,0,0,18135,356
2020-04-03T23:00:00,WWW,Turks and Caicos islands,5,0,0,0,5,0
2020-04-03T23:00:00,WWW,Uganda,45,0,0,0,45,0
2020-04-03T23:00:00,WWW,Ukraine,804,0,0,0,804,20
2020-04-03T23:00:00,WWW,United Arab Emirates,1024,0,0,0,1024,8
2020-04-03T23:00:00,WWW,United Kingdom,33718,0,0,0,33718,2921
2020-04-03T23:00:00,WWW,United Republic of Tanzania,21,0,0,0,21,1
2020-04-03T23:00:00,WWW,United States of America,245540,0,0,0,245540,6053
2020-04-03T23:00:00,WWW,United States Virgin Islands,33,0,0,0,33,0
2020-04-03T23:00:00,WWW,Uruguay,369,0,0,0,369,4
2020-04-03T23:00:00,WWW,Uzbekistan,190,0,0,0,190,2
2020-04-03T23:00:00,WWW,Venezuela,144,0,0,0,144,3
2020-04-03T23:00:00,WWW,Vietnam,239,0,0,0,239,0
2020-04-03T23:00:00,WWW,Zambia,39,0,0,0,39,1
2020-04-03T23:00:00,WWW,Zimbabwe,8,0,0,0,8,1
