Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-10,AUT,Austria,Burgenland,47.541449,16.520206,4,,,,,,True,True
2020-03-10,AUT,Austria,Kärnten,46.715832,14.455532,1,,,,,,True,True
2020-03-10,AUT,Austria,Niederösterreich,48.27051,15.763245,40,,,,,,True,True
2020-03-10,AUT,Austria,Oberösterreich,48.138166,13.964295,22,,,,,,True,True
2020-03-10,AUT,Austria,Salzburg,47.254051,13.032653,12,,,,,,True,True
2020-03-10,AUT,Austria,Steiermark,47.187361,15.518046,17,,,,,,True,True
2020-03-10,AUT,Austria,Tirol,47.209023,11.397603,32,,,,,,True,True
2020-03-10,AUT,Austria,Vorarlberg,47.240149,9.896366,11,,,,,,True,True
2020-03-10,AUT,Austria,Wien,48.21141,16.380038,43,,,,,,True,True
2020-03-10,BEL,Belgium,Brussels,50.836426,4.367415,32,,,,,,True,True
2020-03-10,BEL,Belgium,Flanders,51.036569,4.234165,72,,,,,,True,True
2020-03-10,BEL,Belgium,Wallonia,50.312074,5.019093,163,,,,,,True,True
2020-03-10,FRA,France,Auvergne-Rhône-Alpes,45.283026,4.624017,211,0,0,211,0,0,True,True
2020-03-10,FRA,France,Bourgogne-Franche-Comté,47.234197,4.806917,146,0,0,146,0,0,True,True
2020-03-10,FRA,France,Bretagne,48.181767,-2.840778,81,0,0,81,0,0,True,True
2020-03-10,FRA,France,Centre-Val de Loire,47.751569,1.675063,18,0,0,18,0,0,True,True
2020-03-10,FRA,France,Corse,42.151732,9.105559,42,0,0,42,0,0,True,True
2020-03-10,FRA,France,Grand Est,48.688738,5.613275,464,0,0,464,0,0,True,True
2020-03-03,FRA,France,Guadeloupe,16.192207,-61.272382,3,0,0,3,0,0,True,True
2020-03-10,FRA,France,Guyane,3.926082,-53.245309,5,0,0,5,0,0,True,True
2020-03-10,FRA,France,Hauts-de-France,49.96966,2.770434,209,0,0,209,0,0,True,True
2020-03-10,FRA,France,Île-de-France,48.709229,2.503473,334,0,0,334,0,0,True,True
2020-03-10,FRA,France,Martinique,14.63554,-61.022814,3,0,0,3,0,0,True,True
2020-03-10,FRA,France,Normandie,48.880101,-0.073045,37,0,0,37,0,0,True,True
2020-03-10,FRA,France,Nouvelle-Aquitaine,45.479897,0.410462,54,0,0,54,0,0,True,True
2020-03-10,FRA,France,Occitanie,43.703195,2.143601,61,0,0,61,0,0,True,True
2020-03-10,FRA,France,Pays de la Loire,47.479115,-0.811996,27,0,0,27,0,0,True,True
2020-03-10,FRA,France,Provence-Alpes-Côte d'Azur,43.956994,6.062951,89,0,0,89,0,0,True,True
2020-03-10,DEU,Germany,Baden-Württemberg,48.537648,9.049199,237,,,,,,True,True
2020-03-10,DEU,Germany,Bayern,48.947574,11.419913,314,,,,,,True,True
2020-03-10,DEU,Germany,Berlin,52.501532,13.40185,48,,,,,,True,True
2020-03-10,DEU,Germany,Brandenburg,53.109014,12.140724,9,,,,,,True,True
2020-03-10,DEU,Germany,Bremen,53.108678,8.785951,4,,,,,,True,True
2020-03-10,DEU,Germany,Hamburg,53.54464,10.027798,29,,,,,,True,True
2020-03-10,DEU,Germany,Hessen,50.603242,9.031057,35,,,,,,True,True
2020-03-10,DEU,Germany,Mecklenburg-Vorpommern,53.721962,12.496035,13,,,,,,True,True
2020-03-10,DEU,Germany,Niedersachsen,52.765527,9.162019,49,,,,,,True,True
2020-03-10,DEU,Germany,Nordrhein-Westfalen,51.479706,7.56208,484,2,,,,,True,True
2020-03-10,DEU,Germany,NOT SPECIFIED,,,0,0,383,-383,0,0,True,True
2020-03-03,DEU,Germany,Repatriierte,,,2,,,,,,True,True
2020-03-10,DEU,Germany,Rheinland-Pfalz,49.50932,7.909356,25,,,,,,True,True
2020-03-10,DEU,Germany,Saarland,49.384368,6.953135,7,,,,,,True,True
2020-03-10,DEU,Germany,Sachsen,51.052334,13.348561,22,,,,,,True,True
2020-03-10,DEU,Germany,Sachsen-Anhalt,52.013193,11.700691,7,,,,,,True,True
2020-03-10,DEU,Germany,Schleswig Holstein,54.0295,9.705555,9,,,,,,True,True
2020-03-10,DEU,Germany,Thüringen,50.903878,11.02488,4,,,,,,True,True
2020-03-10,HUN,Hungary,Hungary,47.164638,19.508944,12,0,0,12,0,0,True,True
2020-03-05,HUN,Hungary,NOT SPECIFIED,,,0,0,0,0,0,0,True,True
2020-03-10,IRL,Ireland,Ireland,53.41975,-8.240472,34,0,0,34,,,True,True
2020-03-10,ITA,Italy,Abruzzo,42.228034,13.855137,38,1,0,37,26,9,True,True
2020-03-10,ITA,Italy,Basilicata,40.500665,16.082246,7,0,0,7,2,0,True,True
2020-03-10,ITA,Italy,Bolzano,46.697344,11.417082,38,0,0,38,18,1,True,True
2020-03-10,ITA,Italy,Calabria,39.225585,16.418474,13,0,2,11,10,2,True,True
2020-03-10,ITA,Italy,Campania,41.059945,14.785097,127,0,1,126,41,8,True,True
2020-03-10,ITA,Italy,Emilia-Romagna,44.536563,11.019909,1533,85,31,1417,767,98,True,True
2020-03-10,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,116,3,3,110,33,6,True,True
2020-03-10,ITA,Italy,Lazio,41.981132,12.767224,116,6,11,99,65,15,True,True
2020-03-10,ITA,Italy,Liguria,44.144781,8.140492,141,8,5,128,86,29,True,True
2020-03-10,ITA,Italy,Lombardia,45.622479,9.770824,5791,468,896,4427,3785,466,True,True
2020-03-10,ITA,Italy,Marche,43.366624,13.106678,394,13,0,381,206,54,True,True
2020-03-10,ITA,Italy,Molise,41.597834,14.548702,15,0,0,15,6,3,True,True
2020-03-10,ITA,Italy,Piemonte,45.060965,7.926836,453,17,0,436,372,66,True,True
2020-03-10,ITA,Italy,Puglia,40.984631,16.620464,59,3,1,55,34,6,True,True
2020-03-10,ITA,Italy,Sardegna,40.090225,9.036223,20,0,0,20,9,0,True,True
2020-03-10,ITA,Italy,Sicilia,37.587635,14.155497,62,0,2,60,19,2,True,True
2020-03-10,ITA,Italy,Toscana,43.459993,11.136697,264,1,3,260,131,40,True,True
2020-03-10,ITA,Italy,Trento,46.139153,10.830791,52,0,2,50,22,3,True,True
2020-03-10,ITA,Italy,Umbria,42.966781,12.49094,37,0,0,37,10,2,True,True
2020-03-10,ITA,Italy,Valle d'Aosta,45.732414,7.393651,17,0,0,17,2,0,True,True
2020-03-10,ITA,Italy,Veneto,45.664735,11.84235,856,26,47,783,271,67,True,True
2020-02-20,LVA,Latvia,Latvia,56.875584,24.607722,-1,0,0,-1,,,True,True
2020-03-10,LIE,Liechtenstein,Liechtenstein,47.164696,9.555,1,0,0,1,,,False,False
2020-03-10,MLT,Malta,Malta,35.946151,14.384612,5,0,0,5,,,True,True
2020-03-10,NOR,Norway,Agder,58.699661,7.618403,19,0,0,19,,,False,True
2020-03-10,NOR,Norway,Innlandet,61.43354,10.427144,16,0,0,16,,,False,True
2020-03-10,NOR,Norway,Møre og Romsdal,62.543569,8.540539,5,0,0,5,,,False,True
2020-03-10,NOR,Norway,Nordland,66.679716,14.635752,3,0,0,3,,,False,True
