Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-03-04,ALB,Albania,Berat,40.6285,20.090775,4919,80,4126,713,32,3,False,False,AL031
2021-03-04,ALB,Albania,Dibër,,,2308,42,1921,345,6,2,False,False,AL011
2021-03-04,ALB,Albania,Durrës,41.518365,19.651766,8950,177,7141,1632,75,6,False,False,AL012
2021-03-04,ALB,Albania,Elbasan,41.040028,20.186454,7085,186,6062,837,78,4,False,False,AL021
2021-03-04,ALB,Albania,Fier,40.774633,19.620528,9701,166,6909,2626,58,7,False,False,AL032
2021-03-04,ALB,Albania,Gjirokastër,,,3665,42,2505,1118,14,1,False,False,AL033
2021-03-04,ALB,Albania,Korçë,40.62883,20.666004,4814,87,3844,883,9,1,False,False,AL034
2021-03-04,ALB,Albania,Kukës,42.066696,20.419467,2361,33,1991,337,2,1,False,False,AL013
2021-03-04,ALB,Albania,Lezhë,41.801452,19.845695,5083,82,4203,798,17,0,False,False,AL014
2021-03-04,ALB,Albania,NOT SPECIFIED,,,,,,0,,,False,False,
2021-03-04,ALB,Albania,Shkodër,42.17682,19.719451,5612,90,4177,1345,25,1,False,False,AL015
2021-03-04,ALB,Albania,Tiranë,41.268583,19.793936,48352,804,24217,23331,182,13,False,False,AL022
2021-03-04,ALB,Albania,Vlorë,40.162418,19.793592,7671,87,5757,1827,68,4,False,False,AL035
2021-03-04,AND,Andorra,Andorra,42.542268,1.596865,10976,112,,10864,18,,False,False,AD
2021-03-03,AUT,Austria,Burgenland,47.541449,16.520206,12794,229,11536,1029,38,13,True,True,AT11
2021-03-03,AUT,Austria,Kärnten,46.715832,14.455532,29767,705,26655,2407,78,17,True,True,AT21
2021-03-03,AUT,Austria,Niederösterreich,48.27051,15.763245,74574,1266,67138,6170,290,81,True,True,AT12
2021-03-03,AUT,Austria,NOT SPECIFIED,,,,,,0,,,True,True,
