Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-02-23,ALB,Albania,Berat,40.6285,20.090775,4522,67,3427,1028,26,3,False,False,AL031
2021-02-23,ALB,Albania,Dibër,,,2212,39,1820,353,17,1,False,False,AL011
2021-02-23,ALB,Albania,Durrës,41.518365,19.651766,8433,164,6482,1787,80,5,False,False,AL012
2021-02-23,ALB,Albania,Elbasan,41.040028,20.186454,6538,167,5453,918,77,5,False,False,AL021
2021-02-23,ALB,Albania,Fier,40.774633,19.620528,9113,148,6172,2793,52,7,False,False,AL032
2021-02-23,ALB,Albania,Gjirokastër,,,3229,37,2253,939,18,1,False,False,AL033
2021-02-23,ALB,Albania,Korçë,40.62883,20.666004,4466,82,3433,951,17,0,False,False,AL034
2021-02-23,ALB,Albania,Kukës,42.066696,20.419467,2218,32,1811,375,19,1,False,False,AL013
2021-02-23,ALB,Albania,Lezhë,41.801452,19.845695,4773,74,3875,824,27,0,False,False,AL014
2021-02-23,ALB,Albania,NOT SPECIFIED,,,,,,0,,,False,False,
2021-02-23,ALB,Albania,Shkodër,42.17682,19.719451,5249,80,3759,1410,39,0,False,False,AL015
2021-02-23,ALB,Albania,Tiranë,41.268583,19.793936,44473,730,21692,22051,197,15,False,False,AL022
2021-02-23,ALB,Albania,Vlorë,40.162418,19.793592,7080,76,5226,1778,37,4,False,False,AL035
2021-02-23,AND,Andorra,Andorra,42.542268,1.596865,10739,110,,10629,17,,False,False,AD
2021-02-22,AUT,Austria,Burgenland,47.541449,16.520206,12048,227,11050,771,41,9,True,True,AT11
2021-02-22,AUT,Austria,Kärnten,46.715832,14.455532,28389,693,25755,1941,74,9,True,True,AT21
2021-02-22,AUT,Austria,Niederösterreich,48.27051,15.763245,70122,1232,64323,4567,260,61,True,True,AT12
2021-02-22,AUT,Austria,NOT SPECIFIED,,,,,,0,,,True,True,
