Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CuurentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-06,AUT,Austria,Kärnten,46.715832,14.455532,1,,,,,,True,True
2020-03-06,AUT,Austria,Niederösterreich,48.27051,15.763245,15,,,,,,True,True
2020-03-06,AUT,Austria,Oberösterreich,48.138166,13.964295,1,,,,,,True,True
2020-03-06,AUT,Austria,Salzburg,47.254051,13.032653,5,,,,,,True,True
2020-03-06,AUT,Austria,Steiermark,47.187361,15.518046,5,,,,,,True,True
2020-03-06,AUT,Austria,Tirol,47.209023,11.397603,4,,,,,,True,True
2020-03-06,AUT,Austria,Vorarlberg,47.240149,9.896366,1,,,,,,True,True
2020-03-06,AUT,Austria,Wien,48.21141,16.380038,23,,,,,,True,True
2020-03-04,CYP,Cyprus,Cyprus,35.167406,33.435499,744,14,0,730,0,0,True,True
2020-03-06,FRA,France,Auvergne-Rhône-Alpes,45.283026,4.624017,75,0,0,75,0,0,True,True
2020-03-06,FRA,France,Bourgogne-Franche-Comté,47.234197,4.806917,78,0,0,78,0,0,True,True
2020-03-06,FRA,France,Bretagne,48.181767,-2.840778,32,0,0,32,0,0,True,True
2020-03-06,FRA,France,Centre-Val de Loire,,,11,0,0,11,0,0,True,True
2020-03-06,FRA,France,Corse,42.151732,9.105559,3,0,0,3,0,0,True,True
2020-03-06,FRA,France,Grand Est,48.688738,5.613275,136,0,0,136,0,0,True,True
2020-03-03,FRA,France,Guadeloupe,16.192207,-61.272382,3,0,0,3,0,0,True,True
2020-03-06,FRA,France,Guyane,3.926082,-53.245309,5,0,0,5,0,0,True,True
2020-03-06,FRA,France,Hauts-de-France,49.96966,2.770434,97,0,0,97,0,0,True,True
2020-03-06,FRA,France,Île-de-France,48.709229,2.503473,89,0,0,89,0,0,True,True
2020-03-06,FRA,France,Martinique,14.63554,-61.022814,2,0,0,2,0,0,True,True
2020-03-06,FRA,France,Normandie,48.880101,-0.073045,11,0,0,11,0,0,True,True
2020-03-06,FRA,France,NOT SPECIFIED,,,3,9,0,-6,0,39,True,True
2020-03-06,FRA,France,Nouvelle-Aquitaine,45.479897,0.410462,11,0,0,11,0,0,True,True
2020-03-06,FRA,France,Occitanie,43.703195,2.143601,18,0,0,18,0,0,True,True
2020-03-06,FRA,France,Pays de la Loire,47.479115,-0.811996,16,0,0,16,0,0,True,True
2020-03-06,FRA,France,Provence-Alpes-Côte d'Azur,43.956994,6.062951,26,0,0,26,0,0,True,True
2020-03-06,DEU,Germany,Baden-Württemberg,48.537648,9.049199,96,,,,,,True,True
2020-03-06,DEU,Germany,Bayern,48.947574,11.419913,117,,,,,,True,True
2020-03-06,DEU,Germany,Berlin,52.501532,13.40185,19,,,,,,True,True
2020-03-06,DEU,Germany,Brandenburg,53.109014,12.140724,2,,,,,,True,True
2020-03-06,DEU,Germany,Bremen,53.108678,8.785951,4,,,,,,True,True
2020-03-06,DEU,Germany,Hamburg,53.54464,10.027798,11,,,,,,True,True
2020-03-06,DEU,Germany,Hessen,50.603242,9.031057,16,,,,,,True,True
2020-03-06,DEU,Germany,Mecklenburg-Vorpommern,53.721962,12.496035,5,,,,,,True,True
2020-03-06,DEU,Germany,Niedersachsen,52.765527,9.162019,18,,,,,,True,True
2020-03-06,DEU,Germany,Nordrhein-Westfalen,51.479706,7.56208,329,,,,,,True,True
2020-03-03,DEU,Germany,Repatriierte,,,2,,,,,,True,True
2020-03-06,DEU,Germany,Rheinland-Pfalz,49.50932,7.909356,10,,,,,,True,True
2020-03-06,DEU,Germany,Saarland,49.384368,6.953135,2,,,,,,True,True
2020-03-06,DEU,Germany,Sachsen,51.052334,13.348561,2,,,,,,True,True
2020-03-06,DEU,Germany,Schleswig Holstein,54.0295,9.705555,7,,,,,,True,True
2020-03-06,DEU,Germany,Thüringen,50.903878,11.02488,1,,,,,,True,True
2020-03-06,HUN,Hungary,Hungary,47.164638,19.508944,4,0,0,4,0,0,True,True
2020-03-05,HUN,Hungary,NOT SPECIFIED,,,0,0,0,0,0,0,True,True
2020-03-06,ITA,Italy,Abruzzo,42.228034,13.855137,9,0,0,9,9,0,True,True
2020-03-06,ITA,Italy,Basilicata,40.500665,16.082246,3,0,0,3,1,0,True,True
2020-03-06,ITA,Italy,Bolzano,46.697344,11.417082,4,0,0,4,4,0,True,True
2020-03-06,ITA,Italy,Calabria,39.225585,16.418474,4,0,0,4,2,0,True,True
2020-03-06,ITA,Italy,Campania,41.059945,14.785097,57,0,0,57,12,0,True,True
2020-03-06,ITA,Italy,Emilia-Romagna,44.536563,11.019909,870,37,17,816,450,53,True,True
2020-03-06,ITA,Italy,Friuli Venezia Giulia,46.155667,13.058636,31,0,3,28,4,0,True,True
2020-03-06,ITA,Italy,Lazio,41.981132,12.767224,54,1,3,50,34,8,True,True
2020-03-06,ITA,Italy,Liguria,44.144781,8.140492,32,3,5,24,17,5,True,True
2020-03-06,ITA,Italy,Lombardia,45.622479,9.770824,2612,135,469,2008,1931,309,True,True
2020-03-06,ITA,Italy,Marche,43.366624,13.106678,159,4,0,155,93,20,True,True
2020-03-06,ITA,Italy,Molise,41.597834,14.548702,12,0,0,12,5,2,True,True
2020-03-06,ITA,Italy,Piemonte,45.060965,7.926836,143,4,0,139,87,30,True,True
2020-03-06,ITA,Italy,Puglia,40.984631,16.620464,17,1,1,15,6,1,True,True
2020-03-06,ITA,Italy,Sardegna,40.090225,9.036223,5,0,0,5,2,0,True,True
2020-03-06,ITA,Italy,Sicilia,37.587635,14.155497,24,0,2,22,7,0,True,True
2020-03-06,ITA,Italy,Toscana,43.459993,11.136697,79,0,1,78,40,5,True,True
2020-03-06,ITA,Italy,Trento,46.139153,10.830791,10,0,0,10,4,0,True,True
2020-03-06,ITA,Italy,Umbria,42.966781,12.49094,16,0,0,16,4,2,True,True
2020-03-06,ITA,Italy,Valle d'Aosta,45.732414,7.393651,7,0,0,7,0,0,True,True
2020-03-06,ITA,Italy,Veneto,45.664735,11.84235,488,12,22,454,144,27,True,True
2020-02-20,LVA,Latvia,Latvia,56.875584,24.607722,-1,0,0,-1,,,True,True
2020-03-06,LIE,Liechtenstein,Liechtenstein,47.164696,9.555,1,0,0,1,,,False,False
2020-03-06,PRT,Portugal,Centro,40.111812,-8.012768,1,,,,,,True,True
2020-03-06,PRT,Portugal,Lisbon,38.623843,-8.88436,4,,,,,,True,True
2020-03-06,PRT,Portugal,Norte,41.457206,-7.678153,8,,,,,,True,True
2020-03-06,SVK,Slovakia,Bratislava,48.319003,17.17481,1,0,0,1,,,True,True
2020-03-06,ESP,Spain,Andalucía,37.46363,-4.573552,21,0,0,21,0,1,True,True
2020-03-06,ESP,Spain,Aragón,41.519884,-0.660302,6,1,0,5,0,1,True,True
2020-03-06,ESP,Spain,Canarias,28.291062,-16.55631,11,0,0,11,0,0,True,True
2020-03-06,ESP,Spain,Cantabria,43.196326,-4.034401,10,0,0,10,0,0,True,True
2020-03-06,ESP,Spain,Castilla y León,41.751205,-4.788185,14,0,0,14,0,1,True,True
2020-03-06,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,15,0,0,15,0,1,True,True
2020-03-06,ESP,Spain,Cataluña,41.798,1.528534,24,0,0,24,0,0,True,True
2020-03-04,ESP,Spain,Ciudad Autónoma de Ceuta,35.895759,-5.358194,0,0,19,-19,0,0,True,True
2020-03-06,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,137,2,0,135,0,2,True,True
2020-03-06,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,3,0,0,3,0,1,True,True
2020-03-06,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,30,1,0,29,0,1,True,True
2020-03-06,ESP,Spain,Extremadura,39.191409,-6.150692,6,0,0,6,0,0,True,True
2020-03-06,ESP,Spain,Galicia,42.757079,-7.910384,3,0,0,3,0,0,True,True
2020-03-06,ESP,Spain,Illes Balears,39.613452,2.956607,6,0,0,6,0,0,True,True
2020-03-06,ESP,Spain,La Rioja,42.275075,-2.517177,29,0,0,29,0,0,True,True
2020-03-06,ESP,Spain,País Vasco,43.032149,-2.62166,45,1,0,44,0,1,True,True
2020-03-06,ESP,Spain,Principado de Asturias,43.292312,-5.992988,5,0,0,5,0,2,True,True
2020-03-04,ESP,Spain,Región de Murcia,38.002069,-1.485219,0,0,3,-3,0,0,True,True
2020-03-06,CHE,Switzerland,Aargau,47.410914,8.159107,12,0,1,11,0,0,False,False
2020-03-06,CHE,Switzerland,Appenzell Ausserrhoden,47.387404,9.413371,1,0,0,1,0,0,False,False
2020-03-06,CHE,Switzerland,Basel City,,,15,0,0,15,0,0,False,False
2020-03-06,CHE,Switzerland,Basel Country,,,6,0,0,6,0,0,False,False
2020-03-06,CHE,Switzerland,Bern,46.825006,7.626925,17,0,0,17,0,0,False,False
2020-03-06,CHE,Switzerland,Fribourg,46.710334,7.09922,6,0,0,6,0,0,False,False
2020-03-06,CHE,Switzerland,Geneva,46.217114,6.131255,17,0,0,17,7,0,False,False
2020-03-06,CHE,Switzerland,Jura,47.368327,7.198733,3,0,0,3,0,0,False,False
2020-03-06,CHE,Switzerland,Liechtenstein,47.164696,9.555,1,0,0,1,0,0,False,False
2020-03-06,CHE,Switzerland,Schaffhausen,47.721853,8.563863,2,0,0,2,0,0,False,False
2020-03-06,CHE,Switzerland,Solothurn,47.336648,7.686944,1,0,0,1,0,0,False,False
2020-03-06,CHE,Switzerland,St. Gallen,47.305025,9.019368,6,0,0,6,1,0,False,False
2020-03-06,CHE,Switzerland,Ticino,46.297963,8.808447,18,0,0,18,0,0,False,False
2020-03-06,CHE,Switzerland,Valais,46.211633,7.611267,6,0,0,6,3,0,False,False
2020-03-06,CHE,Switzerland,Vaud,46.56176,6.648929,23,1,0,22,15,2,False,False
2020-03-06,CHE,Switzerland,Zug,47.161402,8.538864,3,0,0,3,0,0,False,False
2020-03-06,CHE,Switzerland,Zurich,47.417407,8.655988,26,0,0,26,0,0,False,False
