Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-03-14,ALB,Albania,Berat,40.6285,20.090775,5292,83,4824,385,27,3,False,False,AL031
2021-03-14,ALB,Albania,Dibër,,,2382,46,1984,352,7,1,False,False,AL011
2021-03-14,ALB,Albania,Durrës,41.518365,19.651766,9369,186,7543,1640,91,1,False,False,AL012
2021-03-14,ALB,Albania,Elbasan,41.040028,20.186454,7569,207,6797,565,43,3,False,False,AL021
2021-03-14,ALB,Albania,Fier,40.774633,19.620528,10160,194,7394,2572,55,4,False,False,AL032
2021-03-14,ALB,Albania,Gjirokastër,,,4014,46,2744,1224,16,1,False,False,AL033
2021-03-14,ALB,Albania,Korçë,40.62883,20.666004,5272,93,4267,912,7,0,False,False,AL034
2021-03-14,ALB,Albania,Kukës,42.066696,20.419467,2477,33,2133,311,4,0,False,False,AL013
2021-03-14,ALB,Albania,Lezhë,41.801452,19.845695,5464,84,4636,744,16,0,False,False,AL014
2021-03-14,ALB,Albania,NOT SPECIFIED,,,,,,0,,,False,False,
2021-03-14,ALB,Albania,Shkodër,42.17682,19.719451,6085,104,4644,1337,27,0,False,False,AL015
2021-03-14,ALB,Albania,Tiranë,41.268583,19.793936,51298,872,27136,23290,141,8,False,False,AL022
2021-03-14,ALB,Albania,Vlorë,40.162418,19.793592,8092,97,6381,1614,44,2,False,False,AL035
2021-03-14,AND,Andorra,Andorra,42.542268,1.596865,11266,113,,11153,13,,False,False,AD
2021-03-13,AUT,Austria,Burgenland,47.541449,16.520206,13646,238,12105,1303,59,15,True,True,AT11
2021-03-13,AUT,Austria,Kärnten,46.715832,14.455532,31361,723,27951,2687,74,16,True,True,AT21
2021-03-13,AUT,Austria,Niederösterreich,48.27051,15.763245,80272,1300,71411,7561,303,82,True,True,AT12
2021-03-13,AUT,Austria,NOT SPECIFIED,,,,,,0,,,True,True,
2021-03-13,AUT,Austria,Oberösterreich,48.138166,13.964295,91408,1418,84448,5542,138,34,True,True,AT31
2021-03-13,AUT,Austria,Salzburg,47.254051,13.032653,40512,518,37401,2593,84,16,True,True,AT32
2021-03-13,AUT,Austria,Steiermark,47.187361,15.518046,60300,1796,54556,3948,195,36,True,True,AT22
2021-03-13,AUT,Austria,Tirol,47.209023,11.397603,49340,633,46951,1756,76,25,True,True,AT33
2021-03-13,AUT,Austria,Vorarlberg,47.240149,9.896366,23741,278,23006,457,13,4,True,True,AT34
2021-03-13,AUT,Austria,Wien,48.21141,16.380038,100091,1765,84933,13393,343,128,True,True,AT13
2021-03-14,BLR,Belarus,Belarus,53.711111,27.973847,302323,2095,,300228,,,False,False,BY
2021-03-13,BEL,Belgium,Brussels,50.836426,4.367415,100397,2814,,97583,315,77,True,True,BE1
2021-03-13,BEL,Belgium,Flanders,51.036569,4.234165,366990,11521,,355469,1011,245,True,True,BE2
2021-03-13,BEL,Belgium,NOT SPECIFIED,,,15110,0,,15110,0,0,True,True,
2021-03-13,BEL,Belgium,Wallonia,50.312074,5.019093,325786,8099,,317687,579,152,True,True,BE3
2021-03-12,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,142160,5446,120158,16556,,,False,False,BA
2021-03-15,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,13297,10,10,13277,,,True,True,BG413
2021-03-15,BGR,Bulgaria,Burgas,42.491848,27.306892,17893,1,19,17873,,,True,True,BG341
2021-03-15,BGR,Bulgaria,Dobrich,43.65074,27.936751,4582,0,2,4580,,,True,True,BG332
2021-03-15,BGR,Bulgaria,Gabrovo,42.931879,25.247163,4935,1,2,4932,,,True,True,BG322
2021-03-15,BGR,Bulgaria,Haskovo,41.849113,25.942349,6479,1,7,6471,,,True,True,BG422
2021-03-15,BGR,Bulgaria,Kardzhali,41.527042,25.441477,2648,0,4,2644,,,True,True,BG425
2021-03-15,BGR,Bulgaria,Kyustendil,42.255307,22.869974,6747,3,20,6724,,,True,True,BG415
2021-03-15,BGR,Bulgaria,Lovech,43.035259,24.5688,3251,0,1,3250,,,True,True,BG315
2021-03-15,BGR,Bulgaria,Montana,43.496677,23.192363,3941,0,0,3941,,,True,True,BG312
2021-03-15,BGR,Bulgaria,NOT SPECIFIED,,,0,11140,224470,-235610,,,True,True,
2021-03-15,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,7832,9,18,7805,,,True,True,BG423
2021-03-15,BGR,Bulgaria,Pernik,42.613861,22.853171,5225,0,1,5224,,,True,True,BG414
2021-03-15,BGR,Bulgaria,Pleven,43.486117,24.610919,9284,2,10,9272,,,True,True,BG314
2021-03-15,BGR,Bulgaria,Plovdiv,42.257364,24.824903,24806,5,64,24737,,,True,True,BG421
2021-03-15,BGR,Bulgaria,Razgrad,,,2579,0,0,2579,,,True,True,BG324
2021-03-15,BGR,Bulgaria,Ruse,43.54059,25.759217,9032,0,1,9031,,,True,True,BG323
2021-03-15,BGR,Bulgaria,Shumen,43.296516,27.004814,6574,1,1,6572,,,True,True,BG333
2021-03-15,BGR,Bulgaria,Silistra,43.946163,27.044927,3555,1,2,3552,,,True,True,BG325
2021-03-15,BGR,Bulgaria,Sliven,42.67034,26.241026,7432,11,56,7365,,,True,True,BG342
2021-03-15,BGR,Bulgaria,Smolyan,41.628892,24.668089,2858,4,33,2821,,,True,True,BG424
2021-03-15,BGR,Bulgaria,Sofia City,42.286287,23.616846,74242,56,411,73775,,,True,True,BG411
2021-03-15,BGR,Bulgaria,Sofia Region,,,8177,0,0,8177,,,True,True,BG412
2021-03-15,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,11633,3,0,11630,,,True,True,BG344
2021-03-15,BGR,Bulgaria,Targovishte,,,2461,1,0,2460,,,True,True,BG334
2021-03-15,BGR,Bulgaria,Varna,43.186206,27.59493,19585,0,11,19574,,,True,True,BG331
2021-03-15,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,5973,4,5,5964,,,True,True,BG321
2021-03-15,BGR,Bulgaria,Vidin,43.797295,22.68621,1883,18,14,1851,,,True,True,BG311
2021-03-15,BGR,Bulgaria,Vratsa,43.395067,23.759152,6941,0,2,6939,,,True,True,BG313
2021-03-15,BGR,Bulgaria,Yambol,,,4712,14,18,4680,,,True,True,BG343
2021-03-11,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,5684,136,,5548,,,True,True,HR047
2021-03-11,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,8577,129,,8448,,,True,True,HR04A
2021-03-11,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,5678,80,,5598,,,True,True,HR037
2021-03-11,HRV,Croatia,Grad Zagreb,45.742196,16.008116,46601,1749,,44852,,,True,True,HR041
2021-03-11,HRV,Croatia,Istarska,45.203521,13.895312,6250,83,,6167,,,True,True,HR036
2021-03-11,HRV,Croatia,Karlovačka,45.292126,15.46427,6944,255,,6689,,,True,True,HR04D
2021-03-11,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,6204,186,,6018,,,True,True,HR045
2021-03-11,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,9184,293,,8891,,,True,True,HR043
2021-03-11,HRV,Croatia,Ličko-senjska,44.69075,15.422344,2915,95,,2820,,,True,True,HR032
2021-03-11,HRV,Croatia,Međimurska,46.410728,16.508315,10739,161,,10578,,,True,True,HR046
2021-03-11,HRV,Croatia,NOT SPECIFIED,,,,,238914,-238914,,,True,True,
2021-03-11,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,16183,682,,15501,,,True,True,HR04B
2021-03-11,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,2841,85,,2756,,,True,True,HR049
2021-03-11,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,18592,251,,18341,,,True,True,HR031
2021-03-11,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,6043,99,,5944,,,True,True,HR034
2021-03-11,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,9247,113,,9134,,,True,True,HR04E
2021-03-11,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,31591,461,,31130,,,True,True,HR035
2021-03-11,HRV,Croatia,Varaždinska,46.250434,16.293818,15141,386,,14755,,,True,True,HR044
2021-03-11,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,3814,79,,3735,,,True,True,HR048
2021-03-11,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,7770,159,,7611,,,True,True,HR04C
2021-03-11,HRV,Croatia,Zadarska,44.347845,15.959404,8412,133,,8279,,,True,True,HR033
2021-03-11,HRV,Croatia,Zagrebačka,45.82762,16.381796,19651,10,,19641,,,True,True,HR042
2021-03-13,CYP,Cyprus,Cyprus,35.167406,33.435499,39651,292,31916,7443,1086,,True,True,CY
2021-03-13,CZE,Czech Republic,NOT SPECIFIED,,,1399078,23226,1209799,166053,,,True,True,
2020-09-11,DNK,Denmark,Faroe,62.194921,-7.096614,0,0,,0,,,True,True,FRO
2020-09-11,DNK,Denmark,Greenland,71.702379,-42.177174,0,0,,0,,,True,True,GRL
2021-03-12,DNK,Denmark,Hovedstaden,55.675758,12.56902,,,,0,,,True,True,DK01
2021-03-12,DNK,Denmark,Mainland,56.031924,9.317572,,,,0,,,True,True,
2021-03-12,DNK,Denmark,Midtjylland,56.302139,9.302777,,,,0,,,True,True,DK04
2021-03-12,DNK,Denmark,Nordjylland,56.830742,9.493053,,,,0,,,True,True,DK05
2021-03-12,DNK,Denmark,NOT SPECIFIED,,,219305,2387,208601,8317,225,0,True,True,
2021-03-12,DNK,Denmark,Sjælland,55.92481,11.67126,,,,0,,,True,True,DK02
2021-03-12,DNK,Denmark,Syddanmark,55.675758,12.56902,,,,0,,,True,True,DK03
2021-03-14,EST,Estonia,Estonia,58.596209,25.023778,84807,719,,84088,,,True,True,EE0
2021-03-14,FIN,Finland,Ahvenanmaa,60.240625,19.966666,308,,,308,,,True,True,FI200
2021-03-14,FIN,Finland,Etelä-Karjala,61.217899,28.550289,645,,,645,,,True,True,FI1C5
2021-03-14,FIN,Finland,Etelä-Pohjanmaa,62.833356,23.05691,638,,,638,,,True,True,FI194
2021-03-14,FIN,Finland,Etelä-Savo,61.813578,27.347685,767,,,767,,,True,True,FI1D1
2021-03-14,FIN,Finland,HUS,60.408524,24.7817,39391,,,39391,,,True,True,FI1B1
2021-03-14,FIN,Finland,Itä-Savo,62.073919,28.846114,167,,,167,,,True,True,FI1X1
2021-03-14,FIN,Finland,Kainuu,64.373656,28.743748,244,,,244,,,True,True,FI1D8
2021-03-14,FIN,Finland,Kanta-Häme,60.921424,24.354383,1178,,,1178,,,True,True,FI1C2
2021-03-14,FIN,Finland,Keski-Pohjanmaa,63.626887,24.066596,215,,,215,,,True,True,FI1D5
2021-03-14,FIN,Finland,Keski-Suomi,62.629133,25.476526,2102,,,2102,,,True,True,FI193
2021-03-14,FIN,Finland,Kymenlaakso,60.826543,26.889951,953,,,953,,,True,True,FI1C4
2021-03-14,FIN,Finland,Länsi-Pohja,66.133479,24.762611,502,,,502,,,True,True,FI1X2
2021-03-14,FIN,Finland,Lappi,67.847438,26.444542,562,,,562,,,True,True,FI1D7
2020-10-28,FIN,Finland,NOT SPECIFIED,,,,354,,-354,,,True,True,
2021-03-14,FIN,Finland,Päijät-Häme,61.217271,25.721465,1610,,,1610,,,True,True,FI1C3
2021-03-14,FIN,Finland,Pirkanmaa,61.715017,23.913902,3244,,,3244,,,True,True,FI197
2021-03-14,FIN,Finland,Pohjois-Karjala,62.918285,29.941761,574,,,574,,,True,True,FI1D3
2021-03-14,FIN,Finland,Pohjois-Pohjanmaa,64.217762,25.29512,2643,,,2643,,,True,True,FI1D9
2021-03-14,FIN,Finland,Pohjois-Savo,63.173162,27.465765,1000,,,1000,,,True,True,FI1D2
2021-03-14,FIN,Finland,Satakunta,61.527072,22.157717,1303,,,1303,,,True,True,FI196
2021-03-14,FIN,Finland,Vaasa,63.077479,22.196054,2206,,,2206,,,True,True,FI195
2021-03-14,FIN,Finland,Varsinais-Suomi,60.590424,22.623677,6617,,,6617,,,True,True,FI1C1
2020-03-18,FIN,Finland,West North,,,2,0,0,2,,,True,True,
2021-03-14,FRA,France,Auvergne-Rhône-Alpes,45.283026,4.624017,0,9450,38768,-48218,3088,438,True,True,FRK
2021-03-14,FRA,France,Bourgogne-Franche-Comté,47.234197,4.806917,0,3913,14824,-18737,1247,152,True,True,FRC
2021-03-14,FRA,France,Bretagne,48.181767,-2.840778,0,1229,5183,-6412,638,65,True,True,FRH0
2021-03-14,FRA,France,Centre-Val de Loire,47.751569,1.675063,0,2096,8279,-10375,1002,145,True,True,FRB0
2021-03-14,FRA,France,Corse,42.151732,9.105559,0,154,661,-815,106,12,True,True,FRM0
2021-03-14,FRA,France,Grand Est,48.688738,5.613275,0,8391,29375,-37766,2223,345,True,True,FRF
2021-03-14,FRA,France,Guadeloupe,16.192207,-61.272382,0,183,859,-1042,32,10,True,True,FRY1
2021-03-14,FRA,France,Guyane,3.926082,-53.245309,0,83,2240,-2323,16,7,True,True,FRY3
2021-03-14,FRA,France,Hauts-de-France,49.96966,2.770434,0,6662,25669,-32331,2961,505,True,True,FRE
2021-03-14,FRA,France,Île-de-France,48.709229,2.503473,0,15678,69889,-85567,5803,1134,True,True,FR1
2021-03-14,FRA,France,La Réunion,-20.89066,55.455054,0,86,991,-1077,182,68,True,True,FRY4
2021-03-14,FRA,France,Martinique,14.63554,-61.022814,0,47,417,-464,22,9,True,True,FRY2
2021-03-14,FRA,France,Mayotte,-12.824511,45.165455,0,101,1104,-1205,83,25,True,True,FRY5
2021-03-14,FRA,France,Normandie,48.880101,-0.073045,0,2380,9229,-11609,1278,168,True,True,FRD
2021-03-14,FRA,France,NOT SPECIFIED,,,4131874,,,4131874,,,True,True,
2021-03-14,FRA,France,Nouvelle-Aquitaine,45.479897,0.410462,0,2981,12076,-15057,1120,196,True,True,FRI
2021-03-14,FRA,France,Occitanie,43.703195,2.143601,0,3386,15166,-18552,1309,265,True,True,FRJ
2021-03-14,FRA,France,Pays de la Loire,47.479115,-0.811996,0,2118,9129,-11247,796,89,True,True,FRG0
