Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-12-09,ALB,Albania,Berat,40.6285,20.090775,1686,34,888,764,21,2,False,False,AL031
2020-12-09,ALB,Albania,Dibër,,,625,17,344,264,4,0,False,False,AL011
2020-12-09,ALB,Albania,Durrës,41.518365,19.651766,3712,105,2266,1341,27,3,False,False,AL012
2020-12-09,ALB,Albania,Elbasan,41.040028,20.186454,2556,90,1644,822,29,3,False,False,AL021
2020-12-09,ALB,Albania,Fier,40.774633,19.620528,3610,80,1930,1600,36,6,False,False,AL032
2020-12-09,ALB,Albania,Gjirokastër,,,1508,19,980,509,15,1,False,False,AL033
2020-12-09,ALB,Albania,Korçë,40.62883,20.666004,2732,61,1547,1124,23,3,False,False,AL034
2020-12-09,ALB,Albania,Kukës,42.066696,20.419467,1085,21,623,441,10,1,False,False,AL013
2020-12-09,ALB,Albania,Lezhë,41.801452,19.845695,1959,38,1145,776,7,1,False,False,AL014
2020-12-09,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2020-12-09,ALB,Albania,Shkodër,42.17682,19.719451,2400,63,1392,945,21,2,False,False,AL015
2020-12-09,ALB,Albania,Tiranë,41.268583,19.793936,21187,389,9340,11458,201,14,False,False,AL022
2020-12-09,ALB,Albania,Vlorë,40.162418,19.793592,2128,34,973,1121,21,3,False,False,AL035
2020-12-09,AND,Andorra,Andorra,42.542268,1.596865,7127,78,,7049,,,False,False,AD
2020-12-08,AUT,Austria,Burgenland,47.541449,16.520206,8173,128,6762,1283,65,14,True,True,AT11
2020-12-08,AUT,Austria,Kärnten,46.715832,14.455532,17165,233,9193,7739,355,26,True,True,AT21
2020-12-08,AUT,Austria,Niederösterreich,48.27051,15.763245,45341,619,32402,12320,454,86,True,True,AT12
2020-12-08,AUT,Austria,NOT SPECIFIED,,,0,0,0,0,0,0,True,True,
2020-12-08,AUT,Austria,Oberösterreich,48.138166,13.964295,62716,763,48540,13413,724,134,True,True,AT31
2020-12-08,AUT,Austria,Salzburg,47.254051,13.032653,23435,232,19362,3841,203,30,True,True,AT32
2020-12-08,AUT,Austria,Steiermark,47.187361,15.518046,35372,689,24265,10418,562,101,True,True,AT22
2020-12-08,AUT,Austria,Tirol,47.209023,11.397603,35543,402,31149,3992,282,69,True,True,AT33
2020-12-08,AUT,Austria,Vorarlberg,47.240149,9.896366,16850,167,14642,2041,107,22,True,True,AT34
2020-12-08,AUT,Austria,Wien,48.21141,16.380038,64006,800,18463,44743,556,127,True,True,AT13
2020-12-09,BLR,Belarus,Belarus,53.711111,27.973847,150602,1222,,149380,,,False,False,BY
2020-12-08,BEL,Belgium,Brussels,50.836426,4.367415,77793,2460,,75333,464,115,True,True,BE1
2020-12-08,BEL,Belgium,Flanders,51.036569,4.234165,244806,8325,,236481,1663,318,True,True,BE2
2020-12-08,BEL,Belgium,NOT SPECIFIED,,,9793,0,,9793,0,0,True,True,
2020-12-08,BEL,Belgium,Wallonia,50.312074,5.019093,262180,6722,,255458,1016,243,True,True,BE3
2020-12-09,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,96021,3081,,92940,,,False,False,BA
2020-12-09,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,9069,10,10,9049,,,True,True,BG413
2020-12-09,BGR,Bulgaria,Burgas,42.491848,27.306892,8886,1,19,8866,,,True,True,BG341
2020-12-09,BGR,Bulgaria,Dobrich,43.65074,27.936751,2725,0,2,2723,,,True,True,BG332
2020-12-09,BGR,Bulgaria,Gabrovo,42.931879,25.247163,3602,1,2,3599,,,True,True,BG322
2020-12-09,BGR,Bulgaria,Haskovo,41.849113,25.942349,2983,1,7,2975,,,True,True,BG422
2020-12-09,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1545,0,4,1541,,,True,True,BG425
2020-12-09,BGR,Bulgaria,Kyustendil,42.255307,22.869974,3873,3,20,3850,,,True,True,BG415
2020-12-09,BGR,Bulgaria,Lovech,43.035259,24.5688,1686,0,1,1685,,,True,True,BG315
2020-12-09,BGR,Bulgaria,Montana,43.496677,23.192363,2611,0,0,2611,,,True,True,BG312
2020-12-09,BGR,Bulgaria,NOT SPECIFIED,,,0,5011,68316,-73327,,,True,True,
2020-12-09,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,4331,9,18,4304,,,True,True,BG423
2020-12-09,BGR,Bulgaria,Pernik,42.613861,22.853171,2996,0,1,2995,,,True,True,BG414
2020-12-09,BGR,Bulgaria,Pleven,43.486117,24.610919,4242,2,10,4230,,,True,True,BG314
2020-12-09,BGR,Bulgaria,Plovdiv,42.257364,24.824903,15682,5,64,15613,,,True,True,BG421
2020-12-09,BGR,Bulgaria,Razgrad,,,1770,0,0,1770,,,True,True,BG324
2020-12-09,BGR,Bulgaria,Ruse,43.54059,25.759217,5837,0,1,5836,,,True,True,BG323
2020-12-09,BGR,Bulgaria,Shumen,43.296516,27.004814,3521,1,1,3519,,,True,True,BG333
2020-12-09,BGR,Bulgaria,Silistra,43.946163,27.044927,1957,1,2,1954,,,True,True,BG325
2020-12-09,BGR,Bulgaria,Sliven,42.67034,26.241026,3922,11,56,3855,,,True,True,BG342
2020-12-09,BGR,Bulgaria,Smolyan,41.628892,24.668089,1741,4,33,1704,,,True,True,BG424
2020-12-09,BGR,Bulgaria,Sofia City,42.286287,23.616846,48547,56,411,48080,,,True,True,BG411
2020-12-09,BGR,Bulgaria,Sofia Region,,,4637,0,0,4637,,,True,True,BG412
2020-12-09,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,7476,3,0,7473,,,True,True,BG344
2020-12-09,BGR,Bulgaria,Targovishte,,,1897,1,0,1896,,,True,True,BG334
2020-12-09,BGR,Bulgaria,Varna,43.186206,27.59493,11960,0,11,11949,,,True,True,BG331
2020-12-09,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,3365,4,5,3356,,,True,True,BG321
2020-12-09,BGR,Bulgaria,Vidin,43.797295,22.68621,1205,18,14,1173,,,True,True,BG311
2020-12-09,BGR,Bulgaria,Vratsa,43.395067,23.759152,3276,0,2,3274,,,True,True,BG313
2020-12-09,BGR,Bulgaria,Yambol,,,2823,14,18,2791,,,True,True,BG343
2020-12-09,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,2969,47,,2922,,,True,True,HR047
2020-12-09,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,5222,46,,5176,,,True,True,HR04A
2020-12-09,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,3507,42,,3465,,,True,True,HR037
2020-12-09,HRV,Croatia,Grad Zagreb,45.742196,16.008116,32764,686,,32078,,,True,True,HR041
2020-12-09,HRV,Croatia,Istarska,45.203521,13.895312,4056,31,,4025,,,True,True,HR036
2020-12-09,HRV,Croatia,Karlovačka,45.292126,15.46427,4081,97,,3984,,,True,True,HR04D
2020-12-09,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,3733,72,,3661,,,True,True,HR045
2020-12-09,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,6563,132,,6431,,,True,True,HR043
2020-12-09,HRV,Croatia,Ličko-senjska,44.69075,15.422344,1846,46,,1800,,,True,True,HR032
2020-12-09,HRV,Croatia,Međimurska,46.410728,16.508315,6811,83,,6728,,,True,True,HR046
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True,
2020-12-09,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,10484,303,,10181,,,True,True,HR04B
2020-12-09,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,1813,30,,1783,,,True,True,HR049
2020-12-09,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,9879,107,,9772,,,True,True,HR031
2020-12-09,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,3249,37,,3212,,,True,True,HR034
2020-12-09,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,4876,56,,4820,,,True,True,HR04E
2020-12-09,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,19595,202,,19393,,,True,True,HR035
2020-12-09,HRV,Croatia,Varaždinska,46.250434,16.293818,10395,143,,10252,,,True,True,HR044
2020-12-09,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,2305,24,,2281,,,True,True,HR048
2020-12-09,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,5362,62,,5300,,,True,True,HR04C
2020-12-09,HRV,Croatia,Zadarska,44.347845,15.959404,4766,42,,4724,,,True,True,HR033
2020-12-09,HRV,Croatia,Zagrebačka,45.82762,16.381796,10576,10,,10566,,,True,True,HR042
2020-12-09,CYP,Cyprus,Cyprus,35.167406,33.435499,13286,68,,13218,,,True,True,CY
2020-12-08,CZE,Czech Republic,NOT SPECIFIED,,,556927,9136,489759,58032,,,True,True,
2020-09-11,DNK,Denmark,Faroe,62.194921,-7.096614,0,0,,0,,,True,True,FRO
2020-09-11,DNK,Denmark,Greenland,71.702379,-42.177174,0,0,,0,,,True,True,GRL
2020-12-09,DNK,Denmark,Hovedstaden,55.675758,12.56902,,,,0,,,True,True,DK01
2020-12-09,DNK,Denmark,Mainland,56.031924,9.317572,,,,0,,,True,True,
2020-12-09,DNK,Denmark,Midtjylland,56.302139,9.302777,,,,0,,,True,True,DK04
2020-12-09,DNK,Denmark,Nordjylland,56.830742,9.493053,,,,0,,,True,True,DK05
2020-12-09,DNK,Denmark,NOT SPECIFIED,,,97357,904,74367,22086,349,39,True,True,
2020-12-09,DNK,Denmark,Sjælland,55.92481,11.67126,,,,0,,,True,True,DK02
2020-12-09,DNK,Denmark,Syddanmark,55.675758,12.56902,,,,0,,,True,True,DK03
2020-12-09,EST,Estonia,Estonia,58.596209,25.023778,15510,137,,15373,,,True,True,EE0
2020-12-09,FIN,Finland,Ahvenanmaa,60.240625,19.966666,47,,,47,,,True,True,FI200
2020-12-09,FIN,Finland,Etelä-Karjala,61.217899,28.550289,179,,,179,,,True,True,FI1C5
2020-12-09,FIN,Finland,Etelä-Pohjanmaa,62.833356,23.05691,348,,,348,,,True,True,FI194
2020-12-09,FIN,Finland,Etelä-Savo,61.813578,27.347685,390,,,390,,,True,True,FI1D1
2020-12-09,FIN,Finland,HUS,60.408524,24.7817,17430,,,17430,,,True,True,FI1B1
2020-12-09,FIN,Finland,Itä-Savo,62.073919,28.846114,49,,,49,,,True,True,FI1X1
2020-12-09,FIN,Finland,Kainuu,64.373656,28.743748,147,,,147,,,True,True,FI1D8
2020-12-09,FIN,Finland,Kanta-Häme,60.921424,24.354383,439,,,439,,,True,True,FI1C2
2020-12-09,FIN,Finland,Keski-Pohjanmaa,63.626887,24.066596,126,,,126,,,True,True,FI1D5
2020-12-09,FIN,Finland,Keski-Suomi,62.629133,25.476526,913,,,913,,,True,True,FI193
2020-12-09,FIN,Finland,Kymenlaakso,60.826543,26.889951,439,,,439,,,True,True,FI1C4
2020-12-09,FIN,Finland,Länsi-Pohja,66.133479,24.762611,317,,,317,,,True,True,FI1X2
2020-12-09,FIN,Finland,Lappi,67.847438,26.444542,317,,,317,,,True,True,FI1D7
2020-10-28,FIN,Finland,NOT SPECIFIED,,,,354,,-354,,,True,True,
2020-12-09,FIN,Finland,Päijät-Häme,61.217271,25.721465,730,,,730,,,True,True,FI1C3
2020-12-09,FIN,Finland,Pirkanmaa,61.715017,23.913902,1431,,,1431,,,True,True,FI197
2020-12-09,FIN,Finland,Pohjois-Karjala,62.918285,29.941761,273,,,273,,,True,True,FI1D3
2020-12-09,FIN,Finland,Pohjois-Pohjanmaa,64.217762,25.29512,1239,,,1239,,,True,True,FI1D9
2020-12-09,FIN,Finland,Pohjois-Savo,63.173162,27.465765,447,,,447,,,True,True,FI1D2
2020-12-09,FIN,Finland,Satakunta,61.527072,22.157717,314,,,314,,,True,True,FI196
2020-12-09,FIN,Finland,Vaasa,63.077479,22.196054,1123,,,1123,,,True,True,FI195
2020-12-09,FIN,Finland,Varsinais-Suomi,60.590424,22.623677,2034,,,2034,,,True,True,FI1C1
2020-03-18,FIN,Finland,West North,,,2,0,0,2,,,True,True,
2020-12-08,FRA,France,Auvergne-Rhône-Alpes,45.283026,4.624017,0,5752,24299,-30051,4919,525,True,True,FRK
2020-12-08,FRA,France,Bourgogne-Franche-Comté,47.234197,4.806917,0,2094,8087,-10181,1759,197,True,True,FRC
2020-12-08,FRA,France,Bretagne,48.181767,-2.840778,0,596,2963,-3559,529,66,True,True,FRH0
2020-12-08,FRA,France,Centre-Val de Loire,47.751569,1.675063,0,1109,4682,-5791,926,114,True,True,FRB0
2020-12-08,FRA,France,Corse,42.151732,9.105559,0,113,485,-598,30,6,True,True,FRM0
2020-12-08,FRA,France,Grand Est,48.688738,5.613275,0,5094,18713,-23807,2565,269,True,True,FRF
2020-12-08,FRA,France,Guadeloupe,16.192207,-61.272382,0,165,724,-889,81,6,True,True,FRY1
2020-12-08,FRA,France,Guyane,3.926082,-53.245309,0,67,1891,-1958,14,0,True,True,FRY3
2020-12-08,FRA,France,Hauts-de-France,49.96966,2.770434,0,3763,15418,-19181,2576,314,True,True,FRE
2020-12-08,FRA,France,Île-de-France,48.709229,2.503473,0,11245,50632,-61877,5145,672,True,True,FR1
2020-12-08,FRA,France,La Réunion,-20.89066,55.455054,0,50,664,-714,52,6,True,True,FRY4
2020-12-08,FRA,France,Martinique,14.63554,-61.022814,0,42,343,-385,32,10,True,True,FRY2
2020-12-08,FRA,France,Mayotte,-12.824511,45.165455,0,37,522,-559,9,2,True,True,FRY5
2020-12-08,FRA,France,Normandie,48.880101,-0.073045,0,1266,4908,-6174,1150,80,True,True,FRD
2020-12-08,FRA,France,NOT SPECIFIED,,,2309621,26,31,2309564,32,10,True,True,
2020-12-08,FRA,France,Nouvelle-Aquitaine,45.479897,0.410462,0,1408,6622,-8030,1307,157,True,True,FRI
2020-12-08,FRA,France,Occitanie,43.703195,2.143601,0,1836,8979,-10815,1462,232,True,True,FRJ
2020-12-08,FRA,France,Pays de la Loire,47.479115,-0.811996,0,1077,5249,-6326,925,81,True,True,FRG0
2020-12-08,FRA,France,Provence-Alpes-Côte d'Azur,43.956994,6.062951,0,2999,16656,-19655,2401,341,True,True,FRL
2020-12-09,DEU,Germany,Baden-Württemberg,48.537648,9.049199,170904,3170,,167734,,,True,True,DE1
2020-12-09,DEU,Germany,Bayern,48.947574,11.419913,238442,4518,,233924,,,True,True,DE2
2020-12-09,DEU,Germany,Berlin,52.501532,13.40185,73430,732,,72698,,,True,True,DE3
2020-12-09,DEU,Germany,Brandenburg,53.109014,12.140724,23373,435,,22938,,,True,True,DE4
2020-12-09,DEU,Germany,Bremen,53.108678,8.785951,10973,142,,10831,,,True,True,DE5
2020-12-09,DEU,Germany,Hamburg,53.54464,10.027798,27363,435,,26928,,,True,True,DE6
2020-12-09,DEU,Germany,Hessen,50.603242,9.031057,99560,1578,,97982,,,True,True,DE7
2020-12-09,DEU,Germany,Mecklenburg-Vorpommern,53.721962,12.496035,7058,86,,6972,,,True,True,DE8
2020-12-09,DEU,Germany,Niedersachsen,52.765527,9.162019,79187,1299,,77888,,,True,True,DE9
2020-12-09,DEU,Germany,Nordrhein-Westfalen,51.479706,7.56208,294740,4167,,290573,,,True,True,DEA
2020-12-09,DEU,Germany,NOT SPECIFIED,,,0,,902100,-902100,,,True,True,
2020-03-03,DEU,Germany,Repatriierte,,,2,,,2,,,True,True,
2020-12-09,DEU,Germany,Rheinland-Pfalz,49.50932,7.909356,51185,736,,50449,,,True,True,DEB
2020-12-09,DEU,Germany,Saarland,49.384368,6.953135,14412,286,,14126,,,True,True,DEC
2020-12-09,DEU,Germany,Sachsen,51.052334,13.348561,73767,1381,,72386,,,True,True,DED
2020-12-09,DEU,Germany,Sachsen-Anhalt,52.013193,11.700691,15832,229,,15603,,,True,True,DEE
2020-12-09,DEU,Germany,Schleswig Holstein,54.0295,9.705555,16277,271,,16006,,,True,True,DEF
2020-12-09,DEU,Germany,Thüringen,50.903878,11.02488,22021,467,,21554,,,True,True,DEG
2020-12-08,GRC,Greece,NOT SPECIFIED,,,118045,3194,23074,91777,,,True,True,
2020-12-09,HUN,Hungary,Bács-Kiskun,46.563665,19.374746,11427,0,0,11427,0,0,True,True,HU331
2020-12-09,HUN,Hungary,Baranya,46.043048,18.197022,7187,0,0,7187,0,0,True,True,HU231
2020-12-09,HUN,Hungary,Békés,46.735413,21.006326,8354,0,0,8354,0,0,True,True,HU332
2020-12-09,HUN,Hungary,Borsod-Abaúj-Zemplén,48.200164,20.962472,15381,0,0,15381,0,0,True,True,HU311
2020-12-09,HUN,Hungary,Budapest,47.486226,19.102958,53263,0,0,53263,0,0,True,True,HU11
