Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-01-08,ALB,Albania,Berat,40.6285,20.090775,2556,50,1724,782,14,2,False,False,AL031
2021-01-08,ALB,Albania,Dibër,,,1321,21,768,532,3,0,False,False,AL011
2021-01-08,ALB,Albania,Durrës,41.518365,19.651766,4948,130,3560,1258,12,3,False,False,AL012
2021-01-08,ALB,Albania,Elbasan,41.040028,20.186454,3573,120,2588,865,28,2,False,False,AL021
2021-01-08,ALB,Albania,Fier,40.774633,19.620528,5161,109,3305,1747,15,3,False,False,AL032
2021-01-08,ALB,Albania,Gjirokastër,,,2027,29,1546,452,10,1,False,False,AL033
2021-01-08,ALB,Albania,Korçë,40.62883,20.666004,3388,68,2409,911,16,3,False,False,AL034
2021-01-08,ALB,Albania,Kukës,42.066696,20.419467,1449,27,1019,403,7,0,False,False,AL013
2021-01-08,ALB,Albania,Lezhë,41.801452,19.845695,2980,51,1949,980,13,0,False,False,AL014
2021-01-08,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2021-01-08,ALB,Albania,Shkodër,42.17682,19.719451,3652,71,2255,1326,15,0,False,False,AL015
2021-01-08,ALB,Albania,Tiranë,41.268583,19.793936,27824,505,13319,14000,83,12,False,False,AL022
2021-01-08,ALB,Albania,Vlorë,40.162418,19.793592,3499,49,2529,921,15,3,False,False,AL035
2021-01-08,AND,Andorra,Andorra,42.542268,1.596865,8489,84,,8405,47,,False,False,AD
2021-01-05,AUT,Austria,Burgenland,47.541449,16.520206,9741,173,8846,722,39,5,True,True,AT11
2021-01-05,AUT,Austria,Kärnten,46.715832,14.455532,22656,509,19438,2709,123,13,True,True,AT21
2021-01-05,AUT,Austria,Niederösterreich,48.27051,15.763245,55890,915,50143,4832,397,49,True,True,AT12
2021-01-05,AUT,Austria,NOT SPECIFIED,,,0,,,0,,,True,True,
2021-01-05,AUT,Austria,Oberösterreich,48.138166,13.964295,74271,1181,67939,5151,438,68,True,True,AT31
2021-01-05,AUT,Austria,Salzburg,47.254051,13.032653,30016,357,26596,3063,125,21,True,True,AT32
2021-01-05,AUT,Austria,Steiermark,47.187361,15.518046,43834,1406,39143,3285,333,62,True,True,AT22
2021-01-05,AUT,Austria,Tirol,47.209023,11.397603,41329,528,38910,1891,122,33,True,True,AT33
2021-01-05,AUT,Austria,Vorarlberg,47.240149,9.896366,19839,226,18581,1032,58,11,True,True,AT34
2021-01-05,AUT,Austria,Wien,48.21141,16.380038,74081,1159,65115,7807,398,109,True,True,AT13
2021-01-08,BLR,Belarus,Belarus,53.711111,27.973847,208601,1498,,207103,,,False,False,BY
2021-01-07,BEL,Belgium,Brussels,50.836426,4.367415,82722,2618,,80104,212,58,True,True,BE1
2021-01-07,BEL,Belgium,Flanders,51.036569,4.234165,283810,9900,,273910,1225,197,True,True,BE2
2021-01-07,BEL,Belgium,NOT SPECIFIED,,,10940,0,,10940,0,0,True,True,
2021-01-07,BEL,Belgium,Wallonia,50.312074,5.019093,281183,7418,,273765,579,127,True,True,BE3
2020-12-31,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,111642,4072,77584,29986,,,False,False,BA
2021-01-09,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,10492,10,10,10472,,,True,True,BG413
2021-01-09,BGR,Bulgaria,Burgas,42.491848,27.306892,11779,1,19,11759,,,True,True,BG341
2021-01-09,BGR,Bulgaria,Dobrich,43.65074,27.936751,3703,0,2,3701,,,True,True,BG332
2021-01-09,BGR,Bulgaria,Gabrovo,42.931879,25.247163,4187,1,2,4184,,,True,True,BG322
2021-01-09,BGR,Bulgaria,Haskovo,41.849113,25.942349,4161,1,7,4153,,,True,True,BG422
2021-01-09,BGR,Bulgaria,Kardzhali,41.527042,25.441477,1949,0,4,1945,,,True,True,BG425
2021-01-09,BGR,Bulgaria,Kyustendil,42.255307,22.869974,4617,3,20,4594,,,True,True,BG415
2021-01-09,BGR,Bulgaria,Lovech,43.035259,24.5688,2379,0,1,2378,,,True,True,BG315
2021-01-09,BGR,Bulgaria,Montana,43.496677,23.192363,3127,0,0,3127,,,True,True,BG312
2021-01-09,BGR,Bulgaria,NOT SPECIFIED,,,0,7933,133310,-141243,,,True,True,
2021-01-09,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,5458,9,18,5431,,,True,True,BG423
2021-01-09,BGR,Bulgaria,Pernik,42.613861,22.853171,3840,0,1,3839,,,True,True,BG414
2021-01-09,BGR,Bulgaria,Pleven,43.486117,24.610919,5777,2,10,5765,,,True,True,BG314
2021-01-09,BGR,Bulgaria,Plovdiv,42.257364,24.824903,19365,5,64,19296,,,True,True,BG421
2021-01-09,BGR,Bulgaria,Razgrad,,,2185,0,0,2185,,,True,True,BG324
2021-01-09,BGR,Bulgaria,Ruse,43.54059,25.759217,7518,0,1,7517,,,True,True,BG323
2021-01-09,BGR,Bulgaria,Shumen,43.296516,27.004814,4423,1,1,4421,,,True,True,BG333
2021-01-09,BGR,Bulgaria,Silistra,43.946163,27.044927,2505,1,2,2502,,,True,True,BG325
2021-01-09,BGR,Bulgaria,Sliven,42.67034,26.241026,5300,11,56,5233,,,True,True,BG342
2021-01-09,BGR,Bulgaria,Smolyan,41.628892,24.668089,2126,4,33,2089,,,True,True,BG424
2021-01-09,BGR,Bulgaria,Sofia City,42.286287,23.616846,55551,56,411,55084,,,True,True,BG411
2021-01-09,BGR,Bulgaria,Sofia Region,,,5881,0,0,5881,,,True,True,BG412
2021-01-09,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,9267,3,0,9264,,,True,True,BG344
2021-01-09,BGR,Bulgaria,Targovishte,,,2250,1,0,2249,,,True,True,BG334
2021-01-09,BGR,Bulgaria,Varna,43.186206,27.59493,15751,0,11,15740,,,True,True,BG331
2021-01-09,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,4594,4,5,4585,,,True,True,BG321
2021-01-09,BGR,Bulgaria,Vidin,43.797295,22.68621,1600,18,14,1568,,,True,True,BG311
2021-01-09,BGR,Bulgaria,Vratsa,43.395067,23.759152,4600,0,2,4598,,,True,True,BG313
2021-01-09,BGR,Bulgaria,Yambol,,,3627,14,18,3595,,,True,True,BG343
2021-01-08,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,5063,88,,4975,,,True,True,HR047
2021-01-08,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,7311,89,,7222,,,True,True,HR04A
2021-01-08,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,4219,64,,4155,,,True,True,HR037
2021-01-08,HRV,Croatia,Grad Zagreb,45.742196,16.008116,42123,1269,,40854,,,True,True,HR041
2021-01-08,HRV,Croatia,Istarska,45.203521,13.895312,5751,60,,5691,,,True,True,HR036
2021-01-08,HRV,Croatia,Karlovačka,45.292126,15.46427,5994,211,,5783,,,True,True,HR04D
2021-01-08,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,5508,138,,5370,,,True,True,HR045
2021-01-08,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,8636,236,,8400,,,True,True,HR043
2021-01-08,HRV,Croatia,Ličko-senjska,44.69075,15.422344,2554,78,,2476,,,True,True,HR032
2021-01-08,HRV,Croatia,Međimurska,46.410728,16.508315,9628,139,,9489,,,True,True,HR046
