Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-13,ALB,Albania,Tiranë,41.268583,19.793936,23,0,0,23,0,0,False,False
2020-03-13,AND,Andorra,Andorra,42.542268,1.596865,1,0,0,1,,,False,False
2020-03-15,AUT,Austria,Burgenland,47.541449,16.520206,10,,,,,,True,True
2020-03-15,AUT,Austria,Kärnten,46.715832,14.455532,6,,,,,,True,True
2020-03-15,AUT,Austria,Niederösterreich,48.27051,15.763245,111,,,,,,True,True
2020-03-15,AUT,Austria,Oberösterreich,48.138166,13.964295,159,,,,,,True,True
2020-03-15,AUT,Austria,Salzburg,47.254051,13.032653,39,,,,,,True,True
2020-03-15,AUT,Austria,Steiermark,47.187361,15.518046,111,,,,,,True,True
2020-03-15,AUT,Austria,Tirol,47.209023,11.397603,254,,,,,,True,True
2020-03-15,AUT,Austria,Vorarlberg,47.240149,9.896366,48,,,,,,True,True
2020-03-15,AUT,Austria,Wien,48.21141,16.380038,122,,,,,,True,True
2020-03-13,BLR,Belarus,Belarus,53.711111,27.973847,12,0,0,12,0,0,False,False
2020-03-15,BEL,Belgium,Brussels,50.836426,4.367415,99,7,0,92,,,True,True
2020-03-15,BEL,Belgium,Flanders,51.036569,4.234165,294,1,0,293,,,True,True
2020-03-15,BEL,Belgium,NOT SPECIFIED,,,6,0,0,6,,,True,True
2020-03-15,BEL,Belgium,Wallonia,50.312074,5.019093,362,0,0,362,,,True,True
2020-03-13,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,3,0,0,3,0,0,False,False
2020-03-13,HRV,Croatia,Grad Zagreb,45.742196,16.008116,10,0,0,10,,,True,True
2020-03-13,HRV,Croatia,Istarska,45.203521,13.895312,2,0,0,2,,,True,True
2020-03-13,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,8,0,0,8,,,True,True
2020-03-13,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,1,0,0,1,,,True,True
