Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-01-23,ALB,Albania,Berat,40.6285,20.090775,2995,52,2145,798,12,2,False,False,AL031
2021-01-23,ALB,Albania,Dibër,,,1686,25,1175,486,3,0,False,False,AL011
2021-01-23,ALB,Albania,Durrës,41.518365,19.651766,5833,134,4197,1502,18,0,False,False,AL012
2021-01-23,ALB,Albania,Elbasan,41.040028,20.186454,4264,124,3027,1113,26,2,False,False,AL021
2021-01-23,ALB,Albania,Fier,40.774633,19.620528,6025,121,3929,1975,13,2,False,False,AL032
2021-01-23,ALB,Albania,Gjirokastër,,,2193,31,1633,529,11,1,False,False,AL033
2021-01-23,ALB,Albania,Korçë,40.62883,20.666004,3599,70,2636,893,16,3,False,False,AL034
2021-01-23,ALB,Albania,Kukës,42.066696,20.419467,1627,29,1191,407,8,0,False,False,AL013
2021-01-23,ALB,Albania,Lezhë,41.801452,19.845695,3451,54,2397,1000,13,1,False,False,AL014
2021-01-23,ALB,Albania,NOT SPECIFIED,,,0,,,0,,,False,False,
2021-01-23,ALB,Albania,Shkodër,42.17682,19.719451,4024,74,2609,1341,16,1,False,False,AL015
2021-01-23,ALB,Albania,Tiranë,41.268583,19.793936,31420,543,15223,15654,103,5,False,False,AL022
2021-01-23,ALB,Albania,Vlorë,40.162418,19.793592,4324,53,3222,1049,13,2,False,False,AL035
2021-01-23,AND,Andorra,Andorra,42.542268,1.596865,9499,96,,9403,47,,False,False,AD
2021-01-22,AUT,Austria,Burgenland,47.541449,16.520206,10520,196,9748,576,45,8,True,True,AT11
2021-01-22,AUT,Austria,Kärnten,46.715832,14.455532,25033,607,22533,1893,86,10,True,True,AT21
2021-01-22,AUT,Austria,Niederösterreich,48.27051,15.763245,61131,1078,56170,3883,366,54,True,True,AT12
2021-01-22,AUT,Austria,NOT SPECIFIED,,,0,,,0,,,True,True,
2021-01-22,AUT,Austria,Oberösterreich,48.138166,13.964295,78658,1294,73917,3447,245,41,True,True,AT31
2021-01-22,AUT,Austria,Salzburg,47.254051,13.032653,33325,412,30768,2145,110,19,True,True,AT32
2021-01-22,AUT,Austria,Steiermark,47.187361,15.518046,47534,1538,43605,2391,231,53,True,True,AT22
2021-01-22,AUT,Austria,Tirol,47.209023,11.397603,43414,572,41601,1241,101,34,True,True,AT33
2021-01-22,AUT,Austria,Vorarlberg,47.240149,9.896366,21436,243,20381,812,40,11,True,True,AT34
2021-01-22,AUT,Austria,Wien,48.21141,16.380038,79136,1378,70825,6933,362,101,True,True,AT13
2021-01-23,BLR,Belarus,Belarus,53.711111,27.973847,235859,1639,,234220,,,False,False,BY
2021-01-22,BEL,Belgium,Brussels,50.836426,4.367415,86507,2654,,83853,258,52,True,True,BE1
2021-01-22,BEL,Belgium,Flanders,51.036569,4.234165,302808,10445,,292363,1128,181,True,True,BE2
2021-01-22,BEL,Belgium,NOT SPECIFIED,,,12178,0,,12178,0,0,True,True,
2021-01-22,BEL,Belgium,Wallonia,50.312074,5.019093,290361,7621,,282740,537,105,True,True,BE3
2021-01-22,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,119420,4555,90691,24174,,,False,False,BA
2021-01-24,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,10782,10,10,10762,,,True,True,BG413
2021-01-24,BGR,Bulgaria,Burgas,42.491848,27.306892,12302,1,19,12282,,,True,True,BG341
2021-01-24,BGR,Bulgaria,Dobrich,43.65074,27.936751,3829,0,2,3827,,,True,True,BG332
2021-01-24,BGR,Bulgaria,Gabrovo,42.931879,25.247163,4246,1,2,4243,,,True,True,BG322
2021-01-24,BGR,Bulgaria,Haskovo,41.849113,25.942349,4418,1,7,4410,,,True,True,BG422
2021-01-24,BGR,Bulgaria,Kardzhali,41.527042,25.441477,2075,0,4,2071,,,True,True,BG425
2021-01-24,BGR,Bulgaria,Kyustendil,42.255307,22.869974,4807,3,20,4784,,,True,True,BG415
2021-01-24,BGR,Bulgaria,Lovech,43.035259,24.5688,2460,0,1,2459,,,True,True,BG315
2021-01-24,BGR,Bulgaria,Montana,43.496677,23.192363,3201,0,0,3201,,,True,True,BG312
2021-01-24,BGR,Bulgaria,NOT SPECIFIED,,,0,8666,178176,-186842,,,True,True,
2021-01-24,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,5740,9,18,5713,,,True,True,BG423
2021-01-24,BGR,Bulgaria,Pernik,42.613861,22.853171,3978,0,1,3977,,,True,True,BG414
2021-01-24,BGR,Bulgaria,Pleven,43.486117,24.610919,6088,2,10,6076,,,True,True,BG314
2021-01-24,BGR,Bulgaria,Plovdiv,42.257364,24.824903,19876,5,64,19807,,,True,True,BG421
2021-01-24,BGR,Bulgaria,Razgrad,,,2236,0,0,2236,,,True,True,BG324
2021-01-24,BGR,Bulgaria,Ruse,43.54059,25.759217,7712,0,1,7711,,,True,True,BG323
2021-01-24,BGR,Bulgaria,Shumen,43.296516,27.004814,4617,1,1,4615,,,True,True,BG333
2021-01-24,BGR,Bulgaria,Silistra,43.946163,27.044927,2627,1,2,2624,,,True,True,BG325
2021-01-24,BGR,Bulgaria,Sliven,42.67034,26.241026,5536,11,56,5469,,,True,True,BG342
2021-01-24,BGR,Bulgaria,Smolyan,41.628892,24.668089,2176,4,33,2139,,,True,True,BG424
2021-01-24,BGR,Bulgaria,Sofia City,42.286287,23.616846,57007,56,411,56540,,,True,True,BG411
2021-01-24,BGR,Bulgaria,Sofia Region,,,6080,0,0,6080,,,True,True,BG412
2021-01-24,BGR,Bulgaria,Stara Zagora,42.411912,25.567329,9569,3,0,9566,,,True,True,BG344
2021-01-24,BGR,Bulgaria,Targovishte,,,2294,1,0,2293,,,True,True,BG334
2021-01-24,BGR,Bulgaria,Varna,43.186206,27.59493,16156,0,11,16145,,,True,True,BG331
2021-01-24,BGR,Bulgaria,Veliko Tarnovo,43.189524,25.649275,4708,4,5,4699,,,True,True,BG321
2021-01-24,BGR,Bulgaria,Vidin,43.797295,22.68621,1655,18,14,1623,,,True,True,BG311
2021-01-24,BGR,Bulgaria,Vratsa,43.395067,23.759152,4809,0,2,4807,,,True,True,BG313
2021-01-24,BGR,Bulgaria,Yambol,,,3712,14,18,3680,,,True,True,BG343
2021-01-23,HRV,Croatia,Bjelovarsko-bilogorska,45.739855,16.976657,5379,107,,5272,,,True,True,HR047
2021-01-23,HRV,Croatia,Brodsko-Posavska,45.142404,17.821388,7763,103,,7660,,,True,True,HR04A
2021-01-23,HRV,Croatia,Dubrovačko-neretvanska,42.662368,18.15083,4448,71,,4377,,,True,True,HR037
2021-01-23,HRV,Croatia,Grad Zagreb,45.742196,16.008116,43737,1454,,42283,,,True,True,HR041
2021-01-23,HRV,Croatia,Istarska,45.203521,13.895312,6003,65,,5938,,,True,True,HR036
2021-01-23,HRV,Croatia,Karlovačka,45.292126,15.46427,6275,234,,6041,,,True,True,HR04D
2021-01-23,HRV,Croatia,Koprivničko-križevačka,46.066232,16.571467,5792,152,,5640,,,True,True,HR045
2021-01-23,HRV,Croatia,Krapinsko-zagorska županija,46.09492,15.919072,8846,254,,8592,,,True,True,HR043
2021-01-23,HRV,Croatia,Ličko-senjska,44.69075,15.422344,2628,88,,2540,,,True,True,HR032
2021-01-23,HRV,Croatia,Međimurska,46.410728,16.508315,10089,144,,9945,,,True,True,HR046
2020-03-25,HRV,Croatia,NOT SPECIFIED,,,1,0,0,1,,,True,True,
2021-01-23,HRV,Croatia,Osječko-baranjska,45.56139,18.442456,15289,594,,14695,,,True,True,HR04B
2021-01-23,HRV,Croatia,Požeško-slavonska,45.404899,17.562893,2702,75,,2627,,,True,True,HR049
2021-01-23,HRV,Croatia,Primorsko-Goranska,45.367738,14.701448,16730,219,,16511,,,True,True,HR031
2021-01-23,HRV,Croatia,Šibensko-kninska,43.89492,16.07332,5427,84,,5343,,,True,True,HR034
2021-01-23,HRV,Croatia,Sisačko-moslavačka,45.365583,16.424137,8549,112,,8437,,,True,True,HR04E
2021-01-23,HRV,Croatia,Splitsko-Dalmatinska,43.613438,16.730085,28220,380,,27840,,,True,True,HR035
2021-01-23,HRV,Croatia,Varaždinska,46.250434,16.293818,14322,334,,13988,,,True,True,HR044
2021-01-23,HRV,Croatia,Virovitičko-podravska,45.831646,17.385543,3584,65,,3519,,,True,True,HR048
2021-01-23,HRV,Croatia,Vukovarsko-srijemska,45.179126,18.877963,7201,137,,7064,,,True,True,HR04C
2021-01-23,HRV,Croatia,Zadarska,44.347845,15.959404,7445,117,,7328,,,True,True,HR033
