Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-03-19,ALB,Albania,Berat,40.6285,20.090775,5402,86,5082,234,24,3,False,False,AL031
2021-03-19,ALB,Albania,Dibër,,,2398,46,2013,339,2,1,False,False,AL011
2021-03-19,ALB,Albania,Durrës,41.518365,19.651766,9494,192,7721,1581,74,4,False,False,AL012
2021-03-19,ALB,Albania,Elbasan,41.040028,20.186454,7710,213,7029,468,26,3,False,False,AL021
2021-03-19,ALB,Albania,Fier,40.774633,19.620528,10325,204,7562,2559,39,5,False,False,AL032
2021-03-19,ALB,Albania,Gjirokastër,,,4131,48,2858,1225,16,1,False,False,AL033
2021-03-19,ALB,Albania,Korçë,40.62883,20.666004,5403,97,4453,853,4,0,False,False,AL034
2021-03-19,ALB,Albania,Kukës,42.066696,20.419467,2519,33,2173,313,0,0,False,False,AL013
2021-03-19,ALB,Albania,Lezhë,41.801452,19.845695,5582,85,4805,692,8,1,False,False,AL014
2021-03-19,ALB,Albania,NOT SPECIFIED,,,,,,0,,,False,False,
2021-03-19,ALB,Albania,Shkodër,42.17682,19.719451,6271,108,4888,1275,25,1,False,False,AL015
2021-03-19,ALB,Albania,Tiranë,41.268583,19.793936,52081,891,28065,23125,129,10,False,False,AL022
2021-03-19,ALB,Albania,Vlorë,40.162418,19.793592,8212,103,6615,1494,28,2,False,False,AL035
2021-03-19,AND,Andorra,Andorra,42.542268,1.596865,11431,113,,11318,17,,False,False,AD
2021-03-18,AUT,Austria,Burgenland,47.541449,16.520206,14440,246,12629,1565,52,18,True,True,AT11
2021-03-18,AUT,Austria,Kärnten,46.715832,14.455532,32052,733,28706,2613,84,16,True,True,AT21
2021-03-18,AUT,Austria,Niederösterreich,48.27051,15.763245,82948,1324,73773,7851,331,85,True,True,AT12
2021-03-18,AUT,Austria,NOT SPECIFIED,,,,,,0,,,True,True,
2021-03-18,AUT,Austria,Oberösterreich,48.138166,13.964295,93603,1429,85971,6203,164,46,True,True,AT31
2021-03-18,AUT,Austria,Salzburg,47.254051,13.032653,41677,527,38269,2881,74,16,True,True,AT32
2021-03-18,AUT,Austria,Steiermark,47.187361,15.518046,61864,1814,55718,4332,235,42,True,True,AT22
2021-03-18,AUT,Austria,Tirol,47.209023,11.397603,50337,634,47606,2097,89,24,True,True,AT33
2021-03-18,AUT,Austria,Vorarlberg,47.240149,9.896366,23910,279,23171,460,13,4,True,True,AT34
2021-03-18,AUT,Austria,Wien,48.21141,16.380038,103862,1809,87041,15012,409,137,True,True,AT13
2021-03-19,BLR,Belarus,Belarus,53.711111,27.973847,307938,2139,,305799,,,False,False,BY
2021-03-18,BEL,Belgium,Brussels,50.836426,4.367415,102266,2838,,99428,365,88,True,True,BE1
2021-03-18,BEL,Belgium,Flanders,51.036569,4.234165,374772,11645,,363127,1088,287,True,True,BE2
2021-03-18,BEL,Belgium,NOT SPECIFIED,,,15411,0,,15411,0,0,True,True,
2021-03-18,BEL,Belgium,Wallonia,50.312074,5.019093,330352,8141,,322211,687,168,True,True,BE3
2021-03-19,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,43.892652,17.670584,151337,5773,123653,21911,,,False,False,BA
2021-03-20,BGR,Bulgaria,Blagoevgrad,41.72282,23.424299,14169,10,10,14149,,,True,True,BG413
2021-03-20,BGR,Bulgaria,Burgas,42.491848,27.306892,19609,1,19,19589,,,True,True,BG341
2021-03-20,BGR,Bulgaria,Dobrich,43.65074,27.936751,4973,0,2,4971,,,True,True,BG332
2021-03-20,BGR,Bulgaria,Gabrovo,42.931879,25.247163,5194,1,2,5191,,,True,True,BG322
2021-03-20,BGR,Bulgaria,Haskovo,41.849113,25.942349,7057,1,7,7049,,,True,True,BG422
2021-03-20,BGR,Bulgaria,Kardzhali,41.527042,25.441477,2856,0,4,2852,,,True,True,BG425
2021-03-20,BGR,Bulgaria,Kyustendil,42.255307,22.869974,7135,3,20,7112,,,True,True,BG415
2021-03-20,BGR,Bulgaria,Lovech,43.035259,24.5688,3577,0,1,3576,,,True,True,BG315
2021-03-20,BGR,Bulgaria,Montana,43.496677,23.192363,4275,0,0,4275,,,True,True,BG312
2021-03-20,BGR,Bulgaria,NOT SPECIFIED,,,0,11787,232884,-244671,,,True,True,
2021-03-20,BGR,Bulgaria,Pazardzhik,42.133682,24.140941,8284,9,18,8257,,,True,True,BG423
2021-03-20,BGR,Bulgaria,Pernik,42.613861,22.853171,5614,0,1,5613,,,True,True,BG414
2021-03-20,BGR,Bulgaria,Pleven,43.486117,24.610919,10124,2,10,10112,,,True,True,BG314
2021-03-20,BGR,Bulgaria,Plovdiv,42.257364,24.824903,26295,5,64,26226,,,True,True,BG421
2021-03-20,BGR,Bulgaria,Razgrad,,,2718,0,0,2718,,,True,True,BG324
