Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-02-14,ALB,Albania,41.156986,20.181222,93075,1555,56764,34756,499,32,False,False,AL
2021-02-14,AND,Andorra,42.542268,1.596865,10503,107,,,22,,False,False,AD
2021-02-14,AUT,Austria,47.697542,13.349319,431087,8128,401989,20970,1056,255,True,True,AT
2021-02-15,BLR,Belarus,53.711111,27.973847,269787,1858,,,,,False,False,BY
2021-02-13,BEL,Belgium,50.499527,4.475402,737115,21634,,,1568,298,True,True,BE
2021-02-15,BIH,Bosnia and Herzegovina,43.892652,17.670584,126139,4916,105140,16083,,,False,False,BA
2021-02-15,BGR,Bulgaria,42.729862,25.491667,229679,9624,196920,23135,,,True,True,BG
2021-02-15,HRV,Croatia,44.48732,16.460306,237726,5339,0,232387,,,True,True,HR
2021-02-13,CYP,Cyprus,35.167406,33.435499,32513,268,28518,3727,882,,True,True,CY
2021-02-14,CZE,Czech Republic,49.800901,15.478153,1090860,18250,969154,103456,,,True,True,CZ
2021-02-12,DNK,Denmark,56.155403,11.617223,203793,2280,195625,5888,337,68,True,True,DK
2021-02-15,EST,Estonia,58.596209,25.023778,52827,501,,,,,True,True,EE
2021-02-15,FIN,Finland,64.952416,26.068944,50664,354,0,50310,,,True,True,FI
2021-02-11,FRA,France,46.232193,2.209667,3406685,57132,238753,3110800,27007,3337,True,True,FR
2021-02-15,DEU,Germany,51.165706,10.452764,2338989,65076,2128800,145113,,,True,True,DE
2021-02-14,GRC,Greece,38.275283,23.810343,172128,6126,93764,72238,,,True,True,EL
2021-02-15,HUN,Hungary,47.164638,19.508944,388799,13752,298008,77039,3883,314,True,True,HU
2021-02-12,ISL,Iceland,64.963942,-19.021169,6033,29,5978,26,,,False,True,IS
2021-02-14,IRL,Ireland,53.41975,-8.240472,209582,3948,,,,,True,True,IE
2021-02-14,ITA,Italy,41.873987,12.564167,2721879,93577,2225519,402783,20534,2085,True,True,IT
2021-02-08,XKX,Kosovo,41.85637,21.803351,62258,1523,,,,,False,False,XK
2021-02-15,LVA,Latvia,56.875584,24.607722,76984,1468,,,,,True,True,LV
2021-02-14,LIE,Liechtenstein,47.164696,9.555,2539,52,2457,30,,,False,False,LI
2021-02-14,LTU,Lithuania,55.174112,23.906736,190937,5961,175034,9942,,,True,True,LT
2021-02-10,LUX,Luxembourg,49.815764,6.131514,52392,604,,,,,True,True,LU
2021-02-15,MLT,Malta,35.946151,14.384612,19945,295,17310,2340,,,True,True,MT
2021-02-14,MDA,Moldova,46.979527,28.377195,170186,3651,157427,9108,,,False,False,MD
2021-02-14,MCO,Monaco,43.738348,7.424451,1760,21,1530,209,,,False,False,MC
2021-02-14,MNE,Montenegro,42.710152,19.410069,68921,890,,,456,,False,True,ME
2021-02-14,NLD,Netherlands,52.133057,5.29525,1029284,20954,0,1008330,35248,0,True,True,NL
2021-02-14,MKD,North Macedonia,41.611,21.751417,97052,2989,87652,6411,,,False,True,MK
2021-02-12,NOR,Norway,64.583013,17.86411,64635,592,0,64043,2581,488,False,True,NO
2021-02-11,POL,Poland,51.92275,19.136875,1570658,40177,1324101,206380,,,True,True,PL
2021-02-14,PRT,Portugal,39.553444,-7.839319,785777,15321,665316,105140,4826,795,True,True,PT
2021-02-13,ROU,Romania,45.947125,24.980514,760091,19325,,,,,True,True,RO
2021-02-14,RUS,Russian Fed.,61.523111,-74.9,4071883,82242,3593101,396540,0,0,False,False,RU
2021-02-12,SMR,San Marino,43.942973,12.460035,3278,72,2956,250,,,False,False,SM
2021-02-14,SRB,Serbia,44.206802,20.911009,420879,4230,0,416649,,,False,True,RS
2021-02-15,SVK,Slovakia,48.665639,19.709097,278254,5952,255300,17002,3628,269,True,True,SK
2021-02-14,SVN,Slovenia,46.145528,14.974541,178957,3983,9611,165363,738,135,True,True,SI
2021-02-12,ESP,Spain,39.896027,-2.487694,3056035,64747,,,275228,23977,True,True,ES
2021-02-11,SWE,Sweden,62.199806,17.637493,608411,12428,,,,4993,True,True,SE
2021-02-15,CHE,Switzerland,46.815514,8.224472,537679,9831,75843,452005,928,201,False,False,CH
2021-02-14,TUR,Turkey,38.961516,35.25175,2586183,27471,2475329,83383,,,False,True,TR
2021-02-15,UKR,Ukraine,48.379888,31.168139,1268049,24285,1112299,131465,,,False,False,UA
2021-02-14,GBR,United Kingdom,54.633221,-3.432277,4038088,117166,0,3920922,,,False,True,UK
