Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-07-31,ALB,Albania,41.156986,20.181222,5276,157,2952,2167,99,16,False,False,AL
2020-08-01,AND,Andorra,42.542268,1.596865,925,52,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-07-31,AUT,Austria,47.697542,13.349319,21110,698,18758,1654,187,23,True,True,AT
2020-08-01,BLR,Belarus,53.711111,27.973847,67808,559,,,,,False,False,BY
2020-07-30,BEL,Belgium,50.499527,4.475402,68751,9841,,,267,42,True,True,BE
2020-07-31,BIH,Bosnia and Herzegovina,43.892652,17.670584,6851,159,0,6692,,,False,False,BA
2020-08-01,BGR,Bulgaria,42.729862,25.491667,11690,383,6319,4988,,,True,True,BG
2020-07-31,HRV,Croatia,44.48732,16.460306,5138,143,0,4995,,,True,True,HR
2020-08-01,CYP,Cyprus,35.167406,33.435499,1114,19,,,,,True,True,CY0
2020-08-01,CZE,Czech Republic,49.800901,15.478153,16574,382,11569,4623,,,True,True,CZ
2020-07-31,DNK,Denmark,56.155403,11.617223,13789,615,,,,,True,True,DK
2020-07-31,EST,Estonia,58.596209,25.023778,2064,69,0,1995,,,True,True,EE
2020-08-01,FIN,Finland,64.952416,26.068944,7465,0,0,7465,0,0,True,True,FI
2020-07-31,FRA,France,46.232193,2.209667,187919,19730,81870,86319,5298,347,True,True,FR
2020-08-01,DEU,Germany,51.165706,10.452764,209655,9148,192700,7807,,,True,True,DE
2020-07-31,GRC,Greece,38.275283,23.810343,4194,201,0,3993,0,0,True,True,EL
2020-08-01,HUN,Hungary,47.164638,19.508944,4526,597,3364,565,73,6,True,True,HU
2020-08-01,ISL,Iceland,64.963942,-19.021169,3699,10,,,,,False,True,IS
2020-08-01,IRL,Ireland,53.41975,-8.240472,26065,1763,,,,,True,True,IE
2020-07-31,ITA,Italy,41.873987,12.564167,247537,35141,199974,12422,757,41,True,True,IT
2020-08-01,LVA,Latvia,56.875584,24.607722,1231,32,,,,,True,True,LV
2020-08-01,LIE,Liechtenstein,47.164696,9.555,89,1,0,88,,,False,False,LI
2020-08-01,LTU,Lithuania,55.174112,23.906736,2075,80,,,,,True,True,LT
2020-07-30,LUX,Luxembourg,49.815764,6.131514,6621,114,,,57,6,True,True,LU
2020-07-31,MLT,Malta,35.946151,14.384612,824,9,665,150,,,True,True,MT
2020-08-01,MDA,Moldova,46.979527,28.377195,24733,778,,,,,False,False,MD
2020-08-01,MCO,Monaco,43.738348,7.424451,120,5,,,,,False,False,
2020-08-01,MNE,Montenegro,42.710152,19.410069,3112,49,,,,,False,True,ME
2020-07-31,NLD,Netherlands,52.133057,5.29525,54301,12285,0,42016,23828,0,True,True,NL
2020-08-01,MKD,North Macedonia,41.611,21.751417,10762,486,,,,,False,True,MK
2020-07-31,NOR,Norway,64.583013,17.86411,9209,255,0,8954,977,227,False,True,NO
2020-07-31,POL,Poland,51.92275,19.136875,45689,1716,,,,,True,True,PL
2020-07-31,PRT,Portugal,39.553444,-7.839319,51093,1735,35626,13732,402,41,True,True,PT
2020-07-31,ROU,Romania,45.947125,24.980514,50835,2343,,,,,True,True,RO
2020-07-31,RUS,Russian Fed.,61.523111,-74.9,839981,16079,638410,185492,0,0,False,False,
2020-08-01,SMR,San Marino,43.942973,12.460035,716,42,,,,,False,False,SM
2020-08-01,SRB,Serbia,44.206802,20.911009,25552,573,,,,,False,True,RS
2020-08-01,SVK,Slovakia,48.665639,19.709097,2337,29,1742,566,29,1,True,True,SK
2020-07-29,SVN,Slovenia,46.145528,14.974541,3350,118,336,2896,22,5,True,True,SI
2020-07-31,ESP,Spain,39.896027,-2.487694,288522,28445,,,126880,11777,True,True,ES
2020-07-31,SWE,Sweden,62.199806,17.637493,80422,5743,,,,2515,True,True,SE
2020-08-01,CHE,Switzerland,46.815514,8.224472,34780,1977,6420,26383,128,21,False,False,CH
2020-08-01,TUR,Turkey,38.961516,35.25175,230873,5691,,,,,False,True,TR
2020-08-01,UKR,Ukraine,48.379888,31.168139,69884,1693,,,,,False,False,UA
2020-07-30,GBR,United Kingdom,54.633221,-3.432277,302331,45999,0,256332,,,False,True,UK
