Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-12-02,ALB,Albania,41.156986,20.181222,39719,839,19912,18968,446,38,False,False,AL
2020-12-02,AND,Andorra,42.542268,1.596865,6790,76,,,,,False,False,AD
2020-12-01,AUT,Austria,47.697542,13.349319,287654,3329,176271,108054,3791,691,True,True,AT
2020-12-02,BLR,Belarus,53.711111,27.973847,138219,1166,,,,,False,False,BY
2020-12-01,BEL,Belgium,50.499527,4.475402,579212,16786,,,3707,854,True,True,BE
2020-12-02,BIH,Bosnia and Herzegovina,43.892652,17.670584,89085,2727,,,,,False,False,BA
2020-12-02,BGR,Bulgaria,42.729862,25.491667,148775,4188,53000,91587,,,True,True,BG
2020-12-02,HRV,Croatia,44.48732,16.460306,134882,1916,0,132966,,,True,True,HR
2020-12-02,CYP,Cyprus,35.167406,33.435499,10883,49,,,,,True,True,CY
2020-12-01,CZE,Czech Republic,49.800901,15.478153,528474,8407,455177,64890,,,True,True,CZ
2020-12-02,DNK,Denmark,56.155403,11.617223,83535,852,66086,16597,266,36,True,True,DK
2020-12-02,EST,Estonia,58.596209,25.023778,12497,121,,,,,True,True,EE
2020-12-02,FIN,Finland,64.952416,26.068944,25884,354,0,25530,,,True,True,FI
2020-11-29,FRA,France,46.232193,2.209667,2218483,35923,161427,2021133,28313,3756,True,True,FR
2020-12-02,DEU,Germany,51.165706,10.452764,1084745,17123,779500,288122,,,True,True,DE
2020-12-02,GRC,Greece,38.275283,23.810343,107470,2517,,,,,True,True,EL
2020-12-02,HUN,Hungary,47.164638,19.508944,225209,5142,65888,154179,7732,649,True,True,HU
2020-12-02,ISL,Iceland,64.963942,-19.021169,5413,27,,,,,False,True,IS
2020-12-01,IRL,Ireland,53.41975,-8.240472,72544,2053,,,224,31,True,True,IE
2020-12-02,ITA,Italy,41.873987,12.564167,1641610,57045,823335,761230,36070,3616,True,True,IT
2020-12-02,LVA,Latvia,56.875584,24.607722,17687,210,,,,,True,True,LV
2020-12-02,LIE,Liechtenstein,47.164696,9.555,1344,15,0,1329,,,False,False,LI
2020-12-02,LTU,Lithuania,55.174112,23.906736,64621,547,,,,,True,True,LT
2020-12-02,LUX,Luxembourg,49.815764,6.131514,34678,321,,,,,True,True,LU
2020-12-02,MLT,Malta,35.946151,14.384612,10101,146,7887,2068,,,True,True,MT
2020-12-02,MDA,Moldova,46.979527,28.377195,108863,2323,,,,,False,False,MD
2020-12-02,MCO,Monaco,43.738348,7.424451,617,2,,,,,False,False,MC
2020-12-02,MNE,Montenegro,42.710152,19.410069,35849,504,,,,,False,True,ME
2020-12-02,NLD,Netherlands,52.133057,5.29525,532444,15642,0,516802,29630,0,True,True,NL
2020-12-02,MKD,North Macedonia,41.611,21.751417,62945,1792,,,,,False,True,MK
2020-12-02,NOR,Norway,64.583013,17.86411,36188,351,0,35837,1716,331,False,True,NO
2020-12-02,POL,Poland,51.92275,19.136875,999924,17599,,,,,True,True,PL
2020-12-01,PRT,Portugal,39.553444,-7.839319,300483,4577,220877,75029,3275,521,True,True,PT
2020-12-02,ROU,Romania,45.947125,24.980514,479315,11665,,,,,True,True,RO
2020-12-02,RUS,Russian Fed.,61.523111,-74.9,2347401,43169,1830349,473883,0,0,False,False,RU
2020-12-02,SMR,San Marino,43.942973,12.460035,1650,46,,,,,False,False,SM
2020-12-02,SRB,Serbia,44.206802,20.911009,183437,1652,,,,,False,True,RS
2020-12-02,SVK,Slovakia,48.665639,19.709097,109226,898,71738,36590,1836,112,True,True,SK
2020-12-01,SVN,Slovenia,46.145528,14.974541,79564,1547,3586,74431,1285,199,True,True,SI
2020-12-01,ESP,Spain,39.896027,-2.487694,1656444,45511,,,192943,16260,True,True,ES
2020-12-01,SWE,Sweden,62.199806,17.637493,266158,6972,,,,3325,True,True,SE
2020-12-02,CHE,Switzerland,46.815514,8.224472,331224,5061,34537,291626,3211,509,False,False,CH
2020-12-02,TUR,Turkey,38.961516,35.25175,506966,13936,,,,,False,True,TR
2020-12-02,UKR,Ukraine,48.379888,31.168139,745123,12548,,,,,False,False,UA
2020-12-02,GBR,United Kingdom,54.633221,-3.432277,1659266,59699,0,1599567,,,False,True,UK
