Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-26,ALB,Albania,41.156986,20.181222,1029,33,803,193,14,3,False,False
2020-05-26,AND,Andorra,42.542268,1.596865,763,51,0,712,0,0,False,False
2020-05-27,AUT,Austria,47.697542,13.349319,16546,632,15182,732,187,35,True,True
2020-05-26,BLR,Belarus,53.711111,27.973847,37144,204,0,36940,0,0,False,False
2020-05-26,BEL,Belgium,50.499527,4.475402,57455,9334,0,48121,17091,0,True,True
2020-05-26,BIH,Bosnia and Herzegovina,43.892652,17.670584,1024,39,0,985,0,0,False,False
2020-05-27,BGR,Bulgaria,42.729862,25.491667,2460,133,912,1415,0,0,True,True
2020-05-26,HRV,Croatia,44.48732,16.460306,2245,96,0,2149,0,0,True,True
2020-05-26,CYP,Cyprus,35.167406,33.435499,937,17,0,920,0,0,True,True
2020-05-27,CZE,Czech Republic,49.800901,15.478153,9052,317,6279,2456,0,0,True,True
2020-05-26,DNK,Denmark,56.155403,11.617223,12481,563,0,11918,0,0,True,True
2020-05-26,EST,Estonia,58.596209,25.023778,1834,65,0,1769,0,0,True,True
2020-05-26,FIN,Finland,64.952416,26.068944,6650,0,0,6650,0,0,True,True
2020-05-26,FRA,France,46.232193,2.209667,145555,18195,65879,61481,16264,1555,True,True
2020-05-27,DEU,Germany,51.165706,10.452764,179366,8349,162800,8217,0,0,True,True
2020-05-26,GRC,Greece,38.275283,23.810343,2874,169,270,2435,330,0,True,True
2020-05-27,HUN,Hungary,47.164638,19.508944,3793,505,1856,1432,430,25,True,True
2020-05-26,ISL,Iceland,64.963942,-19.021169,1804,0,0,1804,0,0,False,True
2020-05-26,IRL,Ireland,53.41975,-8.240472,24698,1606,0,23092,0,0,True,True
2020-05-26,ITA,Italy,41.873987,12.564167,230555,32955,144658,52942,8438,521,True,True
2020-05-26,LVA,Latvia,56.875584,24.607722,1049,22,0,1027,0,0,True,True
2020-05-26,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-26,LTU,Lithuania,55.174112,23.906736,1635,63,0,1572,0,0,True,True
2020-05-26,LUX,Luxembourg,49.815764,6.131514,3995,110,915,2970,39,5,True,True
2020-05-26,MLT,Malta,35.946151,14.384612,611,6,485,120,0,0,True,True
2020-05-26,MDA,Moldova,46.979527,28.377195,7147,261,0,6886,0,0,False,False
2020-05-26,MCO,Monaco,43.738348,7.424451,98,5,0,93,0,0,False,False
2020-05-26,MNE,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-05-26,NLD,Netherlands,52.133057,5.29525,45578,5856,0,39722,11690,0,True,True
2020-05-26,MKD,North Macedonia,41.611,21.751417,1999,113,0,1886,0,0,False,True
2020-05-26,NOR,Norway,64.583013,17.86411,8365,235,0,8130,870,219,False,True
2020-05-27,POL,Poland,51.92275,19.136875,22303,1025,0,21278,0,0,True,True
2020-05-26,PRT,Portugal,39.553444,-7.839319,31028,1342,18096,11590,513,71,True,True
2020-05-27,ROU,Romania,45.947125,24.980514,18429,1219,11874,5336,0,0,True,True
2020-05-26,RUS,Russian Fed.,61.523111,-74.9,362342,5923,131129,225290,0,0,False,False
2020-05-26,SMR,San Marino,43.942973,12.460035,666,42,0,624,0,0,False,False
2020-05-26,SRB,Serbia,44.206802,20.911009,11193,239,0,10954,0,0,False,True
2020-05-27,SVK,Slovakia,48.665639,19.709097,1515,28,1327,160,59,1,True,True
2020-05-25,SVN,Slovenia,46.145528,14.974541,2680,108,289,2283,9,2,True,True
2020-05-25,ESP,Spain,39.896027,-2.487694,235400,26834,0,208566,122439,11298,True,True
2020-05-26,SWE,Sweden,62.199806,17.637493,34440,4125,0,30315,0,1987,True,True
2020-05-27,CHE,Switzerland,46.815514,8.224472,30778,1917,5412,23449,394,45,False,False
2020-05-26,TUR,Turkey,38.961516,35.25175,157814,4369,0,153445,0,0,False,True
2020-05-26,UKR,Ukraine,48.379888,31.168139,21584,0,7575,14009,0,0,False,False
2020-05-26,GBR,United Kingdom,54.633221,-3.432277,265227,37048,0,228179,0,0,False,True
