Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-10-04,ALB,Albania,41.156986,20.181222,14266,396,8675,5195,186,20,False,False,AL
2020-10-04,AND,Andorra,42.542268,1.596865,2110,53,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-10-04,AUT,Austria,47.697542,13.349319,48124,791,38629,8704,935,150,True,True,AT
2020-10-04,BLR,Belarus,53.711111,27.973847,79852,851,,,,,False,False,BY
2020-10-02,BEL,Belgium,50.499527,4.475402,127623,10044,,,789,163,True,True,BE
2020-10-04,BIH,Bosnia and Herzegovina,43.892652,17.670584,27971,864,,,,,False,False,BA
2020-10-04,BGR,Bulgaria,42.729862,25.491667,21518,841,14984,5693,,,True,True,BG
2020-10-04,HRV,Croatia,44.48732,16.460306,17660,298,0,17362,,,True,True,HR
2020-10-04,CYP,Cyprus,35.167406,33.435499,1811,22,,,,,True,True,
2020-10-04,CZE,Czech Republic,49.800901,15.478153,80605,711,39073,40821,,,True,True,CZ
2020-10-02,DNK,Denmark,56.155403,11.617223,28932,652,21824,6456,0,,True,True,DK
2020-10-04,EST,Estonia,58.596209,25.023778,3577,67,,,,,True,True,EE
2020-10-04,FIN,Finland,64.952416,26.068944,10560,0,0,10560,0,0,True,True,FI
2020-10-02,FRA,France,46.232193,2.209667,589653,21374,97778,470501,6758,1276,True,True,FR
2020-10-04,DEU,Germany,51.165706,10.452764,299239,9529,261900,27810,,,True,True,DE
2020-10-04,GRC,Greece,38.275283,23.810343,19613,405,,,,,True,True,EL
2020-10-03,HUN,Hungary,47.164638,19.508944,29717,812,6824,22081,704,43,True,True,HU
2020-10-04,ISL,Iceland,64.963942,-19.021169,2872,10,,,,,False,True,IS
2020-10-04,IRL,Ireland,53.41975,-8.240472,37668,1810,,,,,True,True,IE
2020-10-04,ITA,Italy,41.873987,12.564167,325329,35986,231914,57429,3590,303,True,True,IT
2020-10-04,LVA,Latvia,56.875584,24.607722,2019,38,,,,,True,True,LV
2020-10-04,LIE,Liechtenstein,47.164696,9.555,123,1,0,122,,,False,False,LI
2020-10-04,LTU,Lithuania,55.174112,23.906736,5081,94,,,,,True,True,LT
2020-10-04,LUX,Luxembourg,49.815764,6.131514,8709,125,,,,,True,True,LU
2020-10-04,MLT,Malta,35.946151,14.384612,3270,39,2758,473,,,True,True,MT
2020-10-04,MDA,Moldova,46.979527,28.377195,55888,1353,,,,,False,False,MD
2020-10-04,MCO,Monaco,43.738348,7.424451,222,1,,,,,False,False,
2020-10-04,MNE,Montenegro,42.710152,19.410069,11934,174,,,,,False,True,ME
2020-10-04,NLD,Netherlands,52.133057,5.29525,135892,12592,0,123300,24775,0,True,True,NL
2020-10-04,MKD,North Macedonia,41.611,21.751417,18602,753,,,,,False,True,MK
2020-10-02,NOR,Norway,64.583013,17.86411,14149,275,0,13874,1110,243,False,True,NO
2020-10-04,POL,Poland,51.92275,19.136875,100074,2630,,,,,True,True,PL
2020-10-04,PRT,Portugal,39.553444,-7.839319,79172,2005,50207,26960,682,105,True,True,PT
2020-10-04,ROU,Romania,45.947125,24.980514,135768,5003,,,,,True,True,RO
2020-10-04,RUS,Russian Fed.,61.523111,-74.9,1215001,23474,979143,212384,0,0,False,False,
2020-10-04,SMR,San Marino,43.942973,12.460035,732,42,,,,,False,False,SM
2020-10-04,SRB,Serbia,44.206802,20.911009,33842,753,,,,,False,True,RS
2020-10-04,SVK,Slovakia,48.665639,19.709097,13139,55,4828,8256,275,13,True,True,SK
2020-10-03,SVN,Slovenia,46.145528,14.974541,0,155,558,-713,101,16,True,True,SI
2020-10-02,ESP,Spain,39.896027,-2.487694,0,2379,,,0,0,True,True,ES
2020-10-01,SWE,Sweden,62.199806,17.637493,94283,5895,,,,2611,True,True,SE
2020-10-04,CHE,Switzerland,46.815514,8.224472,54338,2079,8645,43614,158,23,False,False,CH
2020-10-04,TUR,Turkey,38.961516,35.25175,323014,8384,,,,,False,True,TR
2020-10-04,UKR,Ukraine,48.379888,31.168139,222232,4353,,,,,False,False,UA
2020-10-04,GBR,United Kingdom,54.633221,-3.432277,502988,42350,0,460638,,,False,True,UK
