Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-03-14,ALB,Albania,41.156986,20.181222,117474,2045,80483,34946,478,23,False,False,AL
2021-03-14,AND,Andorra,42.542268,1.596865,11266,113,,,13,,False,False,AD
2021-03-13,AUT,Austria,47.697542,13.349319,490671,8669,442762,39240,1285,356,True,True,AT
2021-03-14,BLR,Belarus,53.711111,27.973847,302323,2095,,,,,False,False,BY
2021-03-13,BEL,Belgium,50.499527,4.475402,808283,22434,,,1905,474,True,True,BE
2021-03-12,BIH,Bosnia and Herzegovina,43.892652,17.670584,142160,5446,120158,16556,,,False,False,BA
2021-03-15,BGR,Bulgaria,42.729862,25.491667,278557,11285,225182,42090,,,True,True,BG
2021-03-11,HRV,Croatia,44.48732,16.460306,248061,5625,238914,3522,,,True,True,HR
2021-03-13,CYP,Cyprus,35.167406,33.435499,39651,292,31916,7443,1086,,True,True,CY
2021-03-13,CZE,Czech Republic,49.800901,15.478153,1399078,23226,1209799,166053,,,True,True,CZ
2021-03-11,DNK,Denmark,56.155403,11.617223,218660,2384,208020,8256,222,0,True,True,DK
2021-03-14,EST,Estonia,58.596209,25.023778,84807,719,,,,,True,True,EE
2021-03-14,FIN,Finland,64.952416,26.068944,66871,354,0,66517,,,True,True,FI
2021-03-13,FRA,France,46.232193,2.209667,4105527,64978,272615,3767934,24671,4070,True,True,FR
2021-03-14,DEU,Germany,51.165706,10.452764,2569247,73371,2358000,137876,,,True,True,DE
2021-03-13,GRC,Greece,38.275283,23.810343,219521,7038,93764,118719,,,True,True,EL
2021-03-14,HUN,Hungary,47.164638,19.508944,516490,16952,351891,147647,8764,1005,True,True,HU
2021-03-13,ISL,Iceland,64.963942,-19.021169,6072,29,6023,20,,,False,True,IS
2021-03-14,IRL,Ireland,53.41975,-8.240472,226741,4534,,,,,True,True,IE
2021-03-14,ITA,Italy,41.873987,12.564167,3223142,102145,2589731,531266,27600,3082,True,True,IT
2021-02-15,XKX,Kosovo,41.85637,21.803351,64341,1544,,,,,False,False,XK
2021-03-14,LVA,Latvia,56.875584,24.607722,93781,1767,,,,,True,True,LV
2021-03-13,LIE,Liechtenstein,47.164696,9.555,2602,55,2519,28,,,False,False,LI
2021-03-13,LTU,Lithuania,55.174112,23.906736,205385,3396,191277,10712,,,True,True,LT
2021-03-10,LUX,Luxembourg,49.815764,6.131514,57321,675,,,,,True,True,LU
2021-03-14,MLT,Malta,35.946151,14.384612,26535,351,23060,3124,,,True,True,MT
2021-03-14,MDA,Moldova,46.979527,28.377195,204463,4330,178322,21811,,,False,False,MD
2021-03-13,MCO,Monaco,43.738348,7.424451,2106,27,1905,174,,,False,False,MC
2021-03-14,MNE,Montenegro,42.710152,19.410069,83693,1129,,,497,,False,True,ME
2021-03-11,NLD,Netherlands,52.133057,5.29525,1138796,22136,0,1116660,36853,0,True,True,NL
2021-03-13,MKD,North Macedonia,41.611,21.751417,112107,3300,97166,11641,,,False,True,MK
2021-03-12,NOR,Norway,64.583013,17.86411,76679,639,0,76040,2883,540,False,True,NO
2021-03-14,POL,Poland,51.92275,19.136875,1906632,47178,1560227,299227,,,True,True,PL
2021-03-14,PRT,Portugal,39.553444,-7.839319,814278,16684,759417,38177,976,242,True,True,PT
2021-03-14,ROU,Romania,45.947125,24.980514,859709,21483,,,,,True,True,RO
2021-03-14,RUS,Russian Fed.,61.523111,-74.9,4390608,94206,3995129,301273,0,0,False,False,RU
2021-03-13,SMR,San Marino,43.942973,12.460035,4126,77,3594,455,,,False,False,SM
2021-03-13,SRB,Serbia,44.206802,20.911009,512051,4694,0,507357,,,False,True,RS
2021-03-14,SVK,Slovakia,48.665639,19.709097,337503,8528,,,3536,316,True,True,SK
2021-03-12,SVN,Slovenia,46.145528,14.974541,199108,4203,10811,184094,436,84,True,True,SI
2021-03-10,ESP,Spain,39.896027,-2.487694,3178442,71961,,,320859,28498,True,True,ES
2021-03-11,SWE,Sweden,62.199806,17.637493,712527,13146,,,,5467,True,True,SE
2021-03-14,CHE,Switzerland,46.815514,8.224472,566273,10155,79148,476970,804,143,False,False,CH
2021-03-14,TUR,Turkey,38.961516,35.25175,2879390,29489,2701076,148825,,,False,True,TR
2021-03-14,UKR,Ukraine,48.379888,31.168139,1460756,28303,1222516,209937,,,False,False,UA
2021-03-14,GBR,United Kingdom,54.633221,-3.432277,4258448,125516,0,4132932,,,False,True,UK
