Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-05-05,ALB,Albania,41.156986,20.181222,131419,2403,113468,15548,102,10,False,False,AL
2021-05-05,AND,Andorra,42.542268,1.596865,13340,127,,,13,,False,False,AD
2021-05-04,AUT,Austria,47.697542,13.349319,622213,10065,577933,34215,1155,463,True,True,AT
2021-05-06,BLR,Belarus,53.711111,27.973847,364951,2602,,,,,False,False,BY
2021-05-05,BEL,Belgium,50.499527,4.475402,1003746,24406,,,2482,757,True,True,BE
2021-05-05,BIH,Bosnia and Herzegovina,43.892652,17.670584,199882,8736,162273,28873,,,False,False,BA
2021-05-06,BGR,Bulgaria,42.729862,25.491667,407827,16773,344895,46159,,,True,True,BG
2021-05-05,HRV,Croatia,44.48732,16.460306,339412,7315,319962,12135,,,True,True,HR
2021-05-04,CYP,Cyprus,35.167406,33.435499,67982,393,45914,21675,1578,,True,True,CY
2021-05-05,CZE,Czech Republic,49.800901,15.478153,1641120,29521,1569862,41737,,,True,True,CZ
2021-05-05,DNK,Denmark,56.155403,11.617223,255470,2492,243013,9965,161,0,True,True,DK
2021-05-06,EST,Estonia,58.596209,25.023778,124147,1187,,,,,True,True,EE
2021-05-06,FIN,Finland,64.952416,26.068944,88080,846,0,87234,,,True,True,FI
2021-05-05,FRA,France,46.232193,2.209667,5767541,79364,346184,5341993,27686,5402,True,True,FR
2021-05-06,DEU,Germany,51.165706,10.452764,3451552,83876,3107300,260376,,,True,True,DE
2021-05-05,GRC,Greece,38.275283,23.810343,352027,10764,93764,247499,,,True,True,EL
2021-05-06,HUN,Hungary,47.164638,19.508944,787647,28297,546246,213104,213104,546246,True,True,HU
2021-05-05,ISL,Iceland,64.963942,-19.021169,6497,29,6295,173,,,False,True,IS
2021-05-05,IRL,Ireland,53.41975,-8.240472,251087,4915,,,14284,1509,True,True,IE
2021-05-05,ITA,Italy,41.873987,12.564167,4070400,122005,3541266,407129,19888,2368,True,True,IT
2021-04-18,XKX,Kosovo,41.85637,21.803351,104042,2129,,,,,False,False,XK
2021-05-06,LVA,Latvia,56.875584,24.607722,121509,2178,,,,,True,True,LV
2021-05-05,LIE,Liechtenstein,47.164696,9.555,2956,57,2839,60,,,False,False,LI
2021-05-05,LTU,Lithuania,55.174112,23.906736,254091,4000,228696,21395,,,True,True,LT
2021-05-04,LUX,Luxembourg,49.815764,6.131514,67850,800,,,,,True,True,LU
2021-05-05,MLT,Malta,35.946151,14.384612,30411,416,29715,280,,,True,True,MT
2021-05-05,MDA,Moldova,46.979527,28.377195,251820,5892,241912,4016,,,False,False,MD
2021-05-05,MCO,Monaco,43.738348,7.424451,2471,32,2393,46,,,False,False,MC
2021-05-05,MNE,Montenegro,42.710152,19.410069,97930,1521,,,224,,False,True,ME
2021-05-05,NLD,Netherlands,52.133057,5.29525,1531800,23383,0,1508417,40939,0,True,True,NL
2021-05-05,MKD,North Macedonia,41.611,21.751417,153137,5016,135367,12754,,,False,True,MK
2021-05-05,NOR,Norway,64.583013,17.86411,112375,767,0,111608,4249,814,False,True,NO
2021-05-06,POL,Poland,51.92275,19.136875,2818378,68993,2546751,202634,,,True,True,PL
2021-05-02,PRT,Portugal,39.553444,-7.839319,837298,16977,796721,23600,311,85,True,True,PT
2021-05-05,ROU,Romania,45.947125,24.980514,1059870,28616,,,,,True,True,RO
2021-05-05,RUS,Russian Fed.,61.523111,-74.9,4847489,114011,4464550,268928,0,0,False,False,RU
2021-05-05,SMR,San Marino,43.942973,12.460035,5067,90,4935,42,,,False,False,SM
2021-05-05,SRB,Serbia,44.206802,20.911009,695875,6478,0,689397,,,False,True,RS
2021-05-06,SVK,Slovakia,48.665639,19.709097,384660,11920,,,1067,114,True,True,SK
2021-05-05,SVN,Slovenia,46.145528,14.974541,244493,4586,13277,226630,551,139,True,True,SI
2021-05-05,ESP,Spain,39.896027,-2.487694,3551262,78566,,,9132,2231,True,True,ES
2021-05-04,SWE,Sweden,62.199806,17.637493,995595,14151,,,,7068,True,True,SE
2021-05-06,CHE,Switzerland,46.815514,8.224472,661871,10736,91257,559878,842,175,False,False,CH
2021-05-05,TUR,Turkey,38.961516,35.25175,4955594,41883,4589501,324210,,,False,True,TR
2021-05-06,UKR,Ukraine,48.379888,31.168139,2097024,45451,1711709,339864,,,False,False,UA
2021-05-05,GBR,United Kingdom,54.633221,-3.432277,4425950,127570,0,4298380,,,False,True,UK
