Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-08-12,ALB,Albania,41.156986,20.181222,6817,208,3552,3057,96,20,False,False,AL
2020-08-13,AND,Andorra,42.542268,1.596865,977,53,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-08-13,AUT,Austria,47.697542,13.349319,22428,713,20268,1447,187,35,True,True,AT
2020-08-13,BLR,Belarus,53.711111,27.973847,69102,595,,,,,False,False,BY
2020-08-12,BEL,Belgium,50.499527,4.475402,75647,9900,,,301,76,True,True,BE
2020-08-13,BIH,Bosnia and Herzegovina,43.892652,17.670584,14961,453,,,,,False,False,BA
2020-08-13,BGR,Bulgaria,42.729862,25.491667,13893,482,8479,4932,,,True,True,BG
2020-08-12,HRV,Croatia,44.48732,16.460306,5871,160,0,5711,,,True,True,HR
2020-08-13,CYP,Cyprus,35.167406,33.435499,1291,20,,,,,True,True,CY0
2020-08-13,CZE,Czech Republic,49.800901,15.478153,19075,391,13407,5277,,,True,True,CZ
2020-08-12,DNK,Denmark,56.155403,11.617223,15070,621,,,,,True,True,DK
2020-08-13,EST,Estonia,58.596209,25.023778,2174,63,,,,,True,True,EE
2020-08-13,FIN,Finland,64.952416,26.068944,7705,0,0,7705,0,0,True,True,FI
2020-08-12,FRA,France,46.232193,2.209667,206696,19866,83472,103358,4891,379,True,True,FR
2020-08-13,DEU,Germany,51.165706,10.452764,219966,9211,199500,11255,,,True,True,DE
2020-08-13,GRC,Greece,38.275283,23.810343,6177,216,,,,,True,True,EL
2020-08-13,HUN,Hungary,47.164638,19.508944,4813,607,3561,645,66,5,True,True,HU
2020-08-13,ISL,Iceland,64.963942,-19.021169,3786,10,,,,,False,True,IS
2020-08-13,IRL,Ireland,53.41975,-8.240472,26838,1774,,,,,True,True,IE
2020-08-12,ITA,Italy,41.873987,12.564167,251713,35225,202697,13791,832,53,True,True,IT
2020-08-13,LVA,Latvia,56.875584,24.607722,1303,32,,,,,True,True,LV
2020-08-13,LIE,Liechtenstein,47.164696,9.555,90,1,0,89,,,False,False,LI
2020-08-13,LTU,Lithuania,55.174112,23.906736,2309,81,,,,,True,True,LT
2020-08-13,LUX,Luxembourg,49.815764,6.131514,7300,122,,,,,True,True,LU
2020-08-12,MLT,Malta,35.946151,14.384612,1190,9,695,486,,,True,True,MT
2020-08-13,MDA,Moldova,46.979527,28.377195,28697,863,,,,,False,False,MD
2020-08-13,MCO,Monaco,43.738348,7.424451,141,7,,,,,False,False,
2020-08-13,MNE,Montenegro,42.710152,19.410069,3813,73,,,,,False,True,ME
2020-08-12,NLD,Netherlands,52.133057,5.29525,60627,12299,0,48328,23897,0,True,True,NL
2020-08-13,MKD,North Macedonia,41.611,21.751417,12217,530,,,,,False,True,MK
2020-08-12,NOR,Norway,64.583013,17.86411,9749,256,0,9493,1001,230,False,True,NO
2020-08-13,POL,Poland,51.92275,19.136875,54487,1844,,,,,True,True,PL
2020-08-12,PRT,Portugal,39.553444,-7.839319,53244,1764,35626,15854,402,41,True,True,PT
2020-08-12,ROU,Romania,45.947125,24.980514,65121,2807,,,,,True,True,RO
2020-08-12,RUS,Russian Fed.,61.523111,-74.9,902701,17376,710298,175027,0,0,False,False,
2020-08-13,SMR,San Marino,43.942973,12.460035,719,42,,,,,False,False,SM
2020-08-13,SRB,Serbia,44.206802,20.911009,28751,658,,,,,False,True,RS
2020-08-13,SVK,Slovakia,48.665639,19.709097,2739,31,1939,769,57,2,True,True,SK
2020-08-11,SVN,Slovenia,46.145528,14.974541,3514,129,348,3037,23,2,True,True,SI
2020-08-12,ESP,Spain,39.896027,-2.487694,329784,18562,,,78407,7661,True,True,ES
2020-08-11,SWE,Sweden,62.199806,17.637493,83455,5774,,,,2537,True,True,SE
2020-08-13,CHE,Switzerland,46.815514,8.224472,36530,1986,6570,27974,105,22,False,False,CH
2020-08-13,TUR,Turkey,38.961516,35.25175,244392,5891,,,,,False,True,TR
2020-08-13,UKR,Ukraine,48.379888,31.168139,86140,1992,,,,,False,False,UA
2020-08-12,GBR,United Kingdom,54.633221,-3.432277,313808,46706,0,267102,,,False,True,UK
