Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-24,ALB,Albania,41.156986,20.181222,123,5,0,118,,,False,False
2020-03-24,AND,Andorra,42.542268,1.596865,133,0,0,133,,,False,False
2020-03-21,AUT,Austria,47.697542,13.349319,2814,,,,,,True,True
2020-03-24,BLR,Belarus,53.711111,27.973847,81,0,0,81,,,False,False
2020-03-24,BEL,Belgium,50.499527,4.475402,4269,122,0,4147,,,True,True
2020-03-24,BIH,Bosnia and Herzegovina,43.892652,17.670584,45,2,0,43,0,0,False,False
2020-03-24,BGR,Bulgaria,42.729862,25.491667,218,3,0,215,,,True,True
2020-03-24,HRV,Croatia,44.48732,16.460306,412,0,0,412,,,True,True
2020-03-24,CYP,Cyprus,35.167406,33.435499,116,1,0,115,,,True,True
2020-03-24,CZE,Czech Republic,49.800901,15.478153,1289,1,0,1288,,,True,True
2020-03-24,DNK,Denmark,56.155403,11.617223,2569,32,0,2537,0,0,True,True
2020-03-24,EST,Estonia,58.596209,25.023778,369,0,0,369,0,0,True,True
2020-03-24,FIN,Finland,64.952416,26.068944,1100,1,0,1099,,,True,True
2020-03-24,FRA,France,46.232193,2.209667,22302,1100,3281,17921,10176,2516,True,True
2020-03-24,DEU,Germany,51.165706,10.452764,27438,114,3922,23402,0,0,True,True
2020-03-24,GRC,Greece,38.275283,23.810343,696,20,0,676,0,0,True,True
2020-03-24,HUN,Hungary,47.164638,19.508944,157,9,0,148,0,0,True,True
2020-03-24,ISL,Iceland,64.963942,-19.021169,648,0,0,648,,,False,True
2020-03-24,IRL,Ireland,53.41975,-8.240472,1329,7,0,1322,,,True,True
2020-03-24,ITA,Italy,41.873987,12.564167,69176,6820,8326,54030,25333,3396,True,True
2020-03-24,LVA,Latvia,56.875584,24.607722,197,0,0,197,,,True,True
2020-03-24,LIE,Liechtenstein,47.164696,9.555,46,0,0,46,,,False,False
2020-03-24,LTU,Lithuania,55.174112,23.906736,187,1,0,186,,,True,True
2020-03-24,LUX,Luxembourg,49.815764,6.131514,1099,8,0,1091,,,True,True
2020-03-23,MLT,Malta,35.946151,14.384612,105,0,0,105,,,True,True
2020-03-24,MDA,Moldova,46.979527,28.377195,109,1,0,108,,,False,False
2020-03-24,MCO,Monaco,43.738348,7.424451,23,0,0,23,,,False,False
2020-03-24,MNE,Montenegro,42.710152,19.410069,29,1,0,28,,,False,True
2020-03-24,NOR,Norway,64.583013,17.86411,2566,10,0,2556,,,False,True
2020-03-24,POL,Poland,51.92275,19.136875,901,10,0,891,,,True,True
2020-03-24,PRT,Portugal,39.553444,-7.839319,2361,30,0,2331,,,True,True
2020-03-24,ROU,Romania,45.947125,24.980514,765,8,0,757,,,True,True
2020-03-24,RUS,Russian Fed.,61.523111,-74.9,438,0,0,438,,,False,False
2020-03-24,SMR,San Marino,43.942973,12.460035,187,20,0,167,,,False,False
2020-03-24,SRB,Serbia,44.206802,20.911009,303,3,0,300,0,0,False,True
2020-03-24,SVK,Slovakia,48.665639,19.709097,216,0,0,216,0,0,True,True
2020-03-24,SVN,Slovenia,46.145528,14.974541,478,4,0,474,,,True,True
2020-03-24,ESP,Spain,39.896027,-2.487694,39673,2696,3794,33183,22762,2636,True,True
2020-03-24,SWE,Sweden,62.199806,17.637493,2272,81,0,2191,0,0,True,True
2020-03-24,CHE,Switzerland,46.815514,8.224472,10091,150,369,9572,1044,162,False,False
2020-03-24,TUR,Turkey,38.961516,35.25175,1529,37,0,1492,,,False,True
2020-03-24,UKR,Ukraine,48.379888,31.168139,84,3,0,81,,,False,False
