Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-11,ALB,Albania,41.156986,20.181222,872,62,0,810,0,0,False,False
2020-05-11,AND,Andorra,42.542268,1.596865,755,48,0,707,0,0,False,False
2020-05-11,AUT,Austria,47.697542,13.349319,15853,591,14061,1201,187,69,True,True
2020-05-11,BLR,Belarus,53.711111,27.973847,22973,131,0,22842,0,0,False,False
2020-05-11,BEL,Belgium,50.499527,4.475402,53449,8707,0,44742,0,0,True,True
2020-05-11,BIH,Bosnia and Herzegovina,43.892652,17.670584,994,35,0,959,0,0,False,False
2020-05-11,BGR,Bulgaria,42.729862,25.491667,1993,93,461,1439,0,0,True,True
2020-05-11,HRV,Croatia,44.48732,16.460306,2197,91,0,2106,0,0,True,True
2020-05-11,CYP,Cyprus,35.167406,33.435499,898,22,0,876,0,0,True,True
2020-05-11,CZE,Czech Republic,49.800901,15.478153,8121,280,4482,3359,0,0,True,True
2020-05-11,DNK,Denmark,56.155403,11.617223,10711,533,0,10178,0,0,True,True
2020-05-11,EST,Estonia,58.596209,25.023778,1741,61,0,1680,0,0,True,True
2020-05-11,FIN,Finland,64.952416,26.068944,6006,0,0,6006,0,0,True,True
2020-05-11,FRA,France,46.232193,2.209667,139519,16820,56724,65975,22284,2712,True,True
2020-05-12,DEU,Germany,51.165706,10.452764,170510,7533,147200,15777,0,0,True,True
2020-05-11,GRC,Greece,38.275283,23.810343,2710,151,270,2289,330,0,True,True
2020-05-11,HUN,Hungary,47.164638,19.508944,3284,421,0,2863,0,0,True,True
2020-05-11,ISL,Iceland,64.963942,-19.021169,1801,0,0,1801,0,0,False,True
2020-05-11,IRL,Ireland,53.41975,-8.240472,22996,1458,0,21538,0,0,True,True
2020-05-11,ITA,Italy,41.873987,12.564167,219814,30739,106587,82488,14538,999,True,True
2020-05-11,LVA,Latvia,56.875584,24.607722,939,18,0,921,0,0,True,True
2020-05-11,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-11,LTU,Lithuania,55.174112,23.906736,1479,50,0,1429,0,0,True,True
2020-05-11,LUX,Luxembourg,49.815764,6.131514,3888,101,883,2904,68,18,True,True
2020-05-11,MLT,Malta,35.946151,14.384612,503,5,434,64,0,0,True,True
2020-05-11,MDA,Moldova,46.979527,28.377195,4927,169,0,4758,0,0,False,False
2020-05-11,MCO,Monaco,43.738348,7.424451,96,4,0,92,0,0,False,False
2020-05-11,MNE,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-05-11,NLD,Netherlands,52.133057,5.29525,42788,5456,0,37332,0,0,True,True
2020-05-11,MKD,North Macedonia,41.611,21.751417,1642,91,0,1551,0,0,False,True
2020-05-11,NOR,Norway,64.583013,17.86411,7954,224,0,7730,0,0,False,True
2020-05-11,POL,Poland,51.92275,19.136875,16326,811,0,15515,0,0,True,True
2020-05-11,PRT,Portugal,39.553444,-7.839319,27700,1831,610,25259,0,228,True,True
2020-05-11,ROU,Romania,45.947125,24.980514,15362,972,7051,7339,0,0,True,True
2020-05-09,RUS,Russian Fed.,61.523111,-74.9,198746,1827,0,196919,0,0,False,False
2020-05-11,SMR,San Marino,43.942973,12.460035,628,41,0,587,0,0,False,False
2020-05-11,SRB,Serbia,44.206802,20.911009,10114,215,0,9899,0,0,False,True
2020-05-11,SVK,Slovakia,48.665639,19.709097,1457,26,959,472,118,5,True,True
2020-05-10,SVN,Slovenia,46.145528,14.974541,2756,102,257,2397,42,10,True,True
2020-05-11,ESP,Spain,39.896027,-2.487694,227436,26744,137139,63553,122971,11348,True,True
2020-05-11,SWE,Sweden,62.199806,17.637493,26670,3256,0,23414,0,1738,True,True
2020-05-11,CHE,Switzerland,46.815514,8.224472,29669,1834,5034,22801,673,95,False,False
2020-05-11,TUR,Turkey,38.961516,35.25175,139771,3841,0,135930,0,0,False,True
2020-05-11,UKR,Ukraine,48.379888,31.168139,15648,0,3288,12360,0,0,False,False
2020-05-10,GBR,United Kingdom,54.633221,-3.432277,219183,31855,0,187328,0,0,False,True
