Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-19,ALB,Albania,41.156986,20.181222,949,31,742,176,12,3,False,False
2020-05-19,AND,Andorra,42.542268,1.596865,761,51,0,710,0,0,False,False
2020-05-19,AUT,Austria,47.697542,13.349319,16288,599,14678,1011,187,46,True,True
2020-05-19,BLR,Belarus,53.711111,27.973847,30572,171,0,30401,0,0,False,False
2020-05-19,BEL,Belgium,50.499527,4.475402,55791,9108,0,46683,16758,0,True,True
2020-05-19,BIH,Bosnia and Herzegovina,43.892652,17.670584,1008,37,0,971,0,0,False,False
2020-05-19,BGR,Bulgaria,42.729862,25.491667,2259,112,646,1501,0,0,True,True
2020-05-19,HRV,Croatia,44.48732,16.460306,2233,93,0,2140,0,0,True,True
2020-05-19,CYP,Cyprus,35.167406,33.435499,917,17,0,900,0,0,True,True
2020-05-19,CZE,Czech Republic,49.800901,15.478153,8594,299,5642,2653,0,0,True,True
2020-05-19,DNK,Denmark,56.155403,11.617223,12102,551,0,11551,0,0,True,True
2020-05-19,EST,Estonia,58.596209,25.023778,1791,64,0,1727,0,0,True,True
2020-05-19,FIN,Finland,64.952416,26.068944,6421,0,0,6421,0,0,True,True
2020-05-18,FRA,France,46.232193,2.209667,142903,17589,61728,63586,19015,1998,True,True
2020-05-19,DEU,Germany,51.165706,10.452764,175212,8007,155700,11505,0,0,True,True
2020-05-19,GRC,Greece,38.275283,23.810343,2837,165,270,2402,330,0,True,True
2020-05-19,HUN,Hungary,47.164638,19.508944,3556,467,1412,1677,0,0,True,True
2020-05-19,ISL,Iceland,64.963942,-19.021169,1802,0,0,1802,0,0,False,True
2020-05-19,IRL,Ireland,53.41975,-8.240472,24200,1547,0,22653,0,0,True,True
2020-05-19,ITA,Italy,41.873987,12.564167,226699,32169,129401,65129,10707,716,True,True
2020-05-19,LVA,Latvia,56.875584,24.607722,1009,19,0,990,0,0,True,True
2020-05-19,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-19,LTU,Lithuania,55.174112,23.906736,1547,59,0,1488,0,0,True,True
2020-05-19,LUX,Luxembourg,49.815764,6.131514,3958,109,905,2944,50,10,True,True
2020-05-19,MLT,Malta,35.946151,14.384612,569,6,460,103,0,0,True,True
2020-05-19,MDA,Moldova,46.979527,28.377195,6138,215,0,5923,0,0,False,False
2020-05-19,MCO,Monaco,43.738348,7.424451,97,5,0,92,0,0,False,False
2020-05-19,MNE,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-05-19,NLD,Netherlands,52.133057,5.29525,44249,5715,0,38534,11613,0,True,True
2020-05-19,MKD,North Macedonia,41.611,21.751417,1817,104,0,1713,0,0,False,True
2020-05-18,NOR,Norway,64.583013,17.86411,8258,0,0,8258,0,0,False,True
2020-05-19,POL,Poland,51.92275,19.136875,19268,948,0,18320,0,0,True,True
2020-05-19,PRT,Portugal,39.553444,-7.839319,29453,1247,6431,21775,629,101,True,True
2020-05-19,ROU,Romania,45.947125,24.980514,17191,1137,10166,5888,0,0,True,True
2020-05-19,RUS,Russian Fed.,61.523111,-74.9,299941,4953,76130,218858,0,0,False,False
2020-05-19,SMR,San Marino,43.942973,12.460035,654,41,0,613,0,0,False,False
2020-05-19,SRB,Serbia,44.206802,20.911009,10699,231,0,10468,0,0,False,True
2020-05-19,SVK,Slovakia,48.665639,19.709097,1495,28,1192,275,106,3,True,True
2020-05-18,SVN,Slovenia,46.145528,14.974541,2678,104,276,2298,24,5,True,True
2020-05-18,ESP,Spain,39.896027,-2.487694,231606,27709,150376,53521,125233,11437,True,True
2020-05-19,SWE,Sweden,62.199806,17.637493,30799,3743,0,27056,0,1873,True,True
2020-05-19,CHE,Switzerland,46.815514,8.224472,30659,1892,5308,23459,484,60,False,False
2020-05-19,TUR,Turkey,38.961516,35.25175,150593,4171,0,146422,0,0,False,True
2020-05-19,UKR,Ukraine,48.379888,31.168139,18876,548,5632,12696,0,0,False,False
2020-05-19,GBR,United Kingdom,54.633221,-3.432277,248818,35341,0,213477,0,0,False,True
