Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-08-02,ALB,Albania,41.156986,20.181222,5519,166,3018,2335,102,18,False,False,AL
2020-08-03,AND,Andorra,42.542268,1.596865,925,52,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-08-02,AUT,Austria,47.697542,13.349319,21284,698,18984,1602,187,35,True,True,AT
2020-08-03,BLR,Belarus,53.711111,27.973847,68067,567,,,,,False,False,BY
2020-08-01,BEL,Belgium,50.499527,4.475402,69849,9845,,,259,56,True,True,BE
2020-07-31,BIH,Bosnia and Herzegovina,43.892652,17.670584,6851,159,0,6692,,,False,False,BA
2020-08-03,BGR,Bulgaria,42.729862,25.491667,11955,388,6420,5147,,,True,True,BG
2020-08-02,HRV,Croatia,44.48732,16.460306,5261,147,0,5114,,,True,True,HR
2020-08-03,CYP,Cyprus,35.167406,33.435499,1150,19,,,,,True,True,CY0
2020-08-03,CZE,Czech Republic,49.800901,15.478153,16800,384,11605,4811,,,True,True,CZ
2020-07-31,DNK,Denmark,56.155403,11.617223,13789,615,,,,,True,True,DK
2020-08-02,EST,Estonia,58.596209,25.023778,2079,69,0,2010,,,True,True,EE
2020-08-03,FIN,Finland,64.952416,26.068944,7488,0,0,7488,0,0,True,True,FI
2020-07-31,FRA,France,46.232193,2.209667,187919,19730,81870,86319,5298,347,True,True,FR
2020-08-03,DEU,Germany,51.165706,10.452764,210404,9148,193500,7756,,,True,True,DE
2020-08-02,GRC,Greece,38.275283,23.810343,4194,201,0,3993,0,0,True,True,EL
2020-08-03,HUN,Hungary,47.164638,19.508944,4544,597,3413,534,74,7,True,True,HU
2020-08-03,ISL,Iceland,64.963942,-19.021169,3721,10,,,,,False,True,IS
2020-08-03,IRL,Ireland,53.41975,-8.240472,26162,1763,,,,,True,True,IE
2020-08-02,ITA,Italy,41.873987,12.564167,248070,35154,200460,12456,750,42,True,True,IT
2020-08-03,LVA,Latvia,56.875584,24.607722,1243,32,,,,,True,True,LV
2020-08-03,LIE,Liechtenstein,47.164696,9.555,89,1,0,88,,,False,False,LI
2020-08-03,LTU,Lithuania,55.174112,23.906736,2110,80,,,,,True,True,LT
2020-07-30,LUX,Luxembourg,49.815764,6.131514,6621,114,,,57,6,True,True,LU
2020-08-02,MLT,Malta,35.946151,14.384612,860,9,666,185,,,True,True,MT
2020-08-03,MDA,Moldova,46.979527,28.377195,25362,791,,,,,False,False,MD
2020-08-03,MCO,Monaco,43.738348,7.424451,120,5,,,,,False,False,
2020-08-03,MNE,Montenegro,42.710152,19.410069,3258,51,,,,,False,True,ME
2020-08-02,NLD,Netherlands,52.133057,5.29525,55098,12287,0,42811,23837,0,True,True,NL
2020-08-03,MKD,North Macedonia,41.611,21.751417,11054,497,,,,,False,True,MK
2020-07-31,NOR,Norway,64.583013,17.86411,9209,255,0,8954,977,227,False,True,NO
2020-08-03,POL,Poland,51.92275,19.136875,47469,1732,,,,,True,True,PL
2020-08-02,PRT,Portugal,39.553444,-7.839319,51484,1738,35626,14120,402,41,True,True,PT
2020-08-02,ROU,Romania,45.947125,24.980514,53134,2413,,,,,True,True,RO
2020-07-31,RUS,Russian Fed.,61.523111,-74.9,839981,16079,638410,185492,0,0,False,False,
2020-08-03,SMR,San Marino,43.942973,12.460035,716,42,,,,,False,False,SM
2020-08-03,SRB,Serbia,44.206802,20.911009,26193,590,,,,,False,True,RS
2020-08-03,SVK,Slovakia,48.665639,19.709097,2354,29,1746,579,29,1,True,True,SK
2020-08-03,SVN,Slovenia,46.145528,14.974541,3392,122,338,2932,22,2,True,True,SI
2020-07-31,ESP,Spain,39.896027,-2.487694,288522,28445,,,126880,11777,True,True,ES
2020-07-31,SWE,Sweden,62.199806,17.637493,80422,5743,,,,2515,True,True,SE
2020-08-03,CHE,Switzerland,46.815514,8.224472,34902,1977,6427,26498,120,22,False,False,CH
2020-08-03,TUR,Turkey,38.961516,35.25175,232856,5728,,,,,False,True,TR
2020-08-03,UKR,Ukraine,48.379888,31.168139,72168,1725,,,,,False,False,UA
2020-08-02,GBR,United Kingdom,54.633221,-3.432277,304695,46201,0,258494,,,False,True,UK
