Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-09-02,ALB,Albania,41.156986,20.181222,9728,296,5582,3850,163,22,False,False,AL
2020-09-02,AND,Andorra,42.542268,1.596865,1184,53,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-09-02,AUT,Austria,47.697542,13.349319,27962,727,23820,3415,374,46,True,True,AT
2020-09-02,BLR,Belarus,53.711111,27.973847,71962,686,,,,,False,False,BY
2020-09-01,BEL,Belgium,50.499527,4.475402,85911,9898,,,226,68,True,True,BE
2020-09-02,BIH,Bosnia and Herzegovina,43.892652,17.670584,20234,620,,,,,False,False,BA
2020-09-03,BGR,Bulgaria,42.729862,25.491667,16617,648,11760,4209,,,True,True,BG
2020-09-02,HRV,Croatia,44.48732,16.460306,10726,191,0,10535,,,True,True,HR
2020-09-02,CYP,Cyprus,35.167406,33.435499,1490,21,,,,,True,True,CY0
2020-09-03,CZE,Czech Republic,49.800901,15.478153,25773,425,18326,7022,,,True,True,CZ
2020-09-02,DNK,Denmark,56.155403,11.617223,17195,626,,,,,True,True,DK
2020-09-02,EST,Estonia,58.596209,25.023778,2395,64,,,,,True,True,EE
2020-09-02,FIN,Finland,64.952416,26.068944,8183,0,0,8183,0,0,True,True,FI
2020-09-02,FRA,France,46.232193,2.209667,293024,20172,86963,185889,4632,446,True,True,FR
2020-09-03,DEU,Germany,51.165706,10.452764,246168,9321,220500,16347,,,True,True,DE
2020-09-02,GRC,Greece,38.275283,23.810343,10524,271,,,,,True,True,EL
2020-09-03,HUN,Hungary,47.164638,19.508944,6923,620,3930,2373,100,7,True,True,HU
2020-09-02,ISL,Iceland,64.963942,-19.021169,2116,10,,,,,False,True,IS
2020-09-02,IRL,Ireland,53.41975,-8.240472,29025,1777,,,,,True,True,IE
2020-09-02,ITA,Italy,41.873987,12.564167,271515,35497,208201,27817,1546,109,True,True,IT
2020-09-02,LVA,Latvia,56.875584,24.607722,1404,34,,,,,True,True,LV
2020-09-02,LIE,Liechtenstein,47.164696,9.555,108,1,0,107,,,False,False,LI
2020-09-02,LTU,Lithuania,55.174112,23.906736,2929,86,,,,,True,True,LT
2020-09-02,LUX,Luxembourg,49.815764,6.131514,6677,124,,,,,True,True,LU
2020-09-02,MLT,Malta,35.946151,14.384612,1931,13,1490,428,,,True,True,MT
2020-09-02,MDA,Moldova,46.979527,28.377195,37208,1008,,,,,False,False,MD
2020-09-02,MCO,Monaco,43.738348,7.424451,140,1,,,,,False,False,
2020-09-02,MNE,Montenegro,42.710152,19.410069,4917,102,,,,,False,True,ME
2020-09-02,NLD,Netherlands,52.133057,5.29525,71863,12373,0,59490,24082,0,True,True,NL
2020-09-02,MKD,North Macedonia,41.611,21.751417,14341,603,,,,,False,True,MK
2020-09-02,NOR,Norway,64.583013,17.86411,10871,264,0,10607,1034,231,False,True,NO
2020-09-02,POL,Poland,51.92275,19.136875,68517,2078,,,,,True,True,PL
2020-09-02,PRT,Portugal,39.553444,-7.839319,58654,1827,42233,14594,337,41,True,True,PT
2020-09-02,ROU,Romania,45.947125,24.980514,89805,3721,,,,,True,True,RO
2020-09-02,RUS,Russian Fed.,61.523111,-74.9,1005000,19530,821169,164301,0,0,False,False,
2020-09-02,SMR,San Marino,43.942973,12.460035,735,42,,,,,False,False,SM
2020-09-02,SRB,Serbia,44.206802,20.911009,31482,715,,,,,False,True,RS
2020-09-02,SVK,Slovakia,48.665639,19.709097,4042,33,2523,1486,99,11,True,True,SK
2020-09-01,SVN,Slovenia,46.145528,14.974541,2979,134,386,2459,26,4,True,True,SI
2020-09-02,ESP,Spain,39.896027,-2.487694,479554,29194,,,135174,12380,True,True,ES
2020-09-01,SWE,Sweden,62.199806,17.637493,84532,5820,,,,2570,True,True,SE
2020-09-03,CHE,Switzerland,46.815514,8.224472,41018,2001,6941,32076,102,13,False,False,CH
2020-09-02,TUR,Turkey,38.961516,35.25175,271705,6417,,,,,False,True,TR
2020-09-02,UKR,Ukraine,48.379888,31.168139,123303,2605,,,,,False,False,UA
2020-09-02,GBR,United Kingdom,54.633221,-3.432277,338686,41514,0,297172,,,False,True,UK
