Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-06-12,ALB,Albania,41.156986,20.181222,1416,36,1034,346,40,7,False,False
2020-06-13,AND,Andorra,42.542268,1.596865,853,51,0,802,0,0,False,False
2020-06-13,AUT,Austria,47.697542,13.349319,17039,650,15985,404,187,46,True,True
2020-06-13,BLR,Belarus,53.711111,27.973847,52520,298,0,52222,0,0,False,False
2020-06-11,BEL,Belgium,50.499527,4.475402,59918,9648,0,50270,477,89,True,True
2020-06-12,BIH,Bosnia and Herzegovina,43.892652,17.670584,1265,41,0,1224,0,0,False,False
2020-06-13,BGR,Bulgaria,42.729862,25.491667,3191,172,1716,1303,0,0,True,True
2020-06-13,HRV,Croatia,44.48732,16.460306,2252,105,0,2147,0,0,True,True
2020-06-13,CYP,Cyprus,35.167406,33.435499,980,18,0,962,0,0,True,True
2020-06-13,CZE,Czech Republic,49.800901,15.478153,9942,328,7215,2399,0,0,True,True
2020-06-12,DNK,Denmark,56.155403,11.617223,12222,594,0,11628,0,0,True,True
2020-06-12,EST,Estonia,58.596209,25.023778,1970,69,0,1901,0,0,True,True
2020-06-13,FIN,Finland,64.952416,26.068944,7109,0,0,7109,0,0,True,True
2020-06-12,FRA,France,46.232193,2.209667,156287,18990,72572,64725,11124,879,True,True
2020-06-13,DEU,Germany,51.165706,10.452764,186024,8781,171900,5343,0,0,True,True
2020-06-12,GRC,Greece,38.275283,23.810343,3089,183,0,2906,0,0,True,True
2020-06-13,HUN,Hungary,47.164638,19.508944,4064,559,2476,1029,283,20,True,True
2020-06-13,ISL,Iceland,64.963942,-19.021169,1808,0,0,1808,0,0,False,True
2020-06-13,IRL,Ireland,53.41975,-8.240472,25250,1705,0,23545,0,0,True,True
2020-06-12,ITA,Italy,41.873987,12.564167,236305,34223,173085,28997,4120,227,True,True
2020-06-13,LVA,Latvia,56.875584,24.607722,1096,27,0,1069,0,0,True,True
2020-06-13,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-06-13,LTU,Lithuania,55.174112,23.906736,1756,74,0,1682,0,0,True,True
2020-06-12,LUX,Luxembourg,49.815764,6.131514,4055,110,941,3004,16,0,True,True
2020-06-13,MLT,Malta,35.946151,14.384612,646,9,601,36,0,0,True,True
2020-06-13,MDA,Moldova,46.979527,28.377195,11093,385,0,10708,0,0,False,False
2020-06-13,MCO,Monaco,43.738348,7.424451,99,5,0,94,0,0,False,False
2020-06-13,MNE,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-06-13,NLD,Netherlands,52.133057,5.29525,48640,6057,0,42583,11822,0,True,True
2020-06-13,MKD,North Macedonia,41.611,21.751417,3706,171,0,3535,0,0,False,True
2020-06-12,NOR,Norway,64.583013,17.86411,8607,242,0,8365,887,218,False,True
2020-06-12,POL,Poland,51.92275,19.136875,28577,1222,0,27355,0,0,True,True
2020-06-12,PRT,Portugal,39.553444,-7.839319,36201,1505,22200,12496,440,73,True,True
2020-06-13,ROU,Romania,45.947125,24.980514,21679,1394,15635,4650,0,0,True,True
2020-06-13,RUS,Russian Fed.,61.523111,-74.9,520129,8945,274641,236543,0,0,False,False
2020-06-13,SMR,San Marino,43.942973,12.460035,694,42,0,652,0,0,False,False
2020-06-13,SRB,Serbia,44.206802,20.911009,12175,252,0,11923,0,0,False,True
2020-06-13,SVK,Slovakia,48.665639,19.709097,1545,28,1410,107,24,0,True,True
2020-06-12,SVN,Slovenia,46.145528,14.974541,2703,109,294,2300,6,0,True,True
2020-06-12,ESP,Spain,39.896027,-2.487694,243209,27136,0,216073,124584,11617,True,True
2020-06-13,SWE,Sweden,62.199806,17.637493,50931,4874,0,46057,0,2265,True,True
2020-06-13,CHE,Switzerland,46.815514,8.224472,30878,1919,5527,23432,267,33,False,False
2020-06-13,TUR,Turkey,38.961516,35.25175,175218,4778,0,170440,0,0,False,True
2020-06-13,UKR,Ukraine,48.379888,31.168139,30528,880,13970,15678,0,0,False,False
2020-06-11,GBR,United Kingdom,54.633221,-3.432277,291409,41279,0,250130,0,0,False,True
