Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-09-13,ALB,Albania,41.156986,20.181222,11353,334,6569,4450,159,19,False,False,AL
2020-09-14,AND,Andorra,42.542268,1.596865,1344,53,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-09-13,AUT,Austria,47.697542,13.349319,33141,738,26760,5643,374,69,True,True,AT
2020-09-14,BLR,Belarus,53.711111,27.973847,74173,750,,,,,False,False,BY
2020-09-12,BEL,Belgium,50.499527,4.475402,92478,9923,,,260,68,True,True,BE
2020-09-14,BIH,Bosnia and Herzegovina,43.892652,17.670584,23462,689,,,,,False,False,BA
2020-09-14,BGR,Bulgaria,42.729862,25.491667,17918,720,12767,4431,,,True,True,BG
2020-09-14,HRV,Croatia,44.48732,16.460306,13599,227,0,13372,,,True,True,HR
2020-09-14,CYP,Cyprus,35.167406,33.435499,1526,21,,,,,True,True,CY0
2020-09-14,CZE,Czech Republic,49.800901,15.478153,36188,456,21294,14438,,,True,True,CZ
2020-09-11,DNK,Denmark,56.155403,11.617223,19216,629,,,,,True,True,DK
2020-09-14,EST,Estonia,58.596209,25.023778,2676,64,,,,,True,True,EE
2020-09-14,FIN,Finland,64.952416,26.068944,8649,0,0,8649,0,0,True,True,FI
2020-09-13,FRA,France,46.232193,2.209667,381094,20401,89270,271423,5247,669,True,True,FR
2020-09-14,DEU,Germany,51.165706,10.452764,260357,9350,233300,17707,,,True,True,DE
2020-09-14,GRC,Greece,38.275283,23.810343,13240,305,,,,,True,True,EL
2020-09-14,HUN,Hungary,47.164638,19.508944,13153,642,4117,8394,187,16,True,True,HU
2020-09-14,ISL,Iceland,64.963942,-19.021169,2165,10,,,,,False,True,IS
2020-09-14,IRL,Ireland,53.41975,-8.240472,30985,1784,,,,,True,True,IE
2020-09-13,ITA,Italy,41.873987,12.564167,287753,35610,213634,38509,2229,187,True,True,IT
2020-09-14,LVA,Latvia,56.875584,24.607722,1474,35,,,,,True,True,LV
2020-09-14,LIE,Liechtenstein,47.164696,9.555,111,1,0,110,,,False,False,LI
2020-09-14,LTU,Lithuania,55.174112,23.906736,3335,87,,,,,True,True,LT
2020-09-14,LUX,Luxembourg,49.815764,6.131514,7194,124,,,,,True,True,LU
2020-09-14,MLT,Malta,35.946151,14.384612,2405,16,1890,499,,,True,True,MT
2020-09-14,MDA,Moldova,46.979527,28.377195,42978,1123,,,,,False,False,MD
2020-09-14,MCO,Monaco,43.738348,7.424451,171,1,,,,,False,False,
2020-09-14,MNE,Montenegro,42.710152,19.410069,6712,120,,,,,False,True,ME
2020-09-14,NLD,Netherlands,52.133057,5.29525,83399,12394,0,71005,24185,0,True,True,NL
2020-09-14,MKD,North Macedonia,41.611,21.751417,15694,646,,,,,False,True,MK
2020-09-11,NOR,Norway,64.583013,17.86411,11866,265,0,11601,1052,233,False,True,NO
2020-09-14,POL,Poland,51.92275,19.136875,74529,2203,,,,,True,True,PL
2020-09-13,PRT,Portugal,39.553444,-7.839319,64004,1867,44069,18068,452,57,True,True,PT
2020-09-14,ROU,Romania,45.947125,24.980514,104075,4185,,,,,True,True,RO
2020-09-14,RUS,Russian Fed.,61.523111,-74.9,1068320,20751,878700,168869,0,0,False,False,
2020-09-14,SMR,San Marino,43.942973,12.460035,722,42,,,,,False,False,SM
2020-09-14,SRB,Serbia,44.206802,20.911009,32408,733,,,,,False,True,RS
2020-09-14,SVK,Slovakia,48.665639,19.709097,5580,38,3129,2413,129,12,True,True,SK
2020-09-13,SVN,Slovenia,46.145528,14.974541,3749,135,420,3194,40,9,True,True,SI
2020-09-11,ESP,Spain,39.896027,-2.487694,566326,29747,,,139422,12727,True,True,ES
2020-09-10,SWE,Sweden,62.199806,17.637493,86505,5846,,,,2580,True,True,SE
2020-09-14,CHE,Switzerland,46.815514,8.224472,46649,2026,7115,37508,143,15,False,False,CH
2020-09-14,TUR,Turkey,38.961516,35.25175,291162,7056,,,,,False,True,TR
2020-09-14,UKR,Ukraine,48.379888,31.168139,154335,3178,,,,,False,False,UA
2020-09-13,GBR,United Kingdom,54.633221,-3.432277,368514,41628,0,326886,,,False,True,UK
