Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-07-10,ALB,Albania,41.156986,20.181222,3278,85,1875,1318,70,11,False,False,AL
2020-07-11,AND,Andorra,42.542268,1.596865,855,52,,,,,False,False,
2020-07-10,AUT,Austria,47.697542,13.349319,18684,681,16808,1195,187,12,True,True,AT
2020-07-11,BLR,Belarus,53.711111,27.973847,64604,454,,,,,False,False,
2020-07-09,BEL,Belgium,50.499527,4.475402,62469,9782,,,160,36,True,True,BE
2020-07-10,BIH,Bosnia and Herzegovina,43.892652,17.670584,3320,73,0,3247,,,False,False,
2020-07-11,BGR,Bulgaria,42.729862,25.491667,6964,267,3308,3389,,,True,True,BG
2020-07-10,HRV,Croatia,44.48732,16.460306,3533,117,0,3416,,,True,True,HR
2020-07-11,CYP,Cyprus,35.167406,33.435499,1013,19,,,,,True,True,CY0
2020-07-11,CZE,Czech Republic,49.800901,15.478153,13062,352,8209,4501,,,True,True,CZ
2020-07-10,DNK,Denmark,56.155403,11.617223,12946,609,,,,,True,True,DK
2020-07-10,EST,Estonia,58.596209,25.023778,2013,69,0,1944,,,True,True,EE
2020-07-10,FIN,Finland,64.952416,26.068944,7301,0,0,7301,0,0,True,True,FI
2020-07-10,FRA,France,46.232193,2.209667,170752,19528,78388,72836,7062,496,True,True,FR
2020-07-11,DEU,Germany,51.165706,10.452764,198558,9060,184400,5098,,,True,True,DE
2020-07-10,GRC,Greece,38.275283,23.810343,3673,193,0,3480,0,0,True,True,EL
2020-07-10,HUN,Hungary,47.164638,19.508944,4223,593,2941,689,133,6,True,True,HU
2020-07-11,ISL,Iceland,64.963942,-19.021169,3700,10,,,,,False,True,IS
2020-07-11,IRL,Ireland,53.41975,-8.240472,25589,1744,,,,,True,True,IE
2020-07-10,ITA,Italy,41.873987,12.564167,242639,34938,194273,13428,909,65,True,True,IT
2020-07-11,LVA,Latvia,56.875584,24.607722,1154,30,,,,,True,True,LV
2020-07-11,LIE,Liechtenstein,47.164696,9.555,85,1,0,84,,,False,False,LI
2020-07-11,LTU,Lithuania,55.174112,23.906736,1861,79,,,,,True,True,LT
2020-07-10,LUX,Luxembourg,49.815764,6.131514,4777,110,967,3700,24,3,True,True,LU
2020-07-10,MLT,Malta,35.946151,14.384612,674,9,658,7,,,True,True,MT
2020-07-11,MDA,Moldova,46.979527,28.377195,18924,635,,,,,False,False,
2020-07-11,MCO,Monaco,43.738348,7.424451,108,5,,,,,False,False,
2020-07-11,MNE,Montenegro,42.710152,19.410069,1077,19,,,,,False,True,ME
2020-07-10,NLD,Netherlands,52.133057,5.29525,50858,6132,0,44726,11888,0,True,True,NL
2020-07-11,MKD,North Macedonia,41.611,21.751417,7770,367,,,,,False,True,MK
2020-07-10,NOR,Norway,64.583013,17.86411,8965,252,0,8713,956,226,False,True,NO
2020-07-10,POL,Poland,51.92275,19.136875,37216,1562,,,,,True,True,PL
2020-07-10,PRT,Portugal,39.553444,-7.839319,45700,1646,30350,13704,471,66,True,True,PT
2020-07-10,ROU,Romania,45.947125,24.980514,31344,1847,,,,,True,True,RO
2020-07-10,RUS,Russian Fed.,61.523111,-74.9,713936,13133,489068,211735,0,0,False,False,
2020-07-11,SMR,San Marino,43.942973,12.460035,714,42,,,,,False,False,
2020-07-11,SRB,Serbia,44.206802,20.911009,17728,370,,,,,False,True,RS
2020-07-11,SVK,Slovakia,48.665639,19.709097,1893,28,1493,372,13,3,True,True,SK
2020-07-09,SVN,Slovenia,46.145528,14.974541,3004,111,311,2582,16,0,True,True,SI
2020-07-10,ESP,Spain,39.896027,-2.487694,253908,28403,,,125675,11710,True,True,ES
2020-07-10,SWE,Sweden,62.199806,17.637493,74898,5526,,,,2470,True,True,SE
2020-07-10,CHE,Switzerland,46.815514,8.224472,32431,1965,6129,24337,84,14,False,False,CH
2020-07-11,TUR,Turkey,38.961516,35.25175,210965,5323,,,,,False,True,TUR
2020-07-11,UKR,Ukraine,48.379888,31.168139,52043,1345,,,,,False,False,
2020-07-09,GBR,United Kingdom,54.633221,-3.432277,287621,44602,0,243019,,,False,True,UK
