Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-05,ALB,Albania,41.156986,20.181222,820,62,0,758,0,0,False,False
2020-05-05,AND,Andorra,42.542268,1.596865,750,45,0,705,0,0,False,False
2020-05-06,AUT,Austria,47.697542,13.349319,15620,576,13462,1582,374,104,True,True
2020-05-05,BLR,Belarus,53.711111,27.973847,17489,103,0,17386,0,0,False,False
2020-05-05,BEL,Belgium,50.499527,4.475402,50898,8016,0,42882,0,0,True,True
2020-05-05,BIH,Bosnia and Herzegovina,43.892652,17.670584,942,33,0,909,0,0,False,False
2020-05-04,BGR,Bulgaria,42.729862,25.491667,1632,74,0,1558,0,0,True,True
2020-05-05,HRV,Croatia,44.48732,16.460306,2113,83,0,2030,0,0,True,True
2020-05-05,CYP,Cyprus,35.167406,33.435499,874,20,0,854,0,0,True,True
2020-05-06,CZE,Czech Republic,49.800901,15.478153,7899,258,4017,3624,0,0,True,True
2020-05-05,DNK,Denmark,56.155403,11.617223,10019,503,0,9516,0,0,True,True
2020-05-05,EST,Estonia,58.596209,25.023778,1711,55,0,1656,0,0,True,True
2020-05-05,FIN,Finland,64.952416,26.068944,5434,0,0,5434,0,0,True,True
2020-05-05,FRA,France,46.232193,2.209667,132967,16060,52736,64171,24775,3430,True,True
2020-05-06,DEU,Germany,51.165706,10.452764,164809,6996,137400,20413,0,0,True,True
2020-05-05,GRC,Greece,38.275283,23.810343,2642,146,0,2496,0,0,True,True
2020-05-06,HUN,Hungary,47.164638,19.508944,3111,373,0,2738,0,0,True,True
2020-05-05,ISL,Iceland,64.963942,-19.021169,1799,0,0,1799,0,0,False,True
2020-05-05,IRL,Ireland,53.41975,-8.240472,21722,1319,0,20403,0,0,True,True
2020-05-05,ITA,Italy,41.873987,12.564167,213013,29315,85231,98467,17697,1427,True,True
2020-05-05,LVA,Latvia,56.875584,24.607722,896,16,0,880,0,0,True,True
2020-05-05,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-05,LTU,Lithuania,55.174112,23.906736,1419,46,0,1373,0,0,True,True
2020-05-05,LUX,Luxembourg,49.815764,6.131514,3840,96,856,2888,89,22,True,True
2020-05-05,MLT,Malta,35.946151,14.384612,482,5,403,74,0,0,True,True
2020-05-05,MDA,Moldova,46.979527,28.377195,4248,132,0,4116,0,0,False,False
2020-05-05,MCO,Monaco,43.738348,7.424451,95,4,0,91,0,0,False,False
2020-05-05,MNE,Montenegro,42.710152,19.410069,323,8,0,315,0,0,False,True
2020-05-05,MKD,North Macedonia,41.611,21.751417,1518,85,0,1433,0,0,False,True
2020-05-05,NOR,Norway,64.583013,17.86411,7846,209,0,7637,0,0,False,True
2020-05-05,POL,Poland,51.92275,19.136875,14431,716,0,13715,0,0,True,True
2020-05-04,PRT,Portugal,39.553444,-7.839319,25545,1750,610,23185,0,228,True,True
2020-05-06,ROU,Romania,45.947125,24.980514,13837,854,5454,7529,0,0,True,True
2020-05-05,RUS,Russian Fed.,61.523111,-74.9,155370,1451,0,153919,0,0,False,False
2020-05-05,SMR,San Marino,43.942973,12.460035,582,41,0,541,0,0,False,False
2020-05-05,SRB,Serbia,44.206802,20.911009,9557,197,0,9360,0,0,False,True
2020-05-06,SVK,Slovakia,48.665639,19.709097,2858,25,762,2071,167,4,True,True
2020-05-04,SVN,Slovenia,46.145528,14.974541,3471,110,245,3116,56,17,True,True
2020-05-05,ESP,Spain,39.896027,-2.487694,219329,25613,123486,70230,119609,11031,True,True
2020-05-05,SWE,Sweden,62.199806,17.637493,23216,2854,0,20362,0,1604,True,True
2020-05-06,CHE,Switzerland,46.815514,8.224472,29419,1796,4796,22827,856,122,False,False
2020-05-05,TUR,Turkey,38.961516,35.25175,129491,3520,0,125971,0,0,False,True
2020-05-05,UKR,Ukraine,48.379888,31.168139,12697,316,0,12381,0,0,False,False
