Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-08-17,ALB,Albania,41.156986,20.181222,7499,230,3816,3453,101,16,False,False,AL
2020-08-17,AND,Andorra,42.542268,1.596865,989,53,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-08-17,AUT,Austria,47.697542,13.349319,23524,719,20765,2040,187,35,True,True,AT
2020-08-17,BLR,Belarus,53.711111,27.973847,69516,610,,,,,False,False,BY
2020-08-15,BEL,Belgium,50.499527,4.475402,78323,9939,,,309,82,True,True,BE
2020-08-17,BIH,Bosnia and Herzegovina,43.892652,17.670584,15535,469,,,,,False,False,BA
2020-08-17,BGR,Bulgaria,42.729862,25.491667,14365,498,9186,4681,,,True,True,BG
2020-08-17,HRV,Croatia,44.48732,16.460306,6657,166,0,6491,,,True,True,HR
2020-08-17,CYP,Cyprus,35.167406,33.435499,1332,20,,,,,True,True,CY0
2020-08-17,CZE,Czech Republic,49.800901,15.478153,20012,397,13799,5816,,,True,True,CZ
2020-08-17,DNK,Denmark,56.155403,11.617223,15740,621,,,,,True,True,DK
2020-08-17,EST,Estonia,58.596209,25.023778,2190,63,,,,,True,True,EE
2020-08-17,FIN,Finland,64.952416,26.068944,7774,0,0,7774,0,0,True,True,FI
2020-08-16,FRA,France,46.232193,2.209667,218536,19885,83909,114742,4820,353,True,True,FR
2020-08-17,DEU,Germany,51.165706,10.452764,224016,9232,202100,12684,,,True,True,DE
2020-08-17,GRC,Greece,38.275283,23.810343,7075,228,,,,,True,True,EL
2020-08-17,HUN,Hungary,47.164638,19.508944,4946,608,3630,708,62,6,True,True,HU
2020-08-17,ISL,Iceland,64.963942,-19.021169,3825,10,,,,,False,True,IS
2020-08-17,IRL,Ireland,53.41975,-8.240472,27257,1774,,,,,True,True,IE
2020-08-17,ITA,Italy,41.873987,12.564167,254235,35400,203968,14867,868,58,True,True,IT
2020-08-17,LVA,Latvia,56.875584,24.607722,1322,32,,,,,True,True,LV
2020-08-17,LIE,Liechtenstein,47.164696,9.555,93,1,0,92,,,False,False,LI
2020-08-17,LTU,Lithuania,55.174112,23.906736,2416,81,,,,,True,True,LT
2020-08-17,LUX,Luxembourg,49.815764,6.131514,7439,123,,,,,True,True,LU
2020-08-17,MLT,Malta,35.946151,14.384612,1375,9,759,607,,,True,True,MT
2020-08-17,MDA,Moldova,46.979527,28.377195,30183,896,,,,,False,False,MD
2020-08-17,MCO,Monaco,43.738348,7.424451,146,4,,,,,False,False,
2020-08-17,MNE,Montenegro,42.710152,19.410069,4035,77,,,,,False,True,ME
2020-08-17,NLD,Netherlands,52.133057,5.29525,63484,12310,0,51174,23932,0,True,True,NL
2020-08-17,MKD,North Macedonia,41.611,21.751417,12739,544,,,,,False,True,MK
2020-08-17,NOR,Norway,64.583013,17.86411,9998,261,0,9737,1003,230,False,True,NO
2020-08-17,POL,Poland,51.92275,19.136875,57279,1885,,,,,True,True,PL
2020-08-17,PRT,Portugal,39.553444,-7.839319,54250,1779,35626,16845,402,41,True,True,PT
2020-08-17,ROU,Romania,45.947125,24.980514,71131,3029,,,,,True,True,RO
2020-08-17,RUS,Russian Fed.,61.523111,-74.9,927745,17856,736101,173788,0,0,False,False,
2020-08-17,SMR,San Marino,43.942973,12.460035,719,42,,,,,False,False,SM
2020-08-17,SRB,Serbia,44.206802,20.911009,29682,674,,,,,False,True,RS
2020-08-17,SVK,Slovakia,48.665639,19.709097,2907,31,1969,907,53,2,True,True,SK
2020-08-16,SVN,Slovenia,46.145528,14.974541,3640,129,362,3149,19,3,True,True,SI
2020-08-17,ESP,Spain,39.896027,-2.487694,359082,28646,,,129695,11968,True,True,ES
2020-08-16,SWE,Sweden,62.199806,17.637493,85045,5787,,,,2546,True,True,SE
2020-08-17,CHE,Switzerland,46.815514,8.224472,37310,1986,6628,28696,124,19,False,False,CH
2020-08-17,TUR,Turkey,38.961516,35.25175,249309,5974,,,,,False,True,TR
2020-08-17,UKR,Ukraine,48.379888,31.168139,92820,2089,,,,,False,False,UA
2020-08-17,GBR,United Kingdom,54.633221,-3.432277,319207,40811,0,278396,,,False,True,UK
