Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-11,ALB,Albania,41.156986,20.181222,433,23,0,410,0,0,False,False
2020-04-11,AND,Andorra,42.542268,1.596865,601,26,0,575,0,0,False,False
2020-04-11,AUT,Austria,47.697542,13.349319,13776,0,0,13776,0,0,True,True
2020-04-11,BLR,Belarus,53.711111,27.973847,1981,19,0,1962,0,0,False,False
2020-04-11,BEL,Belgium,50.499527,4.475402,28407,3346,0,25061,0,0,True,True
2020-04-11,BIH,Bosnia and Herzegovina,43.892652,17.670584,526,22,0,504,0,0,False,False
2020-04-11,BGR,Bulgaria,42.729862,25.491667,652,27,0,625,0,0,True,True
2020-04-10,HRV,Croatia,44.48732,16.460306,1496,21,0,1475,0,0,True,True
2020-04-11,CYP,Cyprus,35.167406,33.435499,595,15,0,580,0,0,True,True
2020-04-11,CZE,Czech Republic,49.800901,15.478153,5735,123,370,5242,0,0,True,True
2020-04-11,DNK,Denmark,56.155403,11.617223,6191,273,0,5918,0,0,True,True
2020-04-11,EST,Estonia,58.596209,25.023778,1304,24,0,1280,0,0,True,True
2020-04-11,FIN,Finland,64.952416,26.068944,2927,0,0,2927,0,0,True,True
2020-04-11,FRA,France,46.232193,2.209667,93790,8943,26391,58456,31320,6883,True,True
2020-04-11,DEU,Germany,51.165706,10.452764,117660,2544,57400,57716,0,0,True,True
2020-04-11,GRC,Greece,38.275283,23.810343,2081,93,0,1988,0,0,True,True
2020-04-11,HUN,Hungary,47.164638,19.508944,1749,85,0,1664,0,0,True,True
2020-04-11,ISL,Iceland,64.963942,-19.021169,1689,0,0,1689,0,0,False,True
2020-04-11,IRL,Ireland,53.41975,-8.240472,8089,287,0,7802,0,0,True,True
2020-04-11,ITA,Italy,41.873987,12.564167,152271,19468,32534,100269,31525,3381,True,True
2020-04-11,LVA,Latvia,56.875584,24.607722,612,2,0,610,0,0,True,True
2020-04-11,LIE,Liechtenstein,47.164696,9.555,80,1,0,79,0,0,False,False
2020-04-11,LTU,Lithuania,55.174112,23.906736,999,17,0,982,0,0,True,True
2020-04-11,LUX,Luxembourg,49.815764,6.131514,3270,62,444,2764,210,33,True,True
2020-04-11,MLT,Malta,35.946151,14.384612,370,3,16,351,0,0,True,True
2020-04-11,MDA,Moldova,46.979527,28.377195,1438,29,0,1409,0,0,False,False
2020-04-11,MCO,Monaco,43.738348,7.424451,90,2,0,88,0,0,False,False
2020-04-11,MNE,Montenegro,42.710152,19.410069,257,2,0,255,0,0,False,True
2020-04-11,MKD,North Macedonia,41.611,21.751417,711,32,0,679,0,0,False,True
2020-04-11,NOR,Norway,64.583013,17.86411,6321,98,0,6223,0,0,False,True
2020-04-11,POL,Poland,51.92275,19.136875,6356,208,0,6148,0,0,True,True
2020-04-11,PRT,Portugal,39.553444,-7.839319,16008,470,0,15538,0,0,True,True
2020-04-11,ROU,Romania,45.947125,24.980514,5652,411,0,5241,0,0,True,True
2020-04-11,RUS,Russian Fed.,61.523111,-74.9,13594,106,0,13488,0,0,False,False
2020-04-11,SMR,San Marino,43.942973,12.460035,344,34,0,310,0,0,False,False
2020-04-11,SRB,Serbia,44.206802,20.911009,3105,71,0,3034,0,0,False,True
2020-04-11,SVK,Slovakia,48.665639,19.709097,742,2,0,740,0,0,True,True
2020-04-11,SVN,Slovenia,46.145528,14.974541,1995,12,0,1983,0,0,True,True
2020-04-11,ESP,Spain,39.896027,-2.487694,161852,16353,59109,86390,68050,7535,True,True
2020-04-11,SWE,Sweden,62.199806,17.637493,10151,1098,0,9053,0,789,True,True
2020-04-11,CHE,Switzerland,46.815514,8.224472,24671,1000,3065,20606,2050,383,False,False
2020-04-11,TUR,Turkey,38.961516,35.25175,52167,1101,0,51066,0,0,False,True
2020-04-11,UKR,Ukraine,48.379888,31.168139,2512,73,0,2439,0,0,False,False
