Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-28,ALB,Albania,41.156986,20.181222,1076,33,823,220,21,3,False,False
2020-05-28,AND,Andorra,42.542268,1.596865,763,51,0,712,0,0,False,False
2020-05-28,AUT,Austria,47.697542,13.349319,16598,638,15286,674,187,35,True,True
2020-05-28,BLR,Belarus,53.711111,27.973847,38956,214,0,38742,0,0,False,False
2020-05-28,BEL,Belgium,50.499527,4.475402,57849,9388,0,48461,17174,0,True,True
2020-05-27,BIH,Bosnia and Herzegovina,43.892652,17.670584,1041,39,0,1002,0,0,False,False
2020-05-28,BGR,Bulgaria,42.729862,25.491667,2477,134,965,1378,0,0,True,True
2020-05-28,HRV,Croatia,44.48732,16.460306,2245,96,0,2149,0,0,True,True
2020-05-28,CYP,Cyprus,35.167406,33.435499,939,17,0,922,0,0,True,True
2020-05-28,CZE,Czech Republic,49.800901,15.478153,9103,317,6377,2409,0,0,True,True
2020-05-28,DNK,Denmark,56.155403,11.617223,12565,568,0,11997,0,0,True,True
2020-05-27,EST,Estonia,58.596209,25.023778,1840,66,0,1774,0,0,True,True
2020-05-28,FIN,Finland,64.952416,26.068944,6765,0,0,6765,0,0,True,True
2020-05-27,FRA,France,46.232193,2.209667,145746,18260,66584,60902,15680,1501,True,True
2020-05-28,DEU,Germany,51.165706,10.452764,179719,8411,163200,8108,0,0,True,True
2020-05-28,GRC,Greece,38.275283,23.810343,2874,169,270,2435,330,0,True,True
2020-05-28,HUN,Hungary,47.164638,19.508944,3816,509,1996,1311,404,24,True,True
2020-05-28,ISL,Iceland,64.963942,-19.021169,1805,0,0,1805,0,0,False,True
2020-05-28,IRL,Ireland,53.41975,-8.240472,24803,1631,0,23172,0,0,True,True
2020-05-28,ITA,Italy,41.873987,12.564167,231732,33142,150604,47986,7868,489,True,True
2020-05-28,LVA,Latvia,56.875584,24.607722,1057,23,0,1034,0,0,True,True
2020-05-28,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-28,LTU,Lithuania,55.174112,23.906736,1647,66,0,1581,0,0,True,True
2020-05-28,LUX,Luxembourg,49.815764,6.131514,4008,110,919,2979,34,4,True,True
2020-05-27,MLT,Malta,35.946151,14.384612,612,7,491,114,0,0,True,True
2020-05-28,MDA,Moldova,46.979527,28.377195,7537,274,0,7263,0,0,False,False
2020-05-28,MCO,Monaco,43.738348,7.424451,98,5,0,93,0,0,False,False
2020-05-28,MNE,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-05-28,NLD,Netherlands,52.133057,5.29525,45950,5903,0,40047,11713,0,True,True
2020-05-28,MKD,North Macedonia,41.611,21.751417,2040,119,0,1921,0,0,False,True
2020-05-28,NOR,Norway,64.583013,17.86411,8401,236,0,8165,876,218,False,True
2020-05-28,POL,Poland,51.92275,19.136875,22825,1038,0,21787,0,0,True,True
2020-05-28,PRT,Portugal,39.553444,-7.839319,31572,1354,18637,11581,65,512,True,True
2020-05-28,ROU,Romania,45.947125,24.980514,18791,1229,12629,4933,0,0,True,True
2020-05-28,RUS,Russian Fed.,61.523111,-74.9,379051,6258,150993,221800,0,0,False,False
2020-05-28,SMR,San Marino,43.942973,12.460035,667,42,0,625,0,0,False,False
2020-05-28,SRB,Serbia,44.206802,20.911009,11275,240,0,11035,0,0,False,True
2020-05-28,SVK,Slovakia,48.665639,19.709097,1520,28,1332,160,62,0,True,True
2020-05-27,SVN,Slovenia,46.145528,14.974541,2684,108,292,2284,7,2,True,True
2020-05-28,ESP,Spain,39.896027,-2.487694,237906,27119,0,210787,123804,11389,True,True
2020-05-28,SWE,Sweden,62.199806,17.637493,35727,4266,0,31461,0,2032,True,True
2020-05-28,CHE,Switzerland,46.815514,8.224472,30787,1918,5417,23452,377,40,False,False
2020-05-28,TUR,Turkey,38.961516,35.25175,158762,4397,0,154365,0,0,False,True
2020-05-28,UKR,Ukraine,48.379888,31.168139,22382,669,8439,13274,0,0,False,False
2020-05-27,GBR,United Kingdom,54.633221,-3.432277,267240,37460,0,229780,0,0,False,True
