Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-06-02,ALB,Albania,41.156986,20.181222,1164,33,891,240,23,4,False,False
2020-06-02,AND,Andorra,42.542268,1.596865,765,51,0,714,0,0,False,False
2020-06-03,AUT,Austria,47.697542,13.349319,16731,641,15629,461,0,35,True,True
2020-06-02,BLR,Belarus,53.711111,27.973847,43403,240,0,43163,0,0,False,False
2020-06-02,BEL,Belgium,50.499527,4.475402,58615,9505,0,49110,17323,0,True,True
2020-06-02,BIH,Bosnia and Herzegovina,43.892652,17.670584,1085,39,0,1046,0,0,False,False
2020-06-03,BGR,Bulgaria,42.729862,25.491667,2560,146,1206,1208,0,0,True,True
2020-06-02,HRV,Croatia,44.48732,16.460306,2246,103,0,2143,0,0,True,True
2020-06-02,CYP,Cyprus,35.167406,33.435499,949,17,0,932,0,0,True,True
2020-06-03,CZE,Czech Republic,49.800901,15.478153,9374,323,6693,2358,0,0,True,True
2020-06-02,DNK,Denmark,56.155403,11.617223,11734,580,0,11154,0,0,True,True
2020-06-02,EST,Estonia,58.596209,25.023778,1870,68,0,1802,0,0,True,True
2020-06-03,FIN,Finland,64.952416,26.068944,6909,0,0,6909,0,0,True,True
2020-06-02,FRA,France,46.232193,2.209667,151325,18590,68812,63923,14028,1253,True,True
2020-06-03,DEU,Germany,51.165706,10.452764,182372,8551,167300,6521,0,0,True,True
2020-06-02,GRC,Greece,38.275283,23.810343,2907,175,270,2462,330,0,True,True
2020-06-02,HUN,Hungary,47.164638,19.508944,3921,532,2160,1229,427,24,True,True
2020-06-02,ISL,Iceland,64.963942,-19.021169,1806,0,0,1806,0,0,False,True
2020-06-02,IRL,Ireland,53.41975,-8.240472,25062,1650,0,23412,0,0,True,True
2020-06-02,ITA,Italy,41.873987,12.564167,233515,33530,160092,39893,6324,408,True,True
2020-06-02,LVA,Latvia,56.875584,24.607722,1071,24,0,1047,0,0,True,True
2020-06-02,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-06-02,LTU,Lithuania,55.174112,23.906736,1678,70,0,1608,0,0,True,True
2020-06-02,LUX,Luxembourg,49.815764,6.131514,4020,110,929,2981,28,4,True,True
2020-06-02,MLT,Malta,35.946151,14.384612,620,9,554,57,0,0,True,True
2020-06-02,MDA,Moldova,46.979527,28.377195,8360,307,0,8053,0,0,False,False
2020-06-02,MCO,Monaco,43.738348,7.424451,99,5,0,94,0,0,False,False
2020-06-02,MNE,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-06-02,NLD,Netherlands,52.133057,5.29525,46647,5967,0,40680,11750,0,True,True
2020-06-02,MKD,North Macedonia,41.611,21.751417,2315,140,0,2175,0,0,False,True
2020-06-02,NOR,Norway,64.583013,17.86411,8447,237,0,8210,881,218,False,True
2020-06-03,POL,Poland,51.92275,19.136875,24545,1102,0,23443,0,0,True,True
2020-06-02,PRT,Portugal,39.553444,-7.839319,32916,1436,19869,11611,432,58,True,True
2020-06-02,ROU,Romania,45.947125,24.980514,19517,1288,13526,4703,0,0,True,True
2020-05-31,RUS,Russian Fed.,61.523111,-74.9,405843,6809,171883,227151,0,0,False,False
2020-06-02,SMR,San Marino,43.942973,12.460035,687,42,0,645,0,0,False,False
2020-06-02,SRB,Serbia,44.206802,20.911009,11430,244,0,11186,0,0,False,True
2020-06-03,SVK,Slovakia,48.665639,19.709097,1525,28,1375,122,42,0,True,True
2020-06-02,SVN,Slovenia,46.145528,14.974541,2688,109,293,2286,5,0,True,True
2020-06-02,ESP,Spain,39.896027,-2.487694,239932,27127,0,212805,123974,11413,True,True
2020-06-02,SWE,Sweden,62.199806,17.637493,38589,4468,0,34121,0,2102,True,True
2020-06-03,CHE,Switzerland,46.815514,8.224472,30896,1921,5478,23497,319,39,False,False
2020-06-02,TUR,Turkey,38.961516,35.25175,164769,4563,0,160206,0,0,False,True
2020-05-31,UKR,Ukraine,48.379888,31.168139,23672,708,9538,13426,0,0,False,False
2020-06-02,GBR,United Kingdom,54.633221,-3.432277,277985,39369,0,238616,0,0,False,True
