Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-03-13,ALB,Albania,41.156986,20.181222,23,0,0,23,0,0,False,False
2020-03-13,AND,Andorra,42.542268,1.596865,1,0,0,1,,,False,False
2020-03-15,AUT,Austria,47.697542,13.349319,860,,,,,,True,True
2020-03-13,BLR,Belarus,53.711111,27.973847,12,0,0,12,0,0,False,False
2020-03-15,BEL,Belgium,50.499527,4.475402,761,8,0,753,,,True,True
2020-03-13,BIH,Bosnia and Herzegovina,43.892652,17.670584,3,0,0,3,0,0,False,False
2020-03-13,HRV,Croatia,44.48732,16.460306,25,0,0,25,,,True,True
2020-03-15,CYP,Cyprus,35.167406,33.435499,33,0,0,33,,,True,True
2020-03-15,DNK,Denmark,56.155403,11.617223,1658,0,0,1658,0,0,True,True
2020-03-13,EST,Estonia,58.596209,25.023778,109,0,0,109,0,0,True,True
2020-03-15,FRA,France,46.232193,2.209667,5418,0,0,5418,0,0,True,True
2020-03-15,DEU,Germany,51.165706,10.452764,4840,12,1159,3669,0,0,True,True
2020-03-13,GRC,Greece,38.275283,23.810343,225,1,0,224,0,0,True,True
2020-03-15,HUN,Hungary,47.164638,19.508944,30,0,0,30,0,0,True,True
2020-03-13,IRL,Ireland,53.41975,-8.240472,70,1,0,69,,,True,True
2020-03-15,ITA,Italy,41.873987,12.564167,24747,1809,2335,20603,11335,1672,True,True
2020-03-13,LVA,Latvia,56.875584,24.607722,17,0,0,17,,,True,True
2020-03-15,LIE,Liechtenstein,47.164696,9.555,4,0,0,4,,,False,False
2020-03-13,LTU,Lithuania,55.174112,23.906736,3,0,0,3,,,True,True
2020-03-15,MLT,Malta,35.946151,14.384612,19,0,0,19,,,True,True
2020-03-13,MDA,Moldova,46.979527,28.377195,6,0,0,6,,,False,False
2020-03-13,NOR,Norway,64.583013,17.86411,489,0,0,489,,,False,True
2020-03-15,PRT,Portugal,39.553444,-7.839319,245,,,,,,True,True
2020-03-13,SMR,San Marino,43.942973,12.460035,66,3,0,63,,,False,False
2020-03-15,SRB,Serbia,44.206802,20.911009,48,0,0,48,0,0,False,True
2020-03-15,SVK,Slovakia,48.665639,19.709097,61,0,0,61,,,True,True
2020-03-13,SVN,Slovenia,46.145528,14.974541,89,0,0,89,,,True,True
2020-03-15,ESP,Spain,39.896027,-2.487694,7753,288,,,,,True,True
2020-03-15,SWE,Sweden,62.199806,17.637493,620,5,0,615,0,0,True,True
2020-03-15,CHE,Switzerland,46.815514,8.224472,1646,18,21,1607,210,47,False,False
2020-03-13,UKR,Ukraine,48.379888,31.168139,3,0,0,3,,,False,False
