Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-10-13,ALB,Albania,41.156986,20.181222,15752,429,9675,5648,231,13,False,False,AL
2020-10-13,AND,Andorra,42.542268,1.596865,2995,57,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-10-13,AUT,Austria,47.697542,13.349319,57762,879,42777,14106,504,107,True,True,AT
2020-10-13,BLR,Belarus,53.711111,27.973847,83998,901,,,,,False,False,BY
2020-10-13,BEL,Belgium,50.499527,4.475402,173240,10244,,,1621,281,True,True,BE
2020-10-13,BIH,Bosnia and Herzegovina,43.892652,17.670584,30837,936,,,,,False,False,BA
2020-10-14,BGR,Bulgaria,42.729862,25.491667,25774,923,16139,8712,,,True,True,BG
2020-10-13,HRV,Croatia,44.48732,16.460306,20994,330,0,20664,,,True,True,HR
2020-10-13,CYP,Cyprus,35.167406,33.435499,2047,25,,,,,True,True,
2020-10-14,CZE,Czech Republic,49.800901,15.478153,129747,1106,59901,68740,,,True,True,CZ
2020-10-13,DNK,Denmark,56.155403,11.617223,33101,674,27225,5202,0,,True,True,DK
2020-10-13,EST,Estonia,58.596209,25.023778,3883,68,,,,,True,True,EE
2020-10-13,FIN,Finland,64.952416,26.068944,12501,346,0,12155,,,True,True,FI
2020-10-13,FRA,France,46.232193,2.209667,756472,22077,102680,631715,8949,1642,True,True,FR
2020-10-14,DEU,Germany,51.165706,10.452764,334587,9677,279300,45610,,,True,True,DE
2020-10-13,GRC,Greece,38.275283,23.810343,22652,456,,,,,True,True,EL
2020-10-13,HUN,Hungary,47.164638,19.508944,39862,996,11753,27113,1519,160,True,True,HU
2020-10-13,ISL,Iceland,64.963942,-19.021169,3582,10,,,,,False,True,IS
2020-10-13,IRL,Ireland,53.41975,-8.240472,43351,1827,,,,,True,True,IE
2020-10-13,ITA,Italy,41.873987,12.564167,365467,36246,242028,87193,5590,514,True,True,IT
2020-10-13,LVA,Latvia,56.875584,24.607722,2765,40,,,,,True,True,LV
2020-10-13,LIE,Liechtenstein,47.164696,9.555,149,1,0,148,,,False,False,LI
2020-10-13,LTU,Lithuania,55.174112,23.906736,6248,103,,,,,True,True,LT
2020-10-13,LUX,Luxembourg,49.815764,6.131514,9731,133,,,,,True,True,LU
2020-10-13,MLT,Malta,35.946151,14.384612,3937,44,3012,881,,,True,True,MT
2020-10-13,MDA,Moldova,46.979527,28.377195,62618,1478,,,,,False,False,MD
2020-10-13,MCO,Monaco,43.738348,7.424451,236,1,,,,,False,False,
2020-10-13,MNE,Montenegro,42.710152,19.410069,14050,211,,,,,False,True,ME
2020-10-13,NLD,Netherlands,52.133057,5.29525,188876,12769,0,176107,25364,0,True,True,NL
2020-10-13,MKD,North Macedonia,41.611,21.751417,21113,797,,,,,False,True,MK
2020-10-13,NOR,Norway,64.583013,17.86411,15630,277,0,15353,1150,246,False,True,NO
2020-10-13,POL,Poland,51.92275,19.136875,135278,3101,,,,,True,True,PL
2020-10-13,PRT,Portugal,39.553444,-7.839319,89142,2110,54047,32985,916,132,True,True,PT
2020-10-13,ROU,Romania,45.947125,24.980514,160323,5535,,,,,True,True,RO
2020-10-13,RUS,Russian Fed.,61.523111,-74.9,1326178,25082,1031785,269311,0,0,False,False,
2020-10-13,SMR,San Marino,43.942973,12.460035,752,42,,,,,False,False,SM
2020-10-13,SRB,Serbia,44.206802,20.911009,34854,765,,,,,False,True,RS
2020-10-13,SVK,Slovakia,48.665639,19.709097,20886,61,6388,14437,397,15,True,True,SK
2020-10-12,SVN,Slovenia,46.145528,14.974541,9231,173,647,8411,180,32,True,True,SI
2020-10-13,ESP,Spain,39.896027,-2.487694,896086,33204,,,158239,14271,True,True,ES
2020-10-12,SWE,Sweden,62.199806,17.637493,100654,5899,,,,2634,True,True,SE
2020-10-13,CHE,Switzerland,46.815514,8.224472,65487,2104,9049,54334,318,38,False,False,CH
2020-10-13,TUR,Turkey,38.961516,35.25175,337147,8895,,,,,False,True,TR
2020-10-13,UKR,Ukraine,48.379888,31.168139,265454,5015,,,,,False,False,UA
2020-10-13,GBR,United Kingdom,54.633221,-3.432277,634930,43018,0,591912,,,False,True,UK
