Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-02-17,ALB,Albania,41.156986,20.181222,95726,1600,59684,34442,549,36,False,False,AL
2021-02-17,AND,Andorra,42.542268,1.596865,10583,107,,,22,,False,False,AD
2021-02-16,AUT,Austria,47.697542,13.349319,434117,8184,404728,21205,1089,264,True,True,AT
2021-02-18,BLR,Belarus,53.711111,27.973847,273659,1885,,,,,False,False,BY
2021-02-17,BEL,Belgium,50.499527,4.475402,743882,21793,,,1625,315,True,True,BE
2021-02-17,BIH,Bosnia and Herzegovina,43.892652,17.670584,126781,4949,109274,12558,,,False,False,BA
2021-02-18,BGR,Bulgaria,42.729862,25.491667,233342,9744,198888,24710,,,True,True,BG
2021-02-18,HRV,Croatia,44.48732,16.460306,238501,5375,231176,1950,,,True,True,HR
2021-02-16,CYP,Cyprus,35.167406,33.435499,32828,274,28518,4036,894,,True,True,CY
2021-02-17,CZE,Czech Republic,49.800901,15.478153,1123252,18739,995986,108527,,,True,True,CZ
2021-02-17,DNK,Denmark,56.155403,11.617223,205597,2316,197746,5535,280,57,True,True,DK
2021-02-18,EST,Estonia,58.596209,25.023778,55295,514,,,,,True,True,EE
2021-02-18,FIN,Finland,64.952416,26.068944,52211,354,0,51857,,,True,True,FI
2021-02-17,FRA,France,46.232193,2.209667,3514147,58888,245737,3209522,25974,3350,True,True,FR
2021-02-18,DEU,Germany,51.165706,10.452764,2360608,66698,2165900,128010,,,True,True,DE
2021-02-17,GRC,Greece,38.275283,23.810343,174659,6194,93764,74701,,,True,True,EL
2021-02-15,HUN,Hungary,47.164638,19.508944,388799,13752,298008,77039,3883,314,True,True,HU
2021-02-17,ISL,Iceland,64.963942,-19.021169,6044,29,5986,29,,,False,True,IS
2021-02-17,IRL,Ireland,53.41975,-8.240472,211751,4036,,,,,True,True,IE
2021-02-17,ITA,Italy,41.873987,12.564167,2751657,94540,2268253,388864,20317,2043,True,True,IT
2021-02-15,XKX,Kosovo,41.85637,21.803351,64341,1544,,,,,False,False,XK
2021-02-18,LVA,Latvia,56.875584,24.607722,79351,1521,,,,,True,True,LV
2021-02-17,LIE,Liechtenstein,47.164696,9.555,2540,54,2470,16,,,False,False,LI
2021-02-17,LTU,Lithuania,55.174112,23.906736,192193,6075,176925,9193,,,True,True,LT
2021-02-15,LUX,Luxembourg,49.815764,6.131514,53062,612,,,,,True,True,LU
2021-02-17,MLT,Malta,35.946151,14.384612,20246,298,17523,2425,,,True,True,MT
2021-02-17,MDA,Moldova,46.979527,28.377195,172815,3697,159339,9779,,,False,False,MD
2021-02-17,MCO,Monaco,43.738348,7.424451,1816,22,1590,204,,,False,False,MC
2021-02-17,MNE,Montenegro,42.710152,19.410069,70174,916,,,464,,False,True,ME
2021-02-17,NLD,Netherlands,52.133057,5.29525,1038156,21155,0,1017001,35428,0,True,True,NL
2021-02-17,MKD,North Macedonia,41.611,21.751417,97803,3010,88469,6324,,,False,True,MK
2021-02-17,NOR,Norway,64.583013,17.86411,65947,607,0,65340,2609,494,False,True,NO
2021-02-11,POL,Poland,51.92275,19.136875,1570658,40177,1324101,206380,,,True,True,PL
2021-02-17,PRT,Portugal,39.553444,-7.839319,790906,15649,683061,92196,4137,719,True,True,PT
2021-02-18,ROU,Romania,45.947125,24.980514,771843,19659,,,,,True,True,RO
2021-02-17,RUS,Russian Fed.,61.523111,-74.9,4112151,83562,3642582,386007,0,0,False,False,RU
2021-02-17,SMR,San Marino,43.942973,12.460035,3394,72,3028,294,,,False,False,SM
2021-02-17,SRB,Serbia,44.206802,20.911009,426487,4277,0,422210,,,False,True,RS
2021-02-16,SVK,Slovakia,48.665639,19.709097,279696,6063,255300,18333,3683,278,True,True,SK
2021-02-17,SVN,Slovenia,46.145528,14.974541,181666,4006,9820,167840,619,116,True,True,SI
2021-02-17,ESP,Spain,39.896027,-2.487694,3107172,66316,,,306727,26477,True,True,ES
2021-02-16,SWE,Sweden,62.199806,17.637493,622102,12569,,,,5068,True,True,SE
2021-02-18,CHE,Switzerland,46.815514,8.224472,540988,9916,76237,454835,945,193,False,False,CH
2021-02-17,TUR,Turkey,38.961516,35.25175,2609359,27738,2496833,84788,,,False,True,TR
2021-02-18,UKR,Ukraine,48.379888,31.168139,1287141,24852,1134120,128169,,,False,False,UA
2021-02-17,GBR,United Kingdom,54.633221,-3.432277,4071195,118933,0,3952262,,,False,True,UK
