Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-09-18,ALB,Albania,41.156986,20.181222,12073,353,6831,4889,160,15,False,False,AL
2020-09-19,AND,Andorra,42.542268,1.596865,1564,53,,,,,False,False,AD
2020-07-13,ARM,Armenia,40.066181,45.111108,32490,581,20729,11180,1885,273,False,False,AM
2020-09-19,AUT,Austria,47.697542,13.349319,36642,744,28451,7447,748,92,True,True,AT
2020-09-19,BLR,Belarus,53.711111,27.973847,75230,773,,,,,False,False,BY
2020-09-17,BEL,Belgium,50.499527,4.475402,99649,9937,,,371,69,True,True,BE
2020-09-19,BIH,Bosnia and Herzegovina,43.892652,17.670584,24892,746,,,,,False,False,BA
2020-09-19,BGR,Bulgaria,42.729862,25.491667,18733,753,13510,4470,,,True,True,BG
2020-09-19,HRV,Croatia,44.48732,16.460306,14726,244,0,14482,,,True,True,HR
2020-09-19,CYP,Cyprus,35.167406,33.435499,1565,22,,,,,True,True,CY0
2020-09-19,CZE,Czech Republic,49.800901,15.478153,46262,495,23858,21909,,,True,True,CZ
2020-09-18,DNK,Denmark,56.155403,11.617223,21847,635,17110,4102,58,,True,True,DK
2020-09-19,EST,Estonia,58.596209,25.023778,2814,64,,,,,True,True,EE
2020-09-19,FIN,Finland,64.952416,26.068944,8944,0,0,8944,0,0,True,True,FI
2020-09-18,FRA,France,46.232193,2.209667,428696,20689,91574,316433,5819,827,True,True,FR
2020-09-19,DEU,Germany,51.165706,10.452764,270072,9384,239800,20888,,,True,True,DE
2020-09-19,GRC,Greece,38.275283,23.810343,14738,327,,,,,True,True,EL
2020-09-19,HUN,Hungary,47.164638,19.508944,16920,675,4382,11863,386,30,True,True,HU
2020-09-19,ISL,Iceland,64.963942,-19.021169,2230,10,,,,,False,True,IS
2020-09-19,IRL,Ireland,53.41975,-8.240472,32271,1792,,,,,True,True,IE
2020-09-18,ITA,Italy,41.873987,12.564167,294932,35668,216807,42457,2595,208,True,True,IT
2020-09-19,LVA,Latvia,56.875584,24.607722,1498,36,,,,,True,True,LV
2020-09-19,LIE,Liechtenstein,47.164696,9.555,112,1,0,111,,,False,False,LI
2020-09-19,LTU,Lithuania,55.174112,23.906736,3565,87,,,,,True,True,LT
2020-09-19,LUX,Luxembourg,49.815764,6.131514,7718,124,,,,,True,True,LU
2020-09-18,MLT,Malta,35.946151,14.384612,2634,17,1996,621,,,True,True,MT
2020-09-19,MDA,Moldova,46.979527,28.377195,45648,1186,,,,,False,False,MD
2020-09-19,MCO,Monaco,43.738348,7.424451,191,1,,,,,False,False,
2020-09-19,MNE,Montenegro,42.710152,19.410069,7711,133,,,,,False,True,ME
2020-09-18,NLD,Netherlands,52.133057,5.29525,90047,12411,0,77636,24250,0,True,True,NL
2020-09-19,MKD,North Macedonia,41.611,21.751417,16417,683,,,,,False,True,MK
2020-09-18,NOR,Norway,64.583013,17.86411,12645,267,0,12378,1077,236,False,True,NO
2020-09-19,POL,Poland,51.92275,19.136875,78330,2282,,,,,True,True,PL
2020-09-18,PRT,Portugal,39.553444,-7.839319,67197,1894,45053,20250,465,57,True,True,PT
2020-09-19,ROU,Romania,45.947125,24.980514,110830,4360,,,,,True,True,RO
2020-09-18,RUS,Russian Fed.,61.523111,-74.9,1091186,21311,901207,168668,0,0,False,False,
2020-09-19,SMR,San Marino,43.942973,12.460035,723,42,,,,,False,False,SM
2020-09-19,SRB,Serbia,44.206802,20.911009,32757,739,,,,,False,True,RS
2020-09-18,SVK,Slovakia,48.665639,19.709097,6256,39,3288,2929,121,10,True,True,SK
2020-09-18,SVN,Slovenia,46.145528,14.974541,4309,141,430,3738,67,10,True,True,SI
2020-09-17,ESP,Spain,39.896027,-2.487694,625651,30405,,,142252,12937,True,True,ES
2020-09-17,SWE,Sweden,62.199806,17.637493,88237,5865,,,,2591,True,True,SE
2020-09-19,CHE,Switzerland,46.815514,8.224472,49065,2046,7203,39816,158,14,False,False,CH
2020-09-19,TUR,Turkey,38.961516,35.25175,299810,7377,,,,,False,True,TR
2020-09-19,UKR,Ukraine,48.379888,31.168139,169472,3468,,,,,False,False,UA
2020-09-18,GBR,United Kingdom,54.633221,-3.432277,385946,41732,0,344214,,,False,True,UK
