Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-10,ALB,Albania,41.156986,20.181222,416,23,0,393,0,0,False,False
2020-04-10,AND,Andorra,42.542268,1.596865,583,25,0,558,0,0,False,False
2020-04-10,AUT,Austria,47.697542,13.349319,13492,0,0,13492,0,0,True,True
2020-04-10,BLR,Belarus,53.711111,27.973847,1486,16,0,1470,0,0,False,False
2020-04-10,BEL,Belgium,50.499527,4.475402,27056,3019,0,24037,0,0,True,True
2020-04-10,BIH,Bosnia and Herzegovina,43.892652,17.670584,506,21,0,485,0,0,False,False
2020-04-10,BGR,Bulgaria,42.729862,25.491667,628,24,0,604,0,0,True,True
2020-04-10,HRV,Croatia,44.48732,16.460306,1496,21,0,1475,0,0,True,True
2020-04-10,CYP,Cyprus,35.167406,33.435499,595,15,0,580,0,0,True,True
2020-04-10,CZE,Czech Republic,49.800901,15.478153,5589,113,309,5167,0,0,True,True
2020-04-10,DNK,Denmark,56.155403,11.617223,6014,247,0,5767,0,0,True,True
2020-04-10,EST,Estonia,58.596209,25.023778,1258,24,0,1234,0,0,True,True
2020-04-10,FIN,Finland,64.952416,26.068944,2791,0,0,2791,0,0,True,True
2020-04-10,FRA,France,46.232193,2.209667,90676,8598,24932,57146,31267,7004,True,True
2020-04-10,DEU,Germany,51.165706,10.452764,113527,2373,53913,57241,0,0,True,True
2020-04-10,GRC,Greece,38.275283,23.810343,1956,87,0,1869,0,0,True,True
2020-04-10,HUN,Hungary,47.164638,19.508944,1629,68,0,1561,0,0,True,True
2020-04-10,ISL,Iceland,64.963942,-19.021169,1675,0,0,1675,0,0,False,True
2020-04-10,IRL,Ireland,53.41975,-8.240472,7393,263,0,7130,0,0,True,True
2020-04-10,ITA,Italy,41.873987,12.564167,147577,18849,30455,98273,31739,3497,True,True
2020-04-10,LVA,Latvia,56.875584,24.607722,589,2,0,587,0,0,True,True
2020-04-10,LIE,Liechtenstein,47.164696,9.555,79,1,0,78,0,0,False,False
2020-04-10,LTU,Lithuania,55.174112,23.906736,955,15,0,940,0,0,True,True
2020-04-10,LUX,Luxembourg,49.815764,6.131514,3223,54,412,2757,234,32,True,True
2020-04-10,MLT,Malta,35.946151,14.384612,350,2,13,335,0,0,True,True
2020-04-10,MDA,Moldova,46.979527,28.377195,1289,29,0,1260,0,0,False,False
2020-04-10,MCO,Monaco,43.738348,7.424451,90,2,0,88,0,0,False,False
2020-04-10,MNE,Montenegro,42.710152,19.410069,255,2,0,253,0,0,False,True
2020-04-10,MKD,North Macedonia,41.611,21.751417,663,37,0,626,0,0,False,True
2020-04-10,NOR,Norway,64.583013,17.86411,6245,92,0,6153,0,0,False,True
2020-04-10,POL,Poland,51.92275,19.136875,5955,181,0,5774,0,0,True,True
2020-04-10,PRT,Portugal,39.553444,-7.839319,15493,435,0,15058,0,0,True,True
2020-04-10,ROU,Romania,45.947125,24.980514,5529,386,0,5143,0,0,True,True
2020-04-10,RUS,Russian Fed.,61.523111,-74.9,11915,94,0,11821,0,0,False,False
2020-04-10,SMR,San Marino,43.942973,12.460035,333,34,0,299,0,0,False,False
2020-04-10,SRB,Serbia,44.206802,20.911009,2867,66,0,2801,0,0,False,True
2020-04-10,SVK,Slovakia,48.665639,19.709097,728,2,0,726,0,0,True,True
2020-04-10,SVN,Slovenia,46.145528,14.974541,1966,12,0,1954,0,0,True,True
2020-04-10,ESP,Spain,39.896027,-2.487694,157022,15843,55668,85511,67572,7482,True,True
2020-04-10,SWE,Sweden,62.199806,17.637493,9685,1037,0,8648,0,749,True,True
2020-04-10,CHE,Switzerland,46.815514,8.224472,24504,988,3017,20499,2062,385,False,False
2020-04-10,TUR,Turkey,38.961516,35.25175,47029,1006,0,46023,0,0,False,True
2020-04-10,UKR,Ukraine,48.379888,31.168139,2204,69,0,2135,0,0,False,False
