Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-23,ALB,Albania,41.156986,20.181222,663,27,356,280,0,0,False,False
2020-04-26,AND,Andorra,42.542268,1.596865,733,40,0,693,0,0,False,False
2020-04-26,AUT,Austria,47.697542,13.349319,15131,519,12103,2509,561,138,True,True
2020-04-26,BLR,Belarus,53.711111,27.973847,9590,67,0,9523,0,0,False,False
2020-04-26,BEL,Belgium,50.499527,4.475402,46523,7094,0,39429,0,0,True,True
2020-04-25,BIH,Bosnia and Herzegovina,43.892652,17.670584,811,32,0,779,0,0,False,False
2020-04-23,BGR,Bulgaria,42.729862,25.491667,1081,50,0,1031,0,0,True,True
2020-04-26,HRV,Croatia,44.48732,16.460306,2031,55,0,1976,0,0,True,True
2020-04-26,CYP,Cyprus,35.167406,33.435499,810,17,0,793,0,0,True,True
2020-04-26,CZE,Czech Republic,49.800901,15.478153,7352,219,2471,4662,0,0,True,True
2020-04-26,DNK,Denmark,56.155403,11.617223,8773,422,0,8351,0,0,True,True
2020-04-25,EST,Estonia,58.596209,25.023778,1635,46,0,1589,0,0,True,True
2020-04-26,FIN,Finland,64.952416,26.068944,4598,0,0,4598,0,0,True,True
2020-04-25,FRA,France,46.232193,2.209667,124114,14050,44594,65470,28222,4725,True,True
2020-04-26,DEU,Germany,51.165706,10.452764,154177,5640,112000,36537,0,0,True,True
2020-04-26,GRC,Greece,38.275283,23.810343,1948,131,0,1817,0,0,True,True
2020-04-26,HUN,Hungary,47.164638,19.508944,2500,272,0,2228,0,0,True,True
2020-04-26,ISL,Iceland,64.963942,-19.021169,1792,0,0,1792,0,0,False,True
2020-04-26,IRL,Ireland,53.41975,-8.240472,18561,1063,0,17498,0,0,True,True
2020-04-25,ITA,Italy,41.873987,12.564167,195351,26384,63120,105847,23635,2102,True,True
2020-04-26,LVA,Latvia,56.875584,24.607722,804,12,0,792,0,0,True,True
2020-04-26,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-04-26,LTU,Lithuania,55.174112,23.906736,1438,41,0,1397,0,0,True,True
2020-04-26,LUX,Luxembourg,49.815764,6.131514,3723,88,788,2847,124,22,True,True
2020-04-26,MLT,Malta,35.946151,14.384612,448,4,282,162,0,0,True,True
2020-04-26,MDA,Moldova,46.979527,28.377195,3304,94,0,3210,0,0,False,False
2020-04-26,MCO,Monaco,43.738348,7.424451,94,4,0,90,0,0,False,False
2020-04-26,MNE,Montenegro,42.710152,19.410069,320,6,0,314,0,0,False,True
2020-04-26,MKD,North Macedonia,41.611,21.751417,1367,59,0,1308,0,0,False,True
2020-04-24,NOR,Norway,64.583013,17.86411,7346,191,0,7155,0,0,False,True
2020-04-26,POL,Poland,51.92275,19.136875,11395,526,0,10869,0,0,True,True
2020-04-24,PRT,Portugal,39.553444,-7.839319,22818,1541,610,20667,0,228,True,True
2020-04-23,ROU,Romania,45.947125,24.980514,9318,508,0,8810,0,0,True,True
2020-04-25,RUS,Russian Fed.,61.523111,-74.9,74159,615,0,73544,0,0,False,False
2020-04-26,SMR,San Marino,43.942973,12.460035,513,40,0,473,0,0,False,False
2020-04-26,SRB,Serbia,44.206802,20.911009,7779,151,0,7628,0,0,False,True
2020-04-22,SVK,Slovakia,48.665639,19.709097,1325,15,0,1310,0,0,True,True
2020-04-25,SVN,Slovenia,46.145528,14.974541,3422,94,2,3326,80,23,True,True
2020-04-26,ESP,Spain,39.896027,-2.487694,207634,23190,98732,85712,80150,7764,True,True
2020-04-26,SWE,Sweden,62.199806,17.637493,18640,2194,0,16446,0,1315,True,True
2020-04-26,CHE,Switzerland,46.815514,8.224472,28408,1602,4519,22287,1251,199,False,False
2020-04-26,TUR,Turkey,38.961516,35.25175,110130,2805,0,107325,0,0,False,True
2020-04-26,UKR,Ukraine,48.379888,31.168139,8617,209,0,8408,0,0,False,False
