Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-05-07,ALB,Albania,41.156986,20.181222,131577,2408,115253,13916,93,11,False,False,AL
2021-05-07,AND,Andorra,42.542268,1.596865,13390,127,,,12,,False,False,AD
2021-05-07,AUT,Austria,47.697542,13.349319,626067,10110,585091,30866,959,422,True,True,AT
2021-05-07,BLR,Belarus,53.711111,27.973847,366305,2612,,,,,False,False,BY
2021-05-07,BEL,Belgium,50.499527,4.475402,1010987,24483,,,2307,727,True,True,BE
2021-05-07,BIH,Bosnia and Herzegovina,43.892652,17.670584,200693,8790,164717,27186,,,False,False,BA
2021-05-08,BGR,Bulgaria,42.729862,25.491667,409495,16886,347870,44739,,,True,True,BG
2021-05-05,HRV,Croatia,44.48732,16.460306,339412,7315,319962,12135,,,True,True,HR
2021-05-06,CYP,Cyprus,35.167406,33.435499,68766,400,53586,14780,1597,,True,True,CY
2021-05-07,CZE,Czech Republic,49.800901,15.478153,1644335,29647,1575399,39289,,,True,True,CZ
2021-05-07,DNK,Denmark,56.155403,11.617223,257505,2495,244364,10646,157,0,True,True,DK
2021-05-08,EST,Estonia,58.596209,25.023778,124901,1195,,,,,True,True,EE
2021-05-08,FIN,Finland,64.952416,26.068944,88563,846,0,87717,,,True,True,FI
2021-05-07,FRA,France,46.232193,2.209667,5808421,79809,349293,5379319,26331,5106,True,True,FR
2021-05-08,DEU,Germany,51.165706,10.452764,3491990,84410,3128800,278780,,,True,True,DE
2021-05-07,GRC,Greece,38.275283,23.810343,358116,10910,93764,253442,,,True,True,EL
2021-05-08,HUN,Hungary,47.164638,19.508944,790564,28504,561119,200941,3633,420,True,True,HU
2021-05-07,ISL,Iceland,64.963942,-19.021169,6506,29,6347,130,,,False,True,IS
2021-05-06,IRL,Ireland,53.41975,-8.240472,251474,4921,,,14316,1514,True,True,IE
2021-05-07,ITA,Italy,41.873987,12.564167,4092747,122470,3572713,397564,18584,2253,True,True,IT
2021-04-25,XKX,Kosovo,41.85637,21.803351,105535,2187,,,,,False,False,XK
2021-05-08,LVA,Latvia,56.875584,24.607722,123331,2208,,,,,True,True,LV
2021-05-07,LIE,Liechtenstein,47.164696,9.555,2963,58,2858,47,,,False,False,LI
2021-05-07,LTU,Lithuania,55.174112,23.906736,256906,4024,231841,21041,,,True,True,LT
2021-05-06,LUX,Luxembourg,49.815764,6.131514,68153,801,,,,,True,True,LU
2021-05-08,MLT,Malta,35.946151,14.384612,30438,417,29774,247,,,True,True,MT
2021-05-07,MDA,Moldova,46.979527,28.377195,252413,5929,242796,3688,,,False,False,MD
2021-05-07,MCO,Monaco,43.738348,7.424451,2477,32,2402,43,,,False,False,MC
2021-05-08,MNE,Montenegro,42.710152,19.410069,98237,1536,,,0,,False,True,ME
2021-05-07,NLD,Netherlands,52.133057,5.29525,1546070,23428,0,1522642,41077,0,True,True,NL
2021-05-07,MKD,North Macedonia,41.611,21.751417,153694,5067,137331,11296,,,False,True,MK
2021-05-07,NOR,Norway,64.583013,17.86411,113336,767,0,112569,4274,817,False,True,NO
2021-05-08,POL,Poland,51.92275,19.136875,2829196,69866,2563079,196251,,,True,True,PL
2021-05-06,PRT,Portugal,39.553444,-7.839319,838496,16988,798952,22556,283,77,True,True,PT
2021-05-08,ROU,Romania,45.947125,24.980514,1064265,28903,,,,,True,True,RO
2021-05-08,RUS,Russian Fed.,61.523111,-74.9,4871843,115108,4488615,268120,0,0,False,False,RU
2021-05-07,SMR,San Marino,43.942973,12.460035,5067,90,4935,42,,,False,False,SM
2021-05-07,SRB,Serbia,44.206802,20.911009,698518,6519,0,691999,,,False,True,RS
2021-05-08,SVK,Slovakia,48.665639,19.709097,385395,11990,,,980,114,True,True,SK
2021-05-06,SVN,Slovenia,46.145528,14.974541,245099,4587,13329,227183,538,141,True,True,SI
2021-05-06,ESP,Spain,39.896027,-2.487694,3559222,78726,,,8900,2212,True,True,ES
2021-05-06,SWE,Sweden,62.199806,17.637493,1007792,14173,,,,7118,True,True,SE
2021-05-08,CHE,Switzerland,46.815514,8.224472,664668,10748,91817,562103,758,164,False,False,CH
2021-05-07,TUR,Turkey,38.961516,35.25175,4998089,42465,4662328,293296,,,False,True,TR
2021-05-08,UKR,Ukraine,48.379888,31.168139,2114138,46200,1750570,317368,,,False,False,UA
2021-05-06,GBR,United Kingdom,54.633221,-3.432277,4428563,127583,0,4300980,,,False,True,UK
