Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-06-14,ALB,Albania,41.156986,20.181222,1521,36,1044,441,40,7,False,False
2020-06-15,AND,Andorra,42.542268,1.596865,853,51,0,802,0,0,False,False
2020-06-15,AUT,Austria,47.697542,13.349319,17084,652,16059,373,187,46,True,True
2020-06-15,BLR,Belarus,53.711111,27.973847,53973,308,0,53665,0,0,False,False
2020-06-13,BEL,Belgium,50.499527,4.475402,60100,9661,0,50439,395,82,True,True
2020-06-14,BIH,Bosnia and Herzegovina,43.892652,17.670584,1316,41,0,1275,0,0,False,False
2020-06-15,BGR,Bulgaria,42.729862,25.491667,3292,174,1730,1388,0,0,True,True
2020-06-14,HRV,Croatia,44.48732,16.460306,2252,105,0,2147,0,0,True,True
2020-06-15,CYP,Cyprus,35.167406,33.435499,983,18,0,965,0,0,True,True
2020-06-15,CZE,Czech Republic,49.800901,15.478153,10024,330,7230,2464,0,0,True,True
2020-06-12,DNK,Denmark,56.155403,11.617223,12222,594,0,11628,0,0,True,True
2020-06-14,EST,Estonia,58.596209,25.023778,1973,69,0,1904,0,0,True,True
2020-06-15,FIN,Finland,64.952416,26.068944,7130,0,0,7130,0,0,True,True
2020-06-14,FRA,France,46.232193,2.209667,157220,19023,72859,65338,10881,869,True,True
2020-06-15,DEU,Germany,51.165706,10.452764,186463,8791,172600,5072,0,0,True,True
2020-06-14,GRC,Greece,38.275283,23.810343,3089,183,0,2906,0,0,True,True
2020-06-15,HUN,Hungary,47.164638,19.508944,4076,563,2485,1028,275,19,True,True
2020-06-14,ISL,Iceland,64.963942,-19.021169,1810,0,0,1810,0,0,False,True
2020-06-15,IRL,Ireland,53.41975,-8.240472,25303,1706,0,23597,0,0,True,True
2020-06-14,ITA,Italy,41.873987,12.564167,236989,34345,176370,26274,3803,209,True,True
2020-06-15,LVA,Latvia,56.875584,24.607722,1097,28,0,1069,0,0,True,True
2020-06-15,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-06-15,LTU,Lithuania,55.174112,23.906736,1768,75,0,1693,0,0,True,True
2020-06-14,LUX,Luxembourg,49.815764,6.131514,4070,110,945,3015,15,1,True,True
2020-06-14,MLT,Malta,35.946151,14.384612,649,9,603,37,0,0,True,True
2020-06-15,MDA,Moldova,46.979527,28.377195,11740,406,0,11334,0,0,False,False
2020-06-15,MCO,Monaco,43.738348,7.424451,99,5,0,94,0,0,False,False
2020-06-15,MNE,Montenegro,42.710152,19.410069,325,9,0,316,0,0,False,True
2020-06-14,NLD,Netherlands,52.133057,5.29525,48783,6059,0,42724,11828,0,True,True
2020-06-15,MKD,North Macedonia,41.611,21.751417,4057,188,0,3869,0,0,False,True
2020-06-12,NOR,Norway,64.583013,17.86411,8607,242,0,8365,887,218,False,True
2020-06-14,POL,Poland,51.92275,19.136875,29392,1247,0,28145,0,0,True,True
2020-06-14,PRT,Portugal,39.553444,-7.839319,36711,1517,22669,12525,419,73,True,True
2020-06-14,ROU,Romania,45.947125,24.980514,21999,1410,15719,4870,0,0,True,True
2020-06-14,RUS,Russian Fed.,61.523111,-74.9,528964,9064,280050,239850,0,0,False,False
2020-06-15,SMR,San Marino,43.942973,12.460035,694,42,0,652,0,0,False,False
2020-06-15,SRB,Serbia,44.206802,20.911009,12310,254,0,12056,0,0,False,True
2020-06-15,SVK,Slovakia,48.665639,19.709097,1552,28,1410,114,24,0,True,True
2020-06-13,SVN,Slovenia,46.145528,14.974541,2706,109,294,2303,6,0,True,True
2020-06-14,ESP,Spain,39.896027,-2.487694,243928,27136,0,216792,124631,11619,True,True
2020-06-14,SWE,Sweden,62.199806,17.637493,51614,4874,0,46740,0,2278,True,True
2020-06-15,CHE,Switzerland,46.815514,8.224472,30889,1919,5531,23439,267,32,False,False
2020-06-14,TUR,Turkey,38.961516,35.25175,176677,4792,0,171885,0,0,False,True
2020-06-14,UKR,Ukraine,48.379888,31.168139,31150,889,14079,16182,0,0,False,False
2020-06-13,GBR,United Kingdom,54.633221,-3.432277,294375,41662,0,252713,0,0,False,True
