Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-11-23,ALB,Albania,41.156986,20.181222,33556,716,16230,16610,423,16,False,False,AL
2020-11-23,AND,Andorra,42.542268,1.596865,6256,76,,,,,False,False,AD
2020-11-22,AUT,Austria,47.697542,13.349319,249214,2293,129955,116966,3775,683,True,True,AT
2020-11-23,BLR,Belarus,53.711111,27.973847,123999,1096,,,,,False,False,BY
2020-11-22,BEL,Belgium,50.499527,4.475402,558779,15618,,,5024,1194,True,True,BE
2020-11-23,BIH,Bosnia and Herzegovina,43.892652,17.670584,80007,2276,,,,,False,False,BA
2020-11-23,BGR,Bulgaria,42.729862,25.491667,121820,2880,36524,82416,,,True,True,BG
2020-11-23,HRV,Croatia,44.48732,16.460306,103719,1353,0,102366,,,True,True,HR
2020-11-23,CYP,Cyprus,35.167406,33.435499,8643,44,,,,,True,True,CY
2020-11-22,CZE,Czech Republic,49.800901,15.478153,492263,7196,398101,86966,,,True,True,CZ
2020-11-23,DNK,Denmark,56.155403,11.617223,71654,789,56032,14833,261,41,True,True,DK
2020-11-23,EST,Estonia,58.596209,25.023778,9724,88,,,,,True,True,EE
2020-11-23,FIN,Finland,64.952416,26.068944,21938,354,0,21584,,,True,True,FI
2020-11-22,FRA,France,46.232193,2.209667,2140208,33445,151681,1955082,31554,4509,True,True,FR
2020-11-23,DEU,Germany,51.165706,10.452764,929135,14112,618800,296223,,,True,True,DE
2020-11-23,GRC,Greece,38.275283,23.810343,91619,1630,,,,,True,True,EL
2020-11-23,HUN,Hungary,47.164638,19.508944,177952,3891,43339,130722,7461,627,True,True,HU
2020-11-23,ISL,Iceland,64.963942,-19.021169,5277,26,,,,,False,True,IS
2020-11-23,IRL,Ireland,53.41975,-8.240472,70461,2023,,,291,33,True,True,IE
2020-11-23,ITA,Italy,41.873987,12.564167,1431795,50453,584493,796849,38507,3810,True,True,IT
2020-11-23,LVA,Latvia,56.875584,24.607722,13120,153,,,,,True,True,LV
2020-11-23,LIE,Liechtenstein,47.164696,9.555,1112,8,0,1104,,,False,False,LI
2020-11-23,LTU,Lithuania,55.174112,23.906736,47047,386,,,,,True,True,LT
2020-11-23,LUX,Luxembourg,49.815764,6.131514,30333,262,,,,,True,True,LU
2020-11-23,MLT,Malta,35.946151,14.384612,9004,113,6831,2060,,,True,True,MT
2020-11-23,MDA,Moldova,46.979527,28.377195,97941,2149,,,,,False,False,MD
2020-11-23,MCO,Monaco,43.738348,7.424451,582,2,,,,,False,False,MC
2020-11-23,MNE,Montenegro,42.710152,19.410069,31062,439,,,,,False,True,ME
2020-11-23,NLD,Netherlands,52.133057,5.29525,489818,15083,0,474735,29022,0,True,True,NL
2020-11-23,MKD,North Macedonia,41.611,21.751417,54743,1511,,,,,False,True,MK
2020-11-23,NOR,Norway,64.583013,17.86411,32388,311,0,32077,1577,308,False,True,NO
2020-11-23,POL,Poland,51.92275,19.136875,876333,13774,,,,,True,True,PL
2020-11-23,PRT,Portugal,39.553444,-7.839319,264823,3971,176827,84025,3241,498,True,True,PT
2020-11-23,ROU,Romania,45.947125,24.980514,418633,10177,,,,,True,True,RO
2020-11-23,RUS,Russian Fed.,61.523111,-74.9,2114502,38656,1611445,464401,0,0,False,False,RU
2020-11-21,SMR,San Marino,43.942973,12.460035,1395,43,,,,,False,False,SM
2020-11-23,SRB,Serbia,44.206802,20.911009,121120,1199,,,,,False,True,RS
2020-11-23,SVK,Slovakia,48.665639,19.709097,96472,693,47933,47846,1756,101,True,True,SK
2020-11-22,SVN,Slovenia,46.145528,14.974541,65617,1097,2829,61691,1292,201,True,True,SI
2020-11-20,ESP,Spain,39.896027,-2.487694,1556730,42619,,,182973,15318,True,True,ES
2020-11-19,SWE,Sweden,62.199806,17.637493,208295,6406,,,,3042,True,True,SE
2020-11-23,CHE,Switzerland,46.815514,8.224472,296339,4231,28540,263568,3489,497,False,False,CH
2020-11-23,TUR,Turkey,38.961516,35.25175,446822,12358,,,,,False,True,TR
2020-11-21,UKR,Ukraine,48.379888,31.168139,612665,10813,,,,,False,False,UA
2020-11-23,GBR,United Kingdom,54.633221,-3.432277,1527505,55230,0,1472275,,,False,True,UK
