Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-05-13,ALB,Albania,41.156986,20.181222,917,62,694,161,16,3,False,False
2020-05-16,AND,Andorra,42.542268,1.596865,761,49,0,712,0,0,False,False
2020-05-16,AUT,Austria,47.697542,13.349319,16167,595,14524,1048,187,69,True,True
2020-05-16,BLR,Belarus,53.711111,27.973847,27730,156,0,27574,0,0,False,False
2020-05-16,BEL,Belgium,50.499527,4.475402,54989,9005,0,45984,16605,0,True,True
2020-05-15,BIH,Bosnia and Herzegovina,43.892652,17.670584,1001,37,0,964,0,0,False,False
2020-05-16,BGR,Bulgaria,42.729862,25.491667,2175,105,573,1497,0,0,True,True
2020-05-16,HRV,Croatia,44.48732,16.460306,2223,92,0,2131,0,0,True,True
2020-05-16,CYP,Cyprus,35.167406,33.435499,910,17,0,893,0,0,True,True
2020-05-16,CZE,Czech Republic,49.800901,15.478153,8405,295,5381,2729,0,0,True,True
2020-05-16,DNK,Denmark,56.155403,11.617223,22184,741,0,21443,0,0,True,True
2020-05-15,EST,Estonia,58.596209,25.023778,1766,63,0,1703,0,0,True,True
2020-05-16,FIN,Finland,64.952416,26.068944,6308,0,0,6308,0,0,True,True
2020-05-15,FRA,France,46.232193,2.209667,141919,17342,60448,64129,19861,2203,True,True
2020-05-16,DEU,Germany,51.165706,10.452764,173774,7881,152600,13293,0,0,True,True
2020-05-15,GRC,Greece,38.275283,23.810343,2811,159,270,2382,330,0,True,True
2020-05-16,HUN,Hungary,47.164638,19.508944,3158,0,0,3158,0,0,True,True
2020-05-16,ISL,Iceland,64.963942,-19.021169,1802,0,0,1802,0,0,False,True
2020-05-16,IRL,Ireland,53.41975,-8.240472,23956,1518,0,22438,0,0,True,True
2020-05-15,ITA,Italy,41.873987,12.564167,223885,31610,120205,72070,11600,808,True,True
2020-05-16,LVA,Latvia,56.875584,24.607722,970,19,0,951,0,0,True,True
2020-05-16,LIE,Liechtenstein,47.164696,9.555,83,1,0,82,0,0,False,False
2020-05-16,LTU,Lithuania,55.174112,23.906736,1523,54,0,1469,0,0,True,True
2020-05-16,LUX,Luxembourg,49.815764,6.131514,3930,104,900,2926,58,15,True,True
2020-05-16,MLT,Malta,35.946151,14.384612,546,6,450,90,0,0,True,True
2020-05-16,MDA,Moldova,46.979527,28.377195,5745,197,0,5548,0,0,False,False
2020-05-16,MCO,Monaco,43.738348,7.424451,96,5,0,91,0,0,False,False
2020-05-16,MNE,Montenegro,42.710152,19.410069,324,9,0,315,0,0,False,True
2020-05-15,NLD,Netherlands,52.133057,5.29525,43681,5643,0,38038,11492,0,True,True
2020-05-16,MKD,North Macedonia,41.611,21.751417,1740,97,0,1643,0,0,False,True
2020-05-15,NOR,Norway,64.583013,17.86411,8197,232,0,7965,0,0,False,True
2020-05-16,POL,Poland,51.92275,19.136875,18184,912,0,17272,0,0,True,True
2020-05-16,PRT,Portugal,39.553444,-7.839319,28831,1203,3822,23806,657,115,True,True
2020-05-16,ROU,Romania,45.947125,24.980514,16704,1094,9574,6036,0,0,True,True
2020-05-16,RUS,Russian Fed.,61.523111,-74.9,272043,4653,63166,204224,0,0,False,False
2020-05-16,SMR,San Marino,43.942973,12.460035,652,41,0,611,0,0,False,False
2020-05-16,SRB,Serbia,44.206802,20.911009,10438,225,0,10213,0,0,False,True
2020-05-16,SVK,Slovakia,48.665639,19.709097,1493,28,1151,314,118,3,True,True
2020-05-15,SVN,Slovenia,46.145528,14.974541,2676,103,273,2300,27,6,True,True
2020-05-15,ESP,Spain,39.896027,-2.487694,230183,27459,144783,57941,124571,11493,True,True
2020-05-16,SWE,Sweden,62.199806,17.637493,29677,3674,0,26003,0,1833,True,True
2020-05-16,CHE,Switzerland,46.815514,8.224472,29970,1880,5231,22859,536,68,False,False
2020-05-16,TUR,Turkey,38.961516,35.25175,146457,4055,0,142402,0,0,False,True
2020-05-16,UKR,Ukraine,48.379888,31.168139,17858,497,4906,12455,0,0,False,False
2020-05-14,GBR,United Kingdom,54.633221,-3.432277,233151,33614,0,199537,0,0,False,True
