Date,iso3,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-03-07,ALB,Albania,41.156986,20.181222,112897,1939,75190,35768,616,31,False,False,AL
2021-03-07,AND,Andorra,42.542268,1.596865,11042,112,,,20,,False,False,AD
2021-03-04,AUT,Austria,47.697542,13.349319,466693,8513,426639,31541,1142,302,True,True,AT
2021-03-06,BLR,Belarus,53.711111,27.973847,294432,2029,,,,,False,False,BY
2021-03-05,BEL,Belgium,50.499527,4.475402,783010,22215,,,1914,433,True,True,BE
2021-03-05,BIH,Bosnia and Herzegovina,43.892652,17.670584,135513,5228,117885,12400,,,False,False,BA
2021-03-07,BGR,Bulgaria,42.729862,25.491667,259811,10593,212502,36716,,,True,True,BG
2021-03-07,HRV,Croatia,44.48732,16.460306,246514,5590,237181,3743,,,True,True,HR
2021-03-05,CYP,Cyprus,35.167406,33.435499,36575,283,31090,5202,985,,True,True,CY
2021-03-06,CZE,Czech Republic,49.800901,15.478153,1321331,21717,1131209,168405,,,True,True,CZ
2021-03-05,DNK,Denmark,56.155403,11.617223,213932,2377,204483,7072,215,31,True,True,DK
2021-03-07,EST,Estonia,58.596209,25.023778,75003,653,,,,,True,True,EE
2021-03-07,FIN,Finland,64.952416,26.068944,62065,354,0,61711,,,True,True,FI
2021-03-06,FRA,France,46.232193,2.209667,3942243,63270,264909,3614064,24625,3689,True,True,FR
2021-03-07,DEU,Germany,51.165706,10.452764,2500184,71900,2304300,123984,,,True,True,DE
2021-03-06,GRC,Greece,38.275283,23.810343,203978,6705,93764,103509,,,True,True,EL
2021-03-07,HUN,Hungary,47.164638,19.508944,466017,15873,335512,114632,7445,778,True,True,HU
2021-03-06,ISL,Iceland,64.963942,-19.021169,6059,29,6020,10,,,False,True,IS
2021-03-07,IRL,Ireland,53.41975,-8.240472,223219,4422,,,,,True,True,IE
2021-03-07,ITA,Italy,41.873987,12.564167,3067486,99785,2494839,472862,23749,2605,True,True,IT
2021-02-15,XKX,Kosovo,41.85637,21.803351,64341,1544,,,,,False,False,XK
2021-03-07,LVA,Latvia,56.875584,24.607722,90331,1695,,,,,True,True,LV
2021-03-06,LIE,Liechtenstein,47.164696,9.555,2589,54,2488,47,,,False,False,LI
2021-03-06,LTU,Lithuania,55.174112,23.906736,202214,3328,188191,10695,,,True,True,LT
2021-03-03,LUX,Luxembourg,49.815764,6.131514,56110,647,,,,,True,True,LU
2021-03-07,MLT,Malta,35.946151,14.384612,24398,334,20742,3322,,,True,True,MT
2021-03-05,MDA,Moldova,46.979527,28.377195,192985,4071,169623,19291,,,False,False,MD
2021-03-06,MCO,Monaco,43.738348,7.424451,2019,26,1820,173,,,False,False,MC
2021-03-07,MNE,Montenegro,42.710152,19.410069,79774,1067,,,520,,False,True,ME
2021-03-07,NLD,Netherlands,52.133057,5.29525,1120075,21971,0,1098104,36550,0,True,True,NL
2021-03-06,MKD,North Macedonia,41.611,21.751417,106832,3185,94461,9186,,,False,True,MK
2021-03-05,NOR,Norway,64.583013,17.86411,72197,632,0,71565,2778,519,False,True,NO
2021-03-07,POL,Poland,51.92275,19.136875,1794914,45285,1482568,267061,,,True,True,PL
2021-03-07,PRT,Portugal,39.553444,-7.839319,810115,16540,731567,62008,1414,354,True,True,PT
2021-03-07,ROU,Romania,45.947125,24.980514,828283,20900,,,,,True,True,RO
2021-03-07,RUS,Russian Fed.,61.523111,-74.9,4322776,91210,3911924,319642,0,0,False,False,RU
2021-03-06,SMR,San Marino,43.942973,12.460035,3922,76,3426,420,,,False,False,SM
2021-03-06,SRB,Serbia,44.206802,20.911009,482397,4542,0,477855,,,False,True,RS
2021-03-07,SVK,Slovakia,48.665639,19.709097,323390,7836,,,3691,358,True,True,SK
2021-03-05,SVN,Slovenia,46.145528,14.974541,194347,4147,10521,179679,498,88,True,True,SI
2021-03-04,ESP,Spain,39.896027,-2.487694,3142358,70501,,,316845,27858,True,True,ES
2021-03-04,SWE,Sweden,62.199806,17.637493,684961,13003,,,,5332,True,True,SE
2021-03-07,CHE,Switzerland,46.815514,8.224472,557995,10089,78274,469632,737,145,False,False,CH
2021-03-07,TUR,Turkey,38.961516,35.25175,2780417,29030,2623924,127463,,,False,True,TR
2021-03-07,UKR,Ukraine,48.379888,31.168139,1401228,27022,1196520,177686,,,False,False,UA
2021-03-07,GBR,United Kingdom,54.633221,-3.432277,4218530,0,0,4218530,,,False,True,UK
